feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
dist_oiw_z_delta_12h_atr,regime,dist_oiw_z_delta_12h_atr,perp_tradeability,40,23,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,38,28,0,True,True,False
dist_oiw_signed_delta_12h_atr,regime,dist_oiw_signed_delta_12h_atr,perp_tradeability,42,38,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,20,14,0,True,True,False
dist_oiw_abs_delta_12h_atr,regime,dist_oiw_abs_delta_12h_atr,perp_tradeability,59,40,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,39,35,0,True,True,False
oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,39,34,0,True,True,False
oiw_pos_delta_entry_dist_1d_atr,location,oiw_pos_delta_entry_dist_1d_atr,open_interest_location,31,18,0,True,True,False
dist_funding_pressure_price_12h_atr,regime,dist_funding_pressure_price_12h_atr,perp_tradeability,49,36,0,True,True,False
oiw_intensity_entry_dist_1d_atr,location,oiw_intensity_entry_dist_1d_atr,open_interest_location,18,14,0,True,True,False
oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,42,44,0,True,True,False
oiw_z_delta_entry_dist_1d_atr,location,oiw_z_delta_entry_dist_1d_atr,open_interest_location,20,15,0,True,True,False
donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,37,36,0,True,True,False
oiw_pos_delta_entry_dist_7d_atr,location,oiw_pos_delta_entry_dist_7d_atr,open_interest_location,19,14,0,True,True,False
dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,60,25,0,True,True,False
oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,62,55,0,True,True,False
dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,85,37,0,True,True,False
oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,18,7,0,True,True,False
oi_expansion_compression_balance_96h,regime,oi_expansion_compression_balance_96h,perp_tradeability,36,29,0,True,True,False
oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,24,19,0,True,True,False
dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,97,57,0,True,True,False
oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,42,45,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_prior_day_high,location,dist_prior_day_high,context,43,35,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,179,369,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,74,96,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,19,15,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,142,196,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,67,77,0,True,True,False
dist_local_swing,location,dist_local_swing,context,75,56,0,True,True,False
abs_ret_per_oi_z_24h,regime,abs_ret_per_oi_z_24h,perp_tradeability,126,158,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,52,88,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,65,46,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,20,15,0,True,True,False
amihud_z,regime,amihud_z,liquidity,76,57,0,True,True,False
distance_to_ema,location,distance_to_ema,context,28,25,0,True,True,False
amihud_z_peer_resid,regime,amihud_z_peer_resid,residual,48,32,0,True,True,False
pullback_depth,location,pullback_depth,context,85,96,0,True,True,False
asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,38,37,0,True,True,False
zscore_price_50,location,zscore_price_50,context,31,20,0,True,True,False
asset_funding_rate_abs_mean_7d,regime,asset_funding_rate_abs_mean_7d,perp_tradeability,74,69,0,True,True,False
zscore_price_200,location,zscore_price_200,context,142,133,0,True,True,False
asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,33,28,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,17,12,0,True,True,False
asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,43,44,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,32,19,0,True,True,False
asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,34,19,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,42,26,0,True,True,False
asset_funding_trend_alignment,regime,asset_funding_trend_alignment,perp_tradeability,13,8,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,24,17,0,True,True,False
asset_funding_z,regime,asset_funding_z,perp_tradeability,27,12,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,73,53,0,True,True,False
asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,39,24,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,61,53,0,True,True,False
asset_minus_mkt_oi_1d_peer_resid,regime,asset_minus_mkt_oi_1d_peer_resid,residual,25,18,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,85,64,0,True,True,False
asset_minus_mkt_oi_1d_ts_resid,regime,asset_minus_mkt_oi_1d_ts_resid,residual,30,14,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,83,85,0,True,True,False
asset_minus_mkt_oi_1d_z_90d,regime,asset_minus_mkt_oi_1d_z_90d,open_interest,26,13,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,92,112,0,True,True,False
asset_minus_mkt_oi_7d,regime,asset_minus_mkt_oi_7d,open_interest,34,21,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,82,77,0,True,True,False
asset_minus_mkt_oi_7d_peer_resid,regime,asset_minus_mkt_oi_7d_peer_resid,residual,16,6,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,46,45,0,True,True,False
asset_minus_mkt_oi_7d_ts_resid,regime,asset_minus_mkt_oi_7d_ts_resid,residual,23,17,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,45,35,0,True,True,False
asset_minus_mkt_oi_7d_z_180d,regime,asset_minus_mkt_oi_7d_z_180d,open_interest,59,69,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,18,15,0,True,True,False
asset_minus_universe_median_ret_24h,regime,asset_minus_universe_median_ret_24h,asset_relative_return,94,83,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,31,21,0,True,True,False
asset_minus_universe_median_ret_48h,regime,asset_minus_universe_median_ret_48h,asset_relative_return,55,47,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,35,20,0,True,True,False
asset_minus_universe_median_ret_4h,regime,asset_minus_universe_median_ret_4h,asset_relative_return,65,56,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,46,36,0,True,True,False
asset_mom_minus_basket_mom_24h,regime,asset_mom_minus_basket_mom_24h,asset_relative_return,81,51,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,23,16,0,True,True,False
asset_mom_minus_basket_mom_4h,regime,asset_mom_minus_basket_mom_4h,asset_relative_return,13,8,0,True,True,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,26,14,0,True,True,False
asset_ret_vs_universe_24h,regime,asset_ret_vs_universe_24h,asset_relative_return,98,77,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,62,50,0,True,True,False
asset_ret_vs_universe_48h,regime,asset_ret_vs_universe_48h,asset_relative_return,57,40,0,True,True,False
loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,69,72,0,True,True,False
asset_ret_vs_universe_4h,regime,asset_ret_vs_universe_4h,asset_relative_return,82,71,0,True,True,False
loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,21,31,0,True,True,False
asset_vol_level_pct,regime,asset_vol_level_pct,asset_state,91,127,0,True,True,False
loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,34,49,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,31,24,0,True,True,False
bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,206,256,0,True,True,False
atr_expansion_ts_resid,regime,atr_expansion_ts_resid,residual,32,31,0,True,True,False
atr_percentile,regime,atr_percentile,compression,94,104,0,True,True,False
blowoff_risk_surprise,regime,blowoff_risk_surprise,residual,0,0,0,False,False,False
bollinger_band_width,regime,bollinger_band_width,compression,27,23,0,True,True,False
carry_adj_ret_self_z_10h,regime,carry_adj_ret_self_z_10h,perp_carry,48,58,0,True,True,False
carry_adj_ret_self_z_5h,regime,carry_adj_ret_self_z_5h,perp_carry,32,26,0,True,True,False
carry_adj_short_ret_self_z_10h,regime,carry_adj_short_ret_self_z_10h,perp_carry,37,34,0,True,True,False
carry_adj_short_ret_self_z_5h,regime,carry_adj_short_ret_self_z_5h,perp_carry,35,33,0,True,True,False
chop_score_surprise,regime,chop_score_surprise,residual,0,0,0,False,False,False
choppiness_index_20,regime,choppiness_index_20,path_structure,142,245,0,True,True,False
coherence_24,regime,coherence_24,path_structure,0,0,0,False,False,False
