feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
dist_oiw_z_delta_12h_atr,regime,dist_oiw_z_delta_12h_atr,perp_tradeability,33,18,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,31,18,0,True,True,False
dist_oiw_signed_delta_12h_atr,regime,dist_oiw_signed_delta_12h_atr,perp_tradeability,27,31,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,13,11,0,True,True,False
dist_oiw_abs_delta_12h_atr,regime,dist_oiw_abs_delta_12h_atr,perp_tradeability,48,51,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,37,37,0,True,True,False
oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,25,16,0,True,True,False
oiw_pos_delta_entry_dist_1d_atr,location,oiw_pos_delta_entry_dist_1d_atr,open_interest_location,54,46,0,True,True,False
dist_funding_pressure_price_12h_atr,regime,dist_funding_pressure_price_12h_atr,perp_tradeability,81,94,0,True,True,False
oiw_intensity_entry_dist_1d_atr,location,oiw_intensity_entry_dist_1d_atr,open_interest_location,27,15,0,True,True,False
oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,42,34,0,True,True,False
oiw_z_delta_entry_dist_1d_atr,location,oiw_z_delta_entry_dist_1d_atr,open_interest_location,11,5,0,True,True,False
donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,40,44,0,True,True,False
oiw_pos_delta_entry_dist_7d_atr,location,oiw_pos_delta_entry_dist_7d_atr,open_interest_location,27,20,0,True,True,False
dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,90,86,0,True,True,False
oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,39,50,0,True,True,False
dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,98,78,0,True,True,False
oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,53,51,0,True,True,False
oi_expansion_compression_balance_96h,regime,oi_expansion_compression_balance_96h,perp_tradeability,30,18,0,True,True,False
oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,34,24,0,True,True,False
dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,98,79,0,True,True,False
oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,68,126,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_prior_day_high,location,dist_prior_day_high,context,40,35,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,71,158,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,94,196,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,49,81,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,143,194,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,30,18,0,True,True,False
dist_local_swing,location,dist_local_swing,context,110,178,0,True,True,False
abs_ret_per_oi_z_24h,regime,abs_ret_per_oi_z_24h,perp_tradeability,39,16,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,43,64,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,65,44,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,22,15,0,True,True,False
amihud_z,regime,amihud_z,liquidity,65,75,0,True,True,False
distance_to_ema,location,distance_to_ema,context,30,19,0,True,True,False
amihud_z_peer_resid,regime,amihud_z_peer_resid,residual,36,26,0,True,True,False
pullback_depth,location,pullback_depth,context,60,79,0,True,True,False
asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,46,51,0,True,True,False
zscore_price_50,location,zscore_price_50,context,36,29,0,True,True,False
asset_funding_rate_abs_mean_7d,regime,asset_funding_rate_abs_mean_7d,perp_tradeability,77,120,0,True,True,False
zscore_price_200,location,zscore_price_200,context,82,104,0,True,True,False
asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,76,93,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,19,26,0,True,True,False
asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,25,19,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,11,14,0,True,True,False
asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,41,26,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,33,30,0,True,True,False
asset_funding_trend_alignment,regime,asset_funding_trend_alignment,perp_tradeability,18,14,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,33,29,0,True,True,False
asset_funding_z,regime,asset_funding_z,perp_tradeability,34,29,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,22,29,0,True,True,False
asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,46,19,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,23,23,0,True,True,False
asset_minus_mkt_oi_1d_peer_resid,regime,asset_minus_mkt_oi_1d_peer_resid,residual,39,31,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,56,70,0,True,True,False
asset_minus_mkt_oi_1d_ts_resid,regime,asset_minus_mkt_oi_1d_ts_resid,residual,37,25,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,45,48,0,True,True,False
asset_minus_mkt_oi_1d_z_90d,regime,asset_minus_mkt_oi_1d_z_90d,open_interest,33,16,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,33,31,0,True,True,False
asset_minus_mkt_oi_7d,regime,asset_minus_mkt_oi_7d,open_interest,17,12,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,40,27,0,True,True,False
asset_minus_mkt_oi_7d_peer_resid,regime,asset_minus_mkt_oi_7d_peer_resid,residual,31,17,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,48,53,0,True,True,False
asset_minus_mkt_oi_7d_ts_resid,regime,asset_minus_mkt_oi_7d_ts_resid,residual,28,23,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,33,43,0,True,True,False
asset_minus_mkt_oi_7d_z_180d,regime,asset_minus_mkt_oi_7d_z_180d,open_interest,45,51,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,14,15,0,True,True,False
asset_minus_universe_median_ret_24h,regime,asset_minus_universe_median_ret_24h,asset_relative_return,131,241,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,14,9,0,True,True,False
asset_minus_universe_median_ret_48h,regime,asset_minus_universe_median_ret_48h,asset_relative_return,61,78,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,49,84,0,True,True,False
asset_minus_universe_median_ret_4h,regime,asset_minus_universe_median_ret_4h,asset_relative_return,33,23,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,56,85,0,True,True,False
asset_mom_minus_basket_mom_24h,regime,asset_mom_minus_basket_mom_24h,asset_relative_return,95,62,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,20,21,0,True,True,False
asset_mom_minus_basket_mom_4h,regime,asset_mom_minus_basket_mom_4h,asset_relative_return,23,15,0,True,True,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,33,47,0,True,True,False
asset_ret_vs_universe_24h,regime,asset_ret_vs_universe_24h,asset_relative_return,114,222,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,59,83,0,True,True,False
asset_ret_vs_universe_48h,regime,asset_ret_vs_universe_48h,asset_relative_return,83,113,0,True,True,False
loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,32,24,0,True,True,False
