feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
dist_oiw_z_delta_12h_atr,regime,dist_oiw_z_delta_12h_atr,perp_tradeability,19,10,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,31,28,0,True,True,False
dist_oiw_signed_delta_12h_atr,regime,dist_oiw_signed_delta_12h_atr,perp_tradeability,11,4,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,15,22,0,True,True,False
dist_oiw_abs_delta_12h_atr,regime,dist_oiw_abs_delta_12h_atr,perp_tradeability,31,34,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,49,76,0,True,True,False
oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,11,6,0,True,True,False
oiw_pos_delta_entry_dist_1d_atr,location,oiw_pos_delta_entry_dist_1d_atr,open_interest_location,24,17,0,True,True,False
dist_funding_pressure_price_12h_atr,regime,dist_funding_pressure_price_12h_atr,perp_tradeability,34,36,0,True,True,False
oiw_intensity_entry_dist_1d_atr,location,oiw_intensity_entry_dist_1d_atr,open_interest_location,10,8,0,True,True,False
oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,49,77,0,True,True,False
oiw_z_delta_entry_dist_1d_atr,location,oiw_z_delta_entry_dist_1d_atr,open_interest_location,9,3,0,True,True,False
donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,18,13,0,True,True,False
oiw_pos_delta_entry_dist_7d_atr,location,oiw_pos_delta_entry_dist_7d_atr,open_interest_location,19,11,0,True,True,False
dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,51,35,0,True,True,False
oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,34,38,0,True,True,False
dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,81,57,0,True,True,False
oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,25,34,0,True,True,False
oi_expansion_compression_balance_96h,regime,oi_expansion_compression_balance_96h,perp_tradeability,9,9,0,True,True,False
oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,43,40,0,True,True,False
dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,74,50,0,True,True,False
oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,45,55,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_prior_day_high,location,dist_prior_day_high,context,58,199,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,97,300,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,20,12,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,27,25,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,142,453,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,24,20,0,True,True,False
dist_local_swing,location,dist_local_swing,context,51,57,0,True,True,False
abs_ret_per_oi_z_24h,regime,abs_ret_per_oi_z_24h,perp_tradeability,34,35,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,19,22,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,27,14,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,14,8,0,True,True,False
amihud_z,regime,amihud_z,liquidity,33,25,0,True,True,False
distance_to_ema,location,distance_to_ema,context,28,15,0,True,True,False
amihud_z_peer_resid,regime,amihud_z_peer_resid,residual,17,11,0,True,True,False
pullback_depth,location,pullback_depth,context,78,126,0,True,True,False
asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,91,285,0,True,True,False
zscore_price_50,location,zscore_price_50,context,37,48,0,True,True,False
asset_funding_rate_abs_mean_7d,regime,asset_funding_rate_abs_mean_7d,perp_tradeability,70,117,0,True,True,False
zscore_price_200,location,zscore_price_200,context,66,71,0,True,True,False
asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,86,159,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,6,4,0,True,True,False
asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,36,40,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,22,14,0,True,True,False
asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,21,20,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,19,8,0,True,True,False
asset_funding_trend_alignment,regime,asset_funding_trend_alignment,perp_tradeability,6,1,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,32,21,0,True,True,False
asset_funding_z,regime,asset_funding_z,perp_tradeability,16,16,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,22,29,0,True,True,False
asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,24,16,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,25,26,0,True,True,False
asset_minus_mkt_oi_1d_peer_resid,regime,asset_minus_mkt_oi_1d_peer_resid,residual,28,28,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,61,77,0,True,True,False
asset_minus_mkt_oi_1d_ts_resid,regime,asset_minus_mkt_oi_1d_ts_resid,residual,29,20,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,74,108,0,True,True,False
asset_minus_mkt_oi_1d_z_90d,regime,asset_minus_mkt_oi_1d_z_90d,open_interest,25,30,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,57,72,0,True,True,False
asset_minus_mkt_oi_7d,regime,asset_minus_mkt_oi_7d,open_interest,19,16,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,53,56,0,True,True,False
asset_minus_mkt_oi_7d_peer_resid,regime,asset_minus_mkt_oi_7d_peer_resid,residual,19,11,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,28,36,0,True,True,False
asset_minus_mkt_oi_7d_ts_resid,regime,asset_minus_mkt_oi_7d_ts_resid,residual,24,29,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,23,18,0,True,True,False
asset_minus_mkt_oi_7d_z_180d,regime,asset_minus_mkt_oi_7d_z_180d,open_interest,49,84,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,8,5,0,True,True,False
asset_minus_universe_median_ret_24h,regime,asset_minus_universe_median_ret_24h,asset_relative_return,104,161,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,19,15,0,True,True,False
asset_minus_universe_median_ret_48h,regime,asset_minus_universe_median_ret_48h,asset_relative_return,60,61,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,33,32,0,True,True,False
asset_minus_universe_median_ret_4h,regime,asset_minus_universe_median_ret_4h,asset_relative_return,48,81,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,38,31,0,True,True,False
asset_mom_minus_basket_mom_24h,regime,asset_mom_minus_basket_mom_24h,asset_relative_return,78,68,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,20,14,0,True,True,False
asset_mom_minus_basket_mom_4h,regime,asset_mom_minus_basket_mom_4h,asset_relative_return,30,36,0,True,True,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,22,14,0,True,True,False
asset_ret_vs_universe_24h,regime,asset_ret_vs_universe_24h,asset_relative_return,100,163,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,24,21,0,True,True,False
asset_ret_vs_universe_48h,regime,asset_ret_vs_universe_48h,asset_relative_return,55,61,0,True,True,False
loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,55,52,0,True,True,False
asset_ret_vs_universe_4h,regime,asset_ret_vs_universe_4h,asset_relative_return,55,95,0,True,True,False
loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,6,3,0,True,True,False
asset_vol_level_pct,regime,asset_vol_level_pct,asset_state,85,185,0,True,True,False
loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,9,4,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,25,18,0,True,True,False
bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,80,101,0,True,True,False
atr_expansion_ts_resid,regime,atr_expansion_ts_resid,residual,25,16,0,True,True,False
atr_percentile,regime,atr_percentile,compression,138,190,0,True,True,False
blowoff_risk_surprise,regime,blowoff_risk_surprise,residual,0,0,0,False,False,False
bollinger_band_width,regime,bollinger_band_width,compression,24,32,0,True,True,False
carry_adj_ret_self_z_10h,regime,carry_adj_ret_self_z_10h,perp_carry,27,44,0,True,True,False
carry_adj_ret_self_z_5h,regime,carry_adj_ret_self_z_5h,perp_carry,35,44,0,True,True,False
carry_adj_short_ret_self_z_10h,regime,carry_adj_short_ret_self_z_10h,perp_carry,40,48,0,True,True,False
carry_adj_short_ret_self_z_5h,regime,carry_adj_short_ret_self_z_5h,perp_carry,24,29,0,True,True,False
chop_score_surprise,regime,chop_score_surprise,residual,0,0,0,False,False,False
choppiness_index_20,regime,choppiness_index_20,path_structure,23,10,0,True,True,False
coherence_24,regime,coherence_24,path_structure,0,0,0,False,False,False
coherence_24_ts_resid,regime,coherence_24_ts_resid,residual,43,70,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,12,13,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,65,122,0,True,True,False
crowded_long_1d,regime,crowded_long_1d,open_interest,11,17,0,True,True,False
crowded_long_3d,regime,crowded_long_3d,open_interest,1,2,0,True,True,False
crowded_long_7d,regime,crowded_long_7d,open_interest,2,2,0,True,True,False
crowded_short_1d,regime,crowded_short_1d,open_interest,1,0,0,True,False,False
crowded_short_3d,regime,crowded_short_3d,open_interest,4,0,0,True,False,False
crowded_short_7d,regime,crowded_short_7d,open_interest,1,0,0,True,False,False
cs_rank_oi_chg_1d_z_90d,regime,cs_rank_oi_chg_1d_z_90d,open_interest,15,11,0,True,True,False
cs_rank_oi_value_z_30d,regime,cs_rank_oi_value_z_30d,open_interest,12,8,0,True,True,False
cs_rank_ret_24h,regime,cs_rank_ret_24h,cross_sectional,28,31,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,52,65,0,True,True,False
dist_ema_fast,regime,dist_ema_fast,trend,36,55,0,True,True,False
dist_ema_fast_mkt_resid,regime,dist_ema_fast_mkt_resid,residual,16,11,0,True,True,False
dist_ema_fast_ts_resid,regime,dist_ema_fast_ts_resid,residual,33,40,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,25,22,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,22,24,0,True,True,False
ema50_slope,regime,ema50_slope,trend,21,26,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,28,37,0,True,True,False
entry_quality_composite_ts_resid,regime,entry_quality_composite_ts_resid,residual,18,26,0,True,True,False
excess_6h_ts_resid,regime,excess_6h_ts_resid,residual,18,20,0,True,True,False
exh_qual_surprise,regime,exh_qual_surprise,residual,13,7,0,True,True,False
flow_persistence_ts_resid,regime,flow_persistence_ts_resid,residual,4,2,0,True,True,False
fund_abs_z_mkt_resid,regime,fund_abs_z_mkt_resid,residual,47,47,0,True,True,False
fund_high_neg_mom_self_z_10h,regime,fund_high_neg_mom_self_z_10h,funding,14,16,0,True,True,False
fund_high_neg_mom_self_z_5h,regime,fund_high_neg_mom_self_z_5h,funding,12,12,0,True,True,False
fund_rate_z_14d,regime,fund_rate_z_14d,funding,10,11,0,True,True,False
funding_1d_chg_peer_resid,regime,funding_1d_chg_peer_resid,residual,5,1,0,True,True,False
funding_1d_chg_ts_resid,regime,funding_1d_chg_ts_resid,residual,49,59,0,True,True,False
funding_abs_z,regime,funding_abs_z,funding,8,4,0,True,True,False
funding_crowded_mom_exhaustion_self_z_10h,regime,funding_crowded_mom_exhaustion_self_z_10h,funding,20,12,0,True,True,False
funding_crowded_mom_exhaustion_self_z_5h,regime,funding_crowded_mom_exhaustion_self_z_5h,funding,14,10,0,True,True,False
funding_mean_10d_robust_z,regime,funding_mean_10d_robust_z,open_interest,54,68,0,True,True,False
funding_mean_15d_robust_z,regime,funding_mean_15d_robust_z,open_interest,53,39,0,True,True,False
funding_mean_7d_robust_z,regime,funding_mean_7d_robust_z,open_interest,30,42,0,True,True,False
funding_mom_2h,regime,funding_mom_2h,funding,4,0,0,True,False,False
funding_mom_4h,regime,funding_mom_4h,funding,14,8,0,True,True,False
funding_mom_8h,regime,funding_mom_8h,funding,13,4,0,True,True,False
funding_mom_w,regime,funding_mom_w,funding,16,5,0,True,True,False
funding_per_hour,regime,funding_per_hour,funding,29,40,0,True,True,False
