feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
dist_ema20_atr,location,dist_ema20_atr,context,8,21,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_ema50_atr,location,dist_ema50_atr,context,13,22,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,25,63,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,16,40,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,32,95,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,31,95,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,26,48,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,31,135,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,33,58,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,43,174,0,True,True,False
amihud_z,regime,amihud_z,liquidity,7,32,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,24,80,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,24,54,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,39,110,0,True,True,False
atr_percentile,regime,atr_percentile,compression,31,68,0,True,True,False
dist_local_swing,location,dist_local_swing,context,3,3,0,True,True,False
basis_mom_2h,regime,basis_mom_2h,basis,0,0,0,False,False,False
dist_range_mid_atr,location,dist_range_mid_atr,context,7,9,0,True,True,False
basis_mom_4h,regime,basis_mom_4h,basis,0,0,0,False,False,False
dist_ma100_atr,location,dist_ma100_atr,context,10,12,0,True,True,False
basis_mom_8h,regime,basis_mom_8h,basis,0,0,0,False,False,False
distance_to_ema,location,distance_to_ema,context,8,19,0,True,True,False
basis_mom_w,regime,basis_mom_w,basis,0,0,0,False,False,False
pullback_depth,location,pullback_depth,context,4,4,0,True,True,False
basis_pct,regime,basis_pct,basis,28,33,0,True,True,False
zscore_price_50,location,zscore_price_50,context,17,33,0,True,True,False
basis_pct_z,regime,basis_pct_z,basis,2,4,0,True,True,False
zscore_price_200,location,zscore_price_200,context,31,74,0,True,True,False
basis_stretch,regime,basis_stretch,basis,6,5,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,10,31,0,True,True,False
basis_vol,regime,basis_vol,basis,18,26,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,8,15,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,9,16,0,True,True,False
loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,22,74,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,14,31,0,True,True,False
loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,9,24,0,True,True,False
coherence_24,regime,coherence_24,path_structure,0,0,0,False,False,False
loc_range_pos_24,location,loc_range_pos_24,context,7,11,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,36,88,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,19,50,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,30,66,0,True,True,False
