feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
dist_oiw_signed_delta_12h_atr,regime,dist_oiw_signed_delta_12h_atr,perp_tradeability,52,46,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,30,12,0,True,True,False
dist_oiw_abs_delta_12h_atr,regime,dist_oiw_abs_delta_12h_atr,perp_tradeability,54,44,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,19,10,0,True,True,False
oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,77,69,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,61,73,0,True,True,False
dist_funding_pressure_price_12h_atr,regime,dist_funding_pressure_price_12h_atr,perp_tradeability,95,86,0,True,True,False
oiw_pos_delta_entry_dist_1d_atr,location,oiw_pos_delta_entry_dist_1d_atr,open_interest_location,25,6,0,True,True,False
oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,81,57,0,True,True,False
oiw_intensity_entry_dist_1d_atr,location,oiw_intensity_entry_dist_1d_atr,open_interest_location,18,12,0,True,True,False
donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,68,63,0,True,True,False
oiw_z_delta_entry_dist_1d_atr,location,oiw_z_delta_entry_dist_1d_atr,open_interest_location,22,10,0,True,True,False
dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,81,34,0,True,True,False
oiw_pos_delta_entry_dist_7d_atr,location,oiw_pos_delta_entry_dist_7d_atr,open_interest_location,58,49,0,True,True,False
dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,98,36,0,True,True,False
oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,78,76,0,True,True,False
oi_expansion_compression_balance_96h,regime,oi_expansion_compression_balance_96h,perp_tradeability,93,78,0,True,True,False
oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,59,57,0,True,True,False
dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,187,97,0,True,True,False
oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,46,27,0,True,True,False
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,106,96,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_prior_day_high,location,dist_prior_day_high,context,51,43,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,188,296,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,88,169,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,43,40,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,110,104,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,122,86,0,True,True,False
dist_local_swing,location,dist_local_swing,context,150,173,0,True,True,False
asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,90,83,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,71,92,0,True,True,False
asset_funding_rate_abs_mean_7d,regime,asset_funding_rate_abs_mean_7d,perp_tradeability,115,134,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,30,6,0,True,True,False
asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,65,69,0,True,True,False
distance_to_ema,location,distance_to_ema,context,41,18,0,True,True,False
asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,77,78,0,True,True,False
pullback_depth,location,pullback_depth,context,86,97,0,True,True,False
asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,68,71,0,True,True,False
zscore_price_50,location,zscore_price_50,context,43,29,0,True,True,False
asset_funding_z,regime,asset_funding_z,perp_tradeability,40,26,0,True,True,False
zscore_price_200,location,zscore_price_200,context,126,136,0,True,True,False
asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,36,17,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,33,20,0,True,True,False
asset_minus_mkt_oi_1d_peer_resid,regime,asset_minus_mkt_oi_1d_peer_resid,residual,65,49,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,55,46,0,True,True,False
asset_minus_mkt_oi_1d_z_90d,regime,asset_minus_mkt_oi_1d_z_90d,open_interest,30,14,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,38,26,0,True,True,False
asset_minus_mkt_oi_7d,regime,asset_minus_mkt_oi_7d,open_interest,52,32,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,37,18,0,True,True,False
asset_vol_level_pct,regime,asset_vol_level_pct,asset_state,42,38,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,29,22,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,62,46,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,28,23,0,True,True,False
atr_percentile,regime,atr_percentile,compression,112,90,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,64,64,0,True,True,False
blowoff_risk_surprise,regime,blowoff_risk_surprise,residual,0,0,0,False,False,False
