feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
dist_oiw_z_delta_12h_atr,regime,dist_oiw_z_delta_12h_atr,perp_tradeability,24,18,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,25,35,0,True,True,False
dist_oiw_signed_delta_12h_atr,regime,dist_oiw_signed_delta_12h_atr,perp_tradeability,12,7,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,9,19,0,True,True,False
dist_oiw_abs_delta_12h_atr,regime,dist_oiw_abs_delta_12h_atr,perp_tradeability,38,33,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,53,122,0,True,True,False
oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,8,8,0,True,True,False
oiw_pos_delta_entry_dist_1d_atr,location,oiw_pos_delta_entry_dist_1d_atr,open_interest_location,17,24,0,True,True,False
dist_funding_pressure_price_12h_atr,regime,dist_funding_pressure_price_12h_atr,perp_tradeability,25,31,0,True,True,False
oiw_intensity_entry_dist_1d_atr,location,oiw_intensity_entry_dist_1d_atr,open_interest_location,17,26,0,True,True,False
oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,23,38,0,True,True,False
oiw_z_delta_entry_dist_1d_atr,location,oiw_z_delta_entry_dist_1d_atr,open_interest_location,7,6,0,True,True,False
donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,16,21,0,True,True,False
oiw_pos_delta_entry_dist_7d_atr,location,oiw_pos_delta_entry_dist_7d_atr,open_interest_location,9,8,0,True,True,False
dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,27,20,0,True,True,False
oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,23,25,0,True,True,False
dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,55,47,0,True,True,False
oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,7,5,0,True,True,False
oi_expansion_compression_balance_96h,regime,oi_expansion_compression_balance_96h,perp_tradeability,12,9,0,True,True,False
oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,28,40,0,True,True,False
dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,57,51,0,True,True,False
oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,26,42,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_prior_day_high,location,dist_prior_day_high,context,63,171,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,131,395,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,31,45,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,14,13,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,139,461,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,30,31,0,True,True,False
dist_local_swing,location,dist_local_swing,context,65,93,0,True,True,False
abs_ret_per_oi_z_24h,regime,abs_ret_per_oi_z_24h,perp_tradeability,84,200,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,13,17,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,15,10,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,15,18,0,True,True,False
amihud_z,regime,amihud_z,liquidity,28,25,0,True,True,False
distance_to_ema,location,distance_to_ema,context,34,49,0,True,True,False
amihud_z_peer_resid,regime,amihud_z_peer_resid,residual,21,14,0,True,True,False
pullback_depth,location,pullback_depth,context,100,211,0,True,True,False
asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,142,473,0,True,True,False
zscore_price_50,location,zscore_price_50,context,32,37,0,True,True,False
asset_funding_rate_abs_mean_7d,regime,asset_funding_rate_abs_mean_7d,perp_tradeability,41,59,0,True,True,False
zscore_price_200,location,zscore_price_200,context,74,104,0,True,True,False
asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,97,259,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,6,6,0,True,True,False
asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,26,45,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,10,6,0,True,True,False
asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,22,32,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,19,18,0,True,True,False
asset_funding_trend_alignment,regime,asset_funding_trend_alignment,perp_tradeability,7,6,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,21,34,0,True,True,False
asset_funding_z,regime,asset_funding_z,perp_tradeability,5,6,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,63,112,0,True,True,False
asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,13,10,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,66,126,0,True,True,False
asset_minus_mkt_oi_1d_peer_resid,regime,asset_minus_mkt_oi_1d_peer_resid,residual,7,6,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,64,108,0,True,True,False
asset_minus_mkt_oi_1d_ts_resid,regime,asset_minus_mkt_oi_1d_ts_resid,residual,14,13,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,61,96,0,True,True,False
asset_minus_mkt_oi_1d_z_90d,regime,asset_minus_mkt_oi_1d_z_90d,open_interest,21,18,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,66,87,0,True,True,False
asset_minus_mkt_oi_7d,regime,asset_minus_mkt_oi_7d,open_interest,24,25,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,54,67,0,True,True,False
asset_minus_mkt_oi_7d_peer_resid,regime,asset_minus_mkt_oi_7d_peer_resid,residual,7,7,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,17,15,0,True,True,False
asset_minus_mkt_oi_7d_ts_resid,regime,asset_minus_mkt_oi_7d_ts_resid,residual,8,4,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,23,29,0,True,True,False
asset_minus_mkt_oi_7d_z_180d,regime,asset_minus_mkt_oi_7d_z_180d,open_interest,22,55,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,13,7,0,True,True,False
asset_minus_universe_median_ret_24h,regime,asset_minus_universe_median_ret_24h,asset_relative_return,50,60,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,15,13,0,True,True,False
asset_minus_universe_median_ret_48h,regime,asset_minus_universe_median_ret_48h,asset_relative_return,35,61,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,19,25,0,True,True,False
asset_minus_universe_median_ret_4h,regime,asset_minus_universe_median_ret_4h,asset_relative_return,48,71,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,18,20,0,True,True,False
asset_mom_minus_basket_mom_24h,regime,asset_mom_minus_basket_mom_24h,asset_relative_return,29,28,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,9,10,0,True,True,False
asset_mom_minus_basket_mom_4h,regime,asset_mom_minus_basket_mom_4h,asset_relative_return,12,7,0,True,True,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,14,20,0,True,True,False
asset_ret_vs_universe_24h,regime,asset_ret_vs_universe_24h,asset_relative_return,57,73,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,30,29,0,True,True,False
asset_ret_vs_universe_48h,regime,asset_ret_vs_universe_48h,asset_relative_return,34,31,0,True,True,False
loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,40,40,0,True,True,False
asset_ret_vs_universe_4h,regime,asset_ret_vs_universe_4h,asset_relative_return,65,87,0,True,True,False
loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,2,2,0,True,True,False
asset_vol_level_pct,regime,asset_vol_level_pct,asset_state,81,186,0,True,True,False
loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,9,7,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,17,22,0,True,True,False
bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,57,92,0,True,True,False
atr_expansion_ts_resid,regime,atr_expansion_ts_resid,residual,27,34,0,True,True,False
atr_percentile,regime,atr_percentile,compression,68,111,0,True,True,False
blowoff_risk_surprise,regime,blowoff_risk_surprise,residual,0,0,0,False,False,False
