feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
reg_atr_change_rate_ts_top20,regime,atr_change_rate,volatility,71,87,0,True,True,False
loc_dist_ema20_atr_ts_top20,location,dist_ema20_atr,context,8,10,0,True,True,False
reg_atr_change_rate_ts_bot20,regime,atr_change_rate,volatility,4,5,0,True,True,False
loc_dist_ema20_atr_ts_bot20,location,dist_ema20_atr,context,0,0,0,False,False,False
reg_atr_change_rate_ts_top30,regime,atr_change_rate,volatility,67,389,0,True,True,False
loc_dist_ema20_atr_ts_top30,location,dist_ema20_atr,context,15,88,0,True,True,False
reg_atr_change_rate_ts_bot30,regime,atr_change_rate,volatility,0,0,0,False,False,False
loc_dist_ema20_atr_ts_bot30,location,dist_ema20_atr,context,0,0,0,False,False,False
reg_atr_change_rate_ts_top40,regime,atr_change_rate,volatility,64,251,0,True,True,False
loc_dist_ema20_atr_ts_top40,location,dist_ema20_atr,context,11,46,0,True,True,False
reg_atr_change_rate_ts_bot40,regime,atr_change_rate,volatility,0,0,0,False,False,False
loc_dist_ema20_atr_ts_bot40,location,dist_ema20_atr,context,0,0,0,False,False,False
reg_atr_change_rate_ts_top50,regime,atr_change_rate,volatility,91,338,0,True,True,False
loc_dist_ema20_atr_ts_top50,location,dist_ema20_atr,context,26,103,0,True,True,False
reg_atr_change_rate_ts_bot50,regime,atr_change_rate,volatility,0,0,0,False,False,False
loc_dist_ema20_atr_ts_bot50,location,dist_ema20_atr,context,0,0,0,False,False,False
reg_atr_change_rate_ts_top60,regime,atr_change_rate,volatility,84,325,0,True,True,False
loc_dist_ema20_atr_ts_top60,location,dist_ema20_atr,context,11,39,0,True,True,False
reg_atr_change_rate_ts_bot60,regime,atr_change_rate,volatility,0,0,0,False,False,False
loc_dist_ema20_atr_ts_bot60,location,dist_ema20_atr,context,4,9,0,True,True,False
reg_atr_change_rate_ts_top70,regime,atr_change_rate,volatility,36,124,0,True,True,False
loc_dist_ema20_atr_ts_top70,location,dist_ema20_atr,context,8,18,0,True,True,False
reg_atr_change_rate_ts_bot70,regime,atr_change_rate,volatility,0,0,0,False,False,False
loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,context,0,0,0,False,False,False
reg_atr_change_rate_ts_top80,regime,atr_change_rate,volatility,28,164,0,True,True,False
loc_dist_ema20_atr_ts_top80,location,dist_ema20_atr,context,7,47,0,True,True,False
reg_atr_change_rate_ts_bot80,regime,atr_change_rate,volatility,0,0,0,False,False,False
loc_dist_ema20_atr_ts_bot80,location,dist_ema20_atr,context,0,0,0,False,False,False
reg_atr_change_rate_ts_band20_80,regime,atr_change_rate,volatility,41,430,0,True,True,False
loc_dist_ema20_atr_ts_band20_80,location,dist_ema20_atr,context,6,65,0,True,True,False
reg_atr_change_rate_ts_band25_75,regime,atr_change_rate,volatility,110,463,0,True,True,False
loc_dist_ema20_atr_ts_band25_75,location,dist_ema20_atr,context,18,54,0,True,True,False
reg_atr_change_rate_ts_band30_70,regime,atr_change_rate,volatility,26,307,0,True,True,False
loc_dist_ema20_atr_ts_band30_70,location,dist_ema20_atr,context,7,73,0,True,True,False
reg_atr_change_rate_ts_band40_60,regime,atr_change_rate,volatility,9,66,0,True,True,False
loc_dist_ema20_atr_ts_band40_60,location,dist_ema20_atr,context,4,27,0,True,True,False
reg_atr_compression_ratio_ts_top20,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_bot20,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_bot20,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_top30,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_bot30,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_bot30,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_top40,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_bot40,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_top50,regime,atr_compression_ratio,volatility_term_structure,1,7,0,True,True,False
loc_dist_ema50_atr_ts_top50,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_bot50,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_top60,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_bot60,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_top70,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_bot70,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_bot70,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_top80,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_top80,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_bot80,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_bot80,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_band20_80,regime,atr_compression_ratio,volatility_term_structure,1,11,0,True,True,False
loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_band25_75,regime,atr_compression_ratio,volatility_term_structure,7,29,0,True,True,False
loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_band30_70,regime,atr_compression_ratio,volatility_term_structure,2,20,0,True,True,False
loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_compression_ratio_ts_band40_60,regime,atr_compression_ratio,volatility_term_structure,0,0,0,False,False,False
loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_top20,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_top20,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_bot20,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_bot20,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_top30,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_top30,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_bot30,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_bot30,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_top40,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_top40,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_bot40,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_bot40,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_top50,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_top50,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_bot50,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_bot50,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_top60,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_top60,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_bot60,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_bot60,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_top70,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_top70,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_bot70,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_bot70,location,dist_ema200_atr,context,0,0,0,False,False,False
reg_atr_percentile_ts_top80,regime,atr_percentile,compression,0,0,0,False,False,False
loc_dist_ema200_atr_ts_top80,location,dist_ema200_atr,context,0,0,0,False,False,False
