feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
dist_ema20_atr,location,dist_ema20_atr,context,20,50,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_ema50_atr,location,dist_ema50_atr,context,29,93,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,76,210,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,22,56,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,65,229,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,44,157,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,38,93,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,71,311,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,41,76,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,51,203,0,True,True,False
amihud_z,regime,amihud_z,liquidity,16,88,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,38,111,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,91,364,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,90,335,0,True,True,False
atr_percentile,regime,atr_percentile,compression,103,305,0,True,True,False
dist_local_swing,location,dist_local_swing,context,8,14,0,True,True,False
basis_mom_2h,regime,basis_mom_2h,basis,0,0,0,False,False,False
dist_range_mid_atr,location,dist_range_mid_atr,context,29,72,0,True,True,False
basis_mom_4h,regime,basis_mom_4h,basis,3,11,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,38,126,0,True,True,False
basis_mom_8h,regime,basis_mom_8h,basis,0,0,0,False,False,False
distance_to_ema,location,distance_to_ema,context,25,84,0,True,True,False
basis_mom_w,regime,basis_mom_w,basis,0,0,0,False,False,False
pullback_depth,location,pullback_depth,context,24,56,0,True,True,False
basis_pct,regime,basis_pct,basis,83,135,0,True,True,False
zscore_price_50,location,zscore_price_50,context,35,88,0,True,True,False
basis_pct_z,regime,basis_pct_z,basis,0,0,0,False,False,False
zscore_price_200,location,zscore_price_200,context,71,213,0,True,True,False
basis_stretch,regime,basis_stretch,basis,20,33,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,24,72,0,True,True,False
basis_vol,regime,basis_vol,basis,20,36,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,17,42,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,30,83,0,True,True,False
loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,38,158,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,30,49,0,True,True,False
loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,25,109,0,True,True,False
coherence_24,regime,coherence_24,path_structure,0,0,0,False,False,False
loc_range_pos_24,location,loc_range_pos_24,context,24,65,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,71,285,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,21,39,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,44,142,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,7,11,0,True,True,False
cs_rank_ret_24h,regime,cs_rank_ret_24h,cross_sectional,19,29,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,10,12,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,100,327,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,33,128,0,True,True,False
dist_ema_fast,regime,dist_ema_fast,trend,23,101,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,43,140,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,53,147,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,11,18,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,25,45,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,10,22,0,True,True,False
ema50_slope,regime,ema50_slope,trend,30,68,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,18,35,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,14,26,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,12,27,0,True,True,False
mark_index_basis,regime,mark_index_basis,mark_index,37,148,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,27,53,0,True,True,False
mark_index_basis_z,regime,mark_index_basis_z,mark_index,29,64,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,23,48,0,True,True,False
mark_perp_dislocation,regime,mark_perp_dislocation,mark_index,4,5,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,42,118,0,True,True,False
market_breadth_24h,regime,market_breadth_24h,cross_sectional,1,7,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,46,142,0,True,True,False
market_breadth_4h,regime,market_breadth_4h,cross_sectional,10,53,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,21,39,0,True,True,False
market_dispersion_24h,regime,market_dispersion_24h,cross_sectional,1,2,0,True,True,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,30,113,0,True,True,False
market_dispersion_4h,regime,market_dispersion_4h,cross_sectional,74,183,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,32,108,0,True,True,False
mkt_ret_eq_24h,regime,mkt_ret_eq_24h,cross_asset,226,1194,0,True,True,False
loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,36,65,0,True,True,False
ob_depth_usd_l20_z,regime,ob_depth_usd_l20_z,orderbook,12,21,0,True,True,False
loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,16,44,0,True,True,False
ob_spread_z_24h,regime,ob_spread_z_24h,orderbook,11,13,0,True,True,False
loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,18,49,0,True,True,False
oi_rank,regime,oi_rank,open_interest,0,0,0,False,False,False
bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,115,375,0,True,True,False
path_efficiency_24,regime,path_efficiency_24,path_structure,0,0,0,False,False,False
perp_index_basis,regime,perp_index_basis,mark_index,24,64,0,True,True,False
perp_index_basis_z,regime,perp_index_basis_z,mark_index,19,43,0,True,True,False
premium_index,regime,premium_index,mark_index,16,67,0,True,True,False
premium_index_mom_8h,regime,premium_index_mom_8h,mark_index,8,12,0,True,True,False
premium_index_z,regime,premium_index_z,mark_index,29,88,0,True,True,False
prior_range,regime,prior_range,context,37,97,0,True,True,False
prior_volatility,regime,prior_volatility,context,60,171,0,True,True,False
range_24h_pct,regime,range_24h_pct,compression,41,118,0,True,True,False
range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,32,65,0,True,True,False
realized_volatility_24h,regime,realized_volatility_24h,volatility,83,234,0,True,True,False
return_autocorr_48,regime,return_autocorr_48,momentum,71,198,0,True,True,False
rolling_range_20,regime,rolling_range_20,compression,37,90,0,True,True,False
rv_24h,regime,rv_24h,volatility,70,167,0,True,True,False
spectral_entropy_ret_24,regime,spectral_entropy_ret_24,path_structure,48,160,0,True,True,False
symbol_minus_mkt_ret_24h,regime,symbol_minus_mkt_ret_24h,cross_asset,115,494,0,True,True,False
trend_acceleration,regime,trend_acceleration,trend,26,66,0,True,True,False
true_range_percentile,regime,true_range_percentile,volatility,32,79,0,True,True,False
variance_ratio_10_48,regime,variance_ratio_10_48,volatility,34,103,0,True,True,False
volatility_ratio_short_long,regime,volatility_ratio_short_long,volatility,36,107,0,True,True,False
volume_autocorr_48,regime,volume_autocorr_48,liquidity,134,482,0,True,True,False
volume_entropy_24,regime,volume_entropy_24,liquidity,32,71,0,True,True,False
volume_percentile,regime,volume_percentile,liquidity,28,60,0,True,True,False
volume_trend_48,regime,volume_trend_48,liquidity,39,109,0,True,True,False
volume_zscore_48h,regime,volume_zscore_48h,liquidity,36,113,0,True,True,False
xasset_mkt_depth_z,regime,xasset_mkt_depth_z,cross_asset_orderbook,72,295,0,True,True,False
xasset_mkt_ob_stress,regime,xasset_mkt_ob_stress,cross_asset_orderbook,56,206,0,True,True,False
xasset_mkt_spread_bps,regime,xasset_mkt_spread_bps,cross_asset_orderbook,37,126,0,True,True,False
