fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,360,reg_ema20_gt_ema50_raw,regime,ema20_gt_ema50,trend,170
0,42,6,reg_atr_change_rate_ts_top40,regime,atr_change_rate,volatility,78
0,42,2,reg_atr_change_rate_ts_top30,regime,atr_change_rate,volatility,90
0,42,0,reg_atr_change_rate_ts_top20,regime,atr_change_rate,volatility,109
0,42,26,reg_atr_change_rate_ts_band25_75,regime,atr_change_rate,volatility,179
0,42,14,reg_atr_change_rate_ts_top60,regime,atr_change_rate,volatility,163
0,42,12,reg_atr_change_rate_ts_bot50,regime,atr_change_rate,volatility,11
0,42,18,reg_atr_change_rate_ts_top70,regime,atr_change_rate,volatility,147
0,42,23,loc_dist_ema20_atr_ts_bot80,location,dist_ema20_atr,context,37
0,42,10,reg_atr_change_rate_ts_top50,regime,atr_change_rate,volatility,178
0,42,15,loc_dist_ema20_atr_ts_top60,location,dist_ema20_atr,context,61
0,42,22,reg_atr_change_rate_ts_bot80,regime,atr_change_rate,volatility,84
0,42,28,reg_atr_change_rate_ts_band30_70,regime,atr_change_rate,volatility,21
0,42,27,loc_dist_ema20_atr_ts_band25_75,location,dist_ema20_atr,context,59
0,42,24,reg_atr_change_rate_ts_band20_80,regime,atr_change_rate,volatility,33
0,42,21,loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,context,5
0,42,7,loc_dist_ema20_atr_ts_top40,location,dist_ema20_atr,context,19
0,42,57,loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,8
0,42,19,loc_dist_ema20_atr_ts_top70,location,dist_ema20_atr,context,29
0,42,9,loc_dist_ema20_atr_ts_bot40,location,dist_ema20_atr,context,10
0,42,3,loc_dist_ema20_atr_ts_top30,location,dist_ema20_atr,context,38
0,42,38,reg_atr_compression_ratio_ts_bot40,regime,atr_compression_ratio,volatility_term_structure,4
0,42,1,loc_dist_ema20_atr_ts_top20,location,dist_ema20_atr,context,25
0,42,11,loc_dist_ema20_atr_ts_top50,location,dist_ema20_atr,context,37
0,42,422,reg_ema50_gt_ema200_raw,regime,ema50_gt_ema200,trend,52
0,42,5,loc_dist_ema20_atr_ts_bot30,location,dist_ema20_atr,context,5
0,42,4,reg_atr_change_rate_ts_bot30,regime,atr_change_rate,volatility,10
0,42,8,reg_atr_change_rate_ts_bot40,regime,atr_change_rate,volatility,28
0,42,20,reg_atr_change_rate_ts_bot70,regime,atr_change_rate,volatility,11
0,42,484,reg_price_lt_ema200_raw,regime,price_lt_ema200,trend,25
0,42,33,loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,context,1
0,42,56,reg_atr_compression_ratio_ts_band25_75,regime,atr_compression_ratio,volatility_term_structure,16
0,42,40,reg_atr_compression_ratio_ts_top50,regime,atr_compression_ratio,volatility_term_structure,4
0,42,16,reg_atr_change_rate_ts_bot60,regime,atr_change_rate,volatility,11
0,42,17,loc_dist_ema20_atr_ts_bot60,location,dist_ema20_atr,context,4
0,42,53,loc_dist_ema50_atr_ts_bot80,location,dist_ema50_atr,context,1
0,42,29,loc_dist_ema20_atr_ts_band30_70,location,dist_ema20_atr,context,4
0,42,59,loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,context,1
0,42,30,reg_atr_compression_ratio_ts_top20,regime,atr_compression_ratio,volatility_term_structure,2
0,42,13,loc_dist_ema20_atr_ts_bot50,location,dist_ema20_atr,context,3
0,42,54,reg_atr_compression_ratio_ts_band20_80,regime,atr_compression_ratio,volatility_term_structure,1
0,42,25,loc_dist_ema20_atr_ts_band20_80,location,dist_ema20_atr,context,3
0,42,52,reg_atr_compression_ratio_ts_bot80,regime,atr_compression_ratio,volatility_term_structure,1
0,42,39,loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,context,1
1,42,360,reg_ema20_gt_ema50_raw,regime,ema20_gt_ema50,trend,1
1,42,26,reg_atr_change_rate_ts_band25_75,regime,atr_change_rate,volatility,2
1,42,0,reg_atr_change_rate_ts_top20,regime,atr_change_rate,volatility,1
1,42,14,reg_atr_change_rate_ts_top60,regime,atr_change_rate,volatility,2
1,42,6,reg_atr_change_rate_ts_top40,regime,atr_change_rate,volatility,1
1,42,2,reg_atr_change_rate_ts_top30,regime,atr_change_rate,volatility,1
1,42,12,reg_atr_change_rate_ts_bot50,regime,atr_change_rate,volatility,2
1,42,18,reg_atr_change_rate_ts_top70,regime,atr_change_rate,volatility,1
1,42,23,loc_dist_ema20_atr_ts_bot80,location,dist_ema20_atr,context,1
2,42,360,reg_ema20_gt_ema50_raw,regime,ema20_gt_ema50,trend,10
2,42,18,reg_atr_change_rate_ts_top70,regime,atr_change_rate,volatility,6
2,42,14,reg_atr_change_rate_ts_top60,regime,atr_change_rate,volatility,8
2,42,2,reg_atr_change_rate_ts_top30,regime,atr_change_rate,volatility,6
2,42,0,reg_atr_change_rate_ts_top20,regime,atr_change_rate,volatility,5
2,42,26,reg_atr_change_rate_ts_band25_75,regime,atr_change_rate,volatility,8
2,42,12,reg_atr_change_rate_ts_bot50,regime,atr_change_rate,volatility,2
2,42,6,reg_atr_change_rate_ts_top40,regime,atr_change_rate,volatility,5
2,42,23,loc_dist_ema20_atr_ts_bot80,location,dist_ema20_atr,context,3
2,42,28,reg_atr_change_rate_ts_band30_70,regime,atr_change_rate,volatility,2
2,42,22,reg_atr_change_rate_ts_bot80,regime,atr_change_rate,volatility,2
2,42,15,loc_dist_ema20_atr_ts_top60,location,dist_ema20_atr,context,6
2,42,10,reg_atr_change_rate_ts_top50,regime,atr_change_rate,volatility,12
2,42,24,reg_atr_change_rate_ts_band20_80,regime,atr_change_rate,volatility,2
2,42,3,loc_dist_ema20_atr_ts_top30,location,dist_ema20_atr,context,1
2,42,27,loc_dist_ema20_atr_ts_band25_75,location,dist_ema20_atr,context,2
2,42,21,loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,context,2
2,42,57,loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,1
2,42,19,loc_dist_ema20_atr_ts_top70,location,dist_ema20_atr,context,2
2,42,7,loc_dist_ema20_atr_ts_top40,location,dist_ema20_atr,context,1
