feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
dist_ema20_atr,location,dist_ema20_atr,context,37,38,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_ema50_atr,location,dist_ema50_atr,context,66,95,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,173,374,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,104,137,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,72,121,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,49,92,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,58,64,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,89,193,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,140,149,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,253,733,0,True,True,False
amihud_z,regime,amihud_z,liquidity,5,7,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,81,194,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,135,247,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,161,377,0,True,True,False
atr_percentile,regime,atr_percentile,compression,200,352,0,True,True,False
dist_local_swing,location,dist_local_swing,context,71,67,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,85,111,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,82,137,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,58,68,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,112,235,0,True,True,False
coherence_24,regime,coherence_24,path_structure,0,0,0,False,False,False
distance_to_ema,location,distance_to_ema,context,30,38,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,128,266,0,True,True,False
pullback_depth,location,pullback_depth,context,53,82,0,True,True,False
