layer,feature,value
alpha_model_input,f0,0.0
alpha_model_input,f1,0.0
alpha_model_input,f2,0.0
alpha_model_input,f3,0.01239156723022461
alpha_model_input,f4,0.0
alpha_model_input,f5,-1.2504245042800903
alpha_model_input,f6,-0.0
alpha_model_input,f7,0.01239156723022461
alpha_model_input,f8,0.0
alpha_model_input,f9,-1.2504245042800903
alpha_model_input,f10,-0.0
alpha_model_input,f11,-2.053748846054077
alpha_model_input,f12,1.0
alpha_model_input,f13,2.053748846054077
alpha_model_input,f14,1.5463230609893799
alpha_model_input,f15,0.5896139740943909
alpha_model_input,f16,2.053748846054077
alpha_model_input,f17,1.0
alpha_model_input,f18,0.7857115864753723
alpha_model_input,f19,2.053748846054077
alpha_model_input,f20,1.0
alpha_model_input,f21,-0.9525030851364136
alpha_model_input,f22,2.053748846054077
alpha_model_input,f23,1.0
alpha_model_input,f24,1.2613974809646606
alpha_model_input,f25,2.053748846054077
alpha_model_input,f26,2.053748846054077
alpha_model_input,f27,2.053748846054077
alpha_model_input,f28,2.053748846054077
alpha_model_input,f29,2.053748846054077
alpha_model_input,f30,2.053748846054077
alpha_model_input,f31,1.0
alpha_model_input,f32,2.053748846054077
alpha_model_input,f33,-0.06665118783712387
alpha_model_input,f34,-1.3136740922927856
alpha_model_input,f35,-0.5855368375778198
alpha_model_input,f36,0.18814067542552948
alpha_model_input,f37,-0.5436124205589294
alpha_model_input,f38,0.11394194513559341
alpha_model_input,f39,-0.2072581946849823
alpha_model_input,f40,-0.4739646017551422
alpha_model_input,f41,0.0
alpha_model_input,f42,0.0
alpha_model_input,f43,2.053748846054077
alpha_model_input,f44,2.053748846054077
alpha_model_input,f45,0.0
alpha_model_input,f46,0.22863148152828217
alpha_model_input,f47,1.6689821481704712
alpha_model_input,f48,1.9745055437088013
alpha_model_input,f49,-0.003403524635359645
alpha_model_input,f50,0.0
alpha_model_input,f51,-54.93791580200195
alpha_model_input,f52,0.0
alpha_model_input,f53,0.2731841504573822
alpha_model_input,f54,0.24949970841407776
alpha_model_input,f55,1.1279182434082031
alpha_model_input,f56,-0.19640830159187317
alpha_model_input,f57,0.2851291298866272
alpha_model_input,f58,0.8078328967094421
alpha_model_input,f59,-0.3177788257598877
alpha_model_input,f60,-1.205881118774414
alpha_model_input,f61,-1.441182017326355
alpha_model_input,f62,-2.053748846054077
alpha_model_input,f63,2.053748846054077
alpha_model_input,f64,-2.053748846054077
alpha_model_input,f65,2.053748846054077
alpha_model_input,f66,2.053748846054077
alpha_model_input,f67,2.053748846054077
alpha_model_input,f68,-1.7775245904922485
alpha_model_input,f69,2.053748846054077
alpha_model_input,f70,2.053748846054077
alpha_model_input,f71,0.7535416483879089
alpha_model_input,f72,-1.3136740922927856
alpha_model_input,f73,-1.2504245042800903
alpha_model_input,f74,0.0006466135382652283
alpha_model_input,f75,0.0009575709700584412
alpha_model_input,f76,1.1038920879364014
alpha_model_input,f77,-0.9301711320877075
alpha_model_input,f78,2.053748846054077
alpha_model_input,f79,2.053748846054077
alpha_model_input,f80,-0.8648717999458313
alpha_model_input,f81,-0.13804973661899567
alpha_model_input,f82,-2.053748846054077
alpha_model_input,f83,0.002433969872072339
alpha_model_input,f84,1.3176181316375732
alpha_model_input,f85,-0.7023170590400696
alpha_model_input,f86,2.053748846054077
alpha_model_input,f87,-0.9999999403953552
alpha_model_input,f88,0.03466564789414406
alpha_model_input,f89,-0.0063873701728880405
alpha_model_input,f90,1.4175214767456055
alpha_model_input,f91,0.0008081131963990629
alpha_model_input,f92,1.6884046792984009
alpha_model_input,f93,0.001539949094876647
alpha_model_input,f94,0.001471486291848123
alpha_model_input,f95,-0.003799675265327096
alpha_model_input,f96,-0.002363244304433465
alpha_model_input,f97,2.053748846054077
alpha_model_input,f98,2.053748846054077
alpha_model_input,f99,0.007627684157341719
alpha_model_input,f100,0.007627684157341719
alpha_model_input,f101,-0.9631801843643188
alpha_model_input,f102,-0.20660004019737244
alpha_model_input,f103,9.999610483646393e-06
alpha_model_input,f104,-0.0034262551926076412
alpha_model_input,f105,0.0012239423813298345
alpha_model_input,f106,0.05263163521885872
alpha_model_input,f107,4.1996965592261404e-05
alpha_model_input,f108,0.1995103508234024
alpha_model_input,f109,-0.002526897005736828
alpha_model_input,f110,1.4776222705841064
alpha_model_input,f111,2.053748846054077
alpha_model_input,f112,-1.558732032775879
alpha_model_input,f113,0.02680937945842743
alpha_model_input,f114,0.002281937515363097
alpha_model_input,f115,-0.06396353244781494
alpha_model_input,f116,1.4175214767456055
alpha_model_input,f117,-0.6955763697624207
alpha_model_input,f118,-1.3599743843078613
alpha_model_input,f119,0.0
alpha_model_input,f120,0.0
alpha_model_input,f121,0.0
alpha_model_input,f122,0.0
alpha_model_input,f123,0.0
alpha_model_input,f124,-2.053748846054077
alpha_model_input,f125,54.44778823852539
alpha_model_input,f126,54.44778823852539
alpha_model_input,f127,0.8559467792510986
alpha_model_input,f128,0.8559467792510986
alpha_model_input,f129,0.26321330666542053
alpha_model_input,f130,2.053748846054077
alpha_model_input,f131,-0.05541061982512474
alpha_model_input,f132,2.053748846054077
alpha_model_input,f133,1.6664026975631714
alpha_model_input,f134,2.053748846054077
alpha_model_input,f135,-2.053748846054077
alpha_model_input,f136,-0.03131221979856491
alpha_model_input,f137,0.0
alpha_model_input,f138,0.005260080099105835
alpha_model_input,f139,-0.22911766171455383
alpha_model_input,f140,0.0
alpha_model_input,f141,0.0
alpha_model_input,f142,0.0037042945623397827
alpha_model_input,f143,0.005072437226772308
alpha_model_input,f144,0.003799721598625183
alpha_model_input,f145,0.0037042945623397827
alpha_model_input,f146,0.0036582760512828827
alpha_model_input,f147,0.002896338701248169
alpha_model_input,f148,0.0024396181106567383
alpha_model_input,f149,0.0020564720034599304
alpha_model_input,f150,0.00581909716129303
alpha_model_input,f151,0.005072437226772308
alpha_model_input,f152,0.004440180957317352
alpha_model_input,f153,0.007695481181144714
alpha_model_input,f154,0.00636996328830719
alpha_model_input,f155,0.005295608192682266
alpha_model_input,f156,0.0011642205063253641
alpha_model_input,f157,0.0018167656380683184
alpha_model_input,f158,0.0
alpha_model_input,f159,0.0
alpha_model_input,f160,0.0
alpha_model_input,f161,0.0
alpha_model_input,f162,0.004855737090110779
alpha_model_input,f163,0.004357047379016876
alpha_model_input,f164,0.0037520453333854675
alpha_model_input,f165,1.449607014656067
alpha_model_input,f166,1.4143210649490356
alpha_model_input,f167,2.053748846054077
alpha_model_input,f168,2.053748846054077
alpha_model_input,f169,2.0033555030822754
alpha_model_input,f170,0.0015828298637643456
alpha_model_input,f171,0.0016456925077363849
alpha_model_input,f172,0.0017163782613351941
alpha_model_input,f173,0.0017423136159777641
alpha_model_input,f174,0.0018260960932821035
alpha_model_input,f175,0.0018971627578139305
alpha_model_input,f176,0.0017423136159777641
alpha_model_input,f177,0.0018971627578139305
alpha_model_input,f178,0.0033255971502512693
alpha_model_input,f179,0.0037194383330643177
alpha_model_input,f180,0.002049777889624238
alpha_model_input,f181,0.0021953133400529623
alpha_model_input,f182,0.0
alpha_model_input,f183,0.0
alpha_model_input,f184,0.3404069244861603
alpha_model_input,f185,0.3318578600883484
alpha_model_input,f186,0.32773518562316895
alpha_model_input,f187,-1.547104001045227
alpha_model_input,f188,-1.669713020324707
alpha_model_input,f189,1.9282879829406738
alpha_model_input,f190,1.449607014656067
alpha_model_input,f191,1.4143210649490356
alpha_model_input,f192,1.4014877080917358
alpha_model_input,f193,-2.053748846054077
alpha_model_input,f194,-2.053748846054077
alpha_model_input,f195,-2.053748846054077
alpha_model_input,f196,-2.053748846054077
alpha_model_input,f197,-2.053748846054077
alpha_model_input,f198,2.053748846054077
alpha_model_input,f199,2.053748846054077
alpha_model_input,f200,3.951231002807617
alpha_model_input,f201,-0.0010709762573242188
alpha_model_input,f202,0.5812702775001526
alpha_model_input,f203,2.053748846054077
alpha_model_input,f204,2.053748846054077
alpha_model_input,f205,2.053748846054077
alpha_model_input,f206,-0.004260133486241102
alpha_model_input,f207,-0.9371617436408997
alpha_model_input,f208,1.6664026975631714
alpha_model_input,f209,0.5784881114959717
alpha_model_input,f210,1.4187802076339722
alpha_model_input,f211,0.0
alpha_model_input,f212,0.0
alpha_model_input,f213,0.0
alpha_model_input,f214,0.0
alpha_model_input,f215,1.0
alpha_model_input,f216,0.02083333395421505
alpha_model_input,f217,0.10000000149011612
alpha_model_input,f218,0.7601343393325806
alpha_model_input,f219,0.0
alpha_model_input,f220,0.4349344074726105
alpha_model_input,f221,0.35682418942451477
alpha_model_input,f222,0.5420315861701965
alpha_model_input,f223,0.0
alpha_model_input,f224,2.053748846054077
alpha_model_input,f225,1.0345370769500732
alpha_model_input,f226,0.49562299251556396
alpha_model_input,f227,1.3887661695480347
alpha_model_input,f228,1.261894941329956
alpha_model_input,f229,0.9375025629997253
alpha_model_input,f230,0.9375025629997253
alpha_model_input,f231,0.39393919706344604
alpha_model_input,f232,0.39393919706344604
alpha_model_input,f233,0.9772736430168152
alpha_model_input,f234,0.9772736430168152
alpha_model_input,f235,0.24537049233913422
alpha_model_input,f236,0.24537049233913422
alpha_model_input,f237,0.40909820795059204
alpha_model_input,f238,0.40909820795059204
alpha_model_input,f239,0.024389302358031273
alpha_model_input,f240,0.4818182587623596
alpha_model_input,f241,0.9756106734275818
alpha_model_input,f242,0.4818182587623596
alpha_model_input,f243,0.9375025629997253
alpha_model_input,f244,0.9375025629997253
alpha_model_input,f245,2.053748846054077
alpha_model_input,f246,2.053748846054077
alpha_model_input,f247,1.93475341796875
alpha_model_input,f248,0.26608648896217346
alpha_model_input,f249,-2.053748846054077
alpha_model_input,f250,0.024784564971923828
alpha_model_input,f251,0.01231527328491211
alpha_model_input,f252,0.050199031829833984
alpha_model_input,f253,0.007370948791503906
alpha_model_input,f254,0.014796733856201172
alpha_model_input,f255,0.018530845642089844
alpha_model_input,f256,2.053748846054077
alpha_model_input,f257,2.053748846054077
alpha_model_input,f258,-1.0
alpha_model_input,f259,0.03999415785074234
alpha_model_input,f260,1.490405559539795
alpha_model_input,f261,0.07100038230419159
alpha_model_input,f262,0.0
alpha_model_input,f263,2.053748846054077
alpha_model_input,f264,-0.018939673900604248
alpha_model_input,f265,2.053748846054077
alpha_model_input,f266,0.2598993480205536
alpha_model_input,f267,2.053748846054077
alpha_model_input,f268,-0.3030901849269867
alpha_model_input,f269,-10.608091354370117
alpha_model_input,f270,0.0
alpha_model_input,f271,0.0
alpha_model_input,f272,-0.3551424443721771
alpha_model_input,f273,0.0
alpha_model_input,f274,-0.35657674074172974
alpha_model_input,f275,0.3030902147293091
alpha_model_input,f276,0.3030901849269867
alpha_model_input,f277,0.0
alpha_model_input,f278,0.0
alpha_model_input,f279,-2.9802322387695312e-08
alpha_model_input,f280,-0.3030902147293091
alpha_model_input,f281,-0.23476499319076538
alpha_model_input,f282,-0.3030901849269867
alpha_model_input,f283,-4.108490943908691
alpha_model_input,f284,0.4821770489215851
alpha_model_input,f285,0.0
alpha_model_input,f286,-0.35657674074172974
alpha_model_input,f287,-88.2979965209961
alpha_model_input,f288,-0.3030901849269867
alpha_model_input,f289,-0.3030902147293091
alpha_model_input,f290,-0.3030901849269867
alpha_model_input,f291,0.0
alpha_model_input,f292,-0.0
alpha_model_input,f293,9.703047544462606e-05
alpha_model_input,f294,2.053748846054077
alpha_model_input,f295,1.190481424331665
alpha_model_input,f296,0.1666666716337204
alpha_model_input,f297,2.053748846054077
alpha_model_input,f298,2.053748846054077
alpha_model_input,f299,0.0
alpha_model_input,f300,0.0
alpha_model_input,f301,0.0
alpha_model_input,f302,0.0
alpha_model_input,f303,0.0
alpha_model_input,f304,-0.7012219429016113
alpha_model_input,f305,2.053748846054077
alpha_model_input,f306,0.0001763402542565018
alpha_model_input,f307,0.0003335784131195396
alpha_model_input,f308,-0.007627684157341719
alpha_model_input,f309,-0.0008384518441744149
alpha_model_input,f310,-0.0012781774858012795
alpha_model_input,f311,-0.007627684157341719
alpha_model_input,f312,-0.007627684157341719
alpha_model_input,f313,-0.001663534319959581
alpha_model_input,f314,-0.35165050625801086
alpha_model_input,f315,-0.9518744945526123
alpha_model_input,f316,0.030599702149629593
alpha_model_input,f317,-0.18052516877651215
alpha_model_input,f318,0.050183579325675964
alpha_model_input,f319,-1.052428960800171
alpha_model_input,f320,-0.866481363773346
alpha_model_input,f321,-1.2060619592666626
alpha_model_input,f322,-1.2556198835372925
alpha_model_input,f323,-2.053748846054077
alpha_model_input,f324,0.4154161810874939
alpha_model_input,f325,1.6664026975631714
alpha_model_input,f326,-0.5940766334533691
alpha_model_input,f327,0.025094151496887207
alpha_model_input,f328,0.01239156723022461
alpha_model_input,f329,-0.5864152908325195
alpha_model_input,f330,0.05148005485534668
alpha_model_input,f331,-0.6586145162582397
alpha_model_input,f332,-0.15554971992969513
alpha_model_input,f333,-0.2796953320503235
alpha_model_input,f334,-0.17804527282714844
alpha_model_input,f335,-0.46293413639068604
alpha_model_input,f336,0.018703341484069824
alpha_model_input,f337,-0.2260112762451172
alpha_model_input,f338,0.0
alpha_model_input,f339,1.1621479988098145
alpha_model_input,f340,0.9502567052841187
alpha_model_input,f341,-1.2028157711029053
alpha_model_input,f342,0.5477091073989868
