feature_name,group,usage_count
bars_in_high_vol_state_log_norm,location,399
zscore_price_200,location,391
up_down_semivol_ratio_tanh,regime,374
dist_weekly_vwap,location,371
volume_autocorr_48,regime,353
rv_24h,regime,349
range_expansion_ratio,regime,304
return_autocorr_48,regime,295
dist_rolling_7d_high,location,287
realized_volatility_24h,regime,254
zscore_price_50,location,249
atr_percentile,regime,234
range_24h_pct,regime,231
prior_volatility,regime,219
spectral_entropy_ret_24,regime,198
dist_ma100_atr,location,184
volume_zscore_48h,regime,184
dist_vwap_atr,location,178
compression_ratio,regime,161
bollinger_band_width,regime,146
up_down_return_mass_ratio_tanh,regime,140
direction_entropy_20,regime,137
loc_swing_range_pos_24,location,136
dist_prior_day_low,location,136
rolling_range_20,regime,136
atr_compression_ratio,regime,136
dist_ema200_atr,location,126
volume_percentile,regime,122
amihud_illiq,regime,121
volume_trend_48,regime,111
loc_pullback_depth_24,location,103
loc_prev_week_range_pos_48,location,98
loc_range_pos_48,location,97
loc_ema_stack_pos_24,location,94
choppiness_index_20,regime,93
loc_prev_week_range_pos_24,location,92
loc_pivot_ladder_pos_48,location,90
loc_swing_range_pos_48,location,90
dist_range_mid_atr,location,89
volatility_ratio_short_long,regime,84
variance_ratio_10_48,regime,83
prior_range,regime,83
loc_session_pos_48,location,82
compression_score,regime,80
ema50_slope,regime,78
loc_prior_bar_pos_24,location,72
loc_vwap_dev_z_48,location,70
dist_prior_day_high,location,69
true_range_percentile,regime,67
dist_ema20_atr,location,66
loc_prev_day_range_pos_24,location,65
distance_to_ema,location,64
tail_asymmetry_q90_q10_atr_norm,regime,64
loc_bb_channel_pos_24,location,62
trend_acceleration,regime,61
loc_range_pos_24,location,61
loc_vwap_dev_z_24,location,61
loc_prior_bar_pos_48,location,59
loc_bb_channel_pos_48,location,59
loc_prev_day_range_pos_48,location,57
dist_ema50_atr,location,57
ema_slope_norm,regime,56
loc_session_pos_24,location,55
loc_ema_stack_pos_48,location,54
loc_pullback_depth_48,location,50
ema20_slope_5h,regime,49
loc_initial_balance_pos_48,location,49
dist_ema_fast,regime,46
loc_initial_balance_pos_24,location,45
dist_local_swing,location,43
efficiency_ratio_20,regime,40
path_efficiency_24,regime,40
pullback_depth,location,32
volume_entropy_24,regime,31
loc_pivot_ladder_pos_24,location,19
amihud_z,regime,5
