feature,replay_pre_transform,replay_post_transform,snapshot_post_transform,post_minus_pre,snapshot_minus_replay_post,pre_missing,post_missing,snapshot_missing,abs_snapshot_post_delta
G_EXH_EFFORT,-402706.125,-2.053748846054077,-2.053748846054077,402704.07125115395,0.0,False,False,False,0.0
G_EXH_GIVEBACK,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
G_EXH_TAIL_FAIL,60.1090202331543,2.053748846054077,2.053748846054077,-58.05527138710022,0.0,False,False,False,0.0
G_LIQ_EXCEL,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_LIQ_GOOD,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_LIQ_GREAT,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_MR_SPIKE,-0.13236075639724731,-0.13236075639724731,-0.13236075639724731,0.0,0.0,False,False,False,0.0
G_TF_TREND,348.6918029785156,0.7354848384857178,0.7354848384857178,-347.9563181400299,0.0,False,False,False,0.0
G_VOL,,1.0,1.0,,0.0,True,False,False,0.0
G_VOL_LIQ_GT1,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_VOL_LIQ_GT2,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_VOL_LIQ_GT3,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
a_funding_proxy,-902.2855224609375,-2.053748846054077,-2.053748846054077,900.2317736148834,0.0,False,False,False,0.0
accel_5h,-0.21998992562294006,-1.505661964416504,-1.505661964416504,-1.2856720387935638,0.0,False,False,False,0.0
adx_10,59.870445251464844,2.053748846054077,2.053748846054077,-57.81669640541077,0.0,False,False,False,0.0
adx_10_gt25,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
adx_10_slope,1.0985794067382812,0.685843288898468,0.685843288898468,-0.41273611783981323,0.0,False,False,False,0.0
adx_14,60.15024948120117,2.053748846054077,2.053748846054077,-58.096500635147095,0.0,False,False,False,0.0
adx_14_gt25,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
adx_14_slope,0.3895301818847656,0.32353565096855164,0.32353565096855164,-0.06599453091621399,0.0,False,False,False,0.0
adx_7,63.80066680908203,2.053748846054077,2.053748846054077,-61.746917963027954,0.0,False,False,False,0.0
adx_7_gt25,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
adx_7_slope,2.5340499877929688,1.0976312160491943,1.0976312160491943,-1.4364187717437744,0.0,False,False,False,0.0
adx_di_minus_10,19.43096923828125,2.053748846054077,2.053748846054077,-17.377220392227173,0.0,False,False,False,0.0
adx_di_minus_14,20.794130325317383,2.053748846054077,2.053748846054077,-18.740381479263306,0.0,False,False,False,0.0
adx_di_minus_7,19.169530868530273,2.053748846054077,2.053748846054077,-17.115782022476196,0.0,False,False,False,0.0
adx_di_plus_10,3.461627960205078,2.053748846054077,2.053748846054077,-1.407879114151001,0.0,False,False,False,0.0
adx_di_plus_14,4.378206729888916,2.053748846054077,2.053748846054077,-2.324457883834839,0.0,False,False,False,0.0
adx_di_plus_7,2.248347282409668,2.053748846054077,2.053748846054077,-0.19459843635559082,0.0,False,False,False,0.0
adx_zscore,-0.3316698372364044,-0.65781170129776,-0.65781170129776,-0.3261418640613556,0.0,False,False,False,0.0
align,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
ambig,0.21757768094539642,0.21757768094539642,0.21757768094539642,0.0,0.0,False,False,False,0.0
amihud_illiq,0.2799268066883087,0.2799268066883087,0.2799268066883087,0.0,0.0,False,False,False,0.0
amihud_z,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
asset_atr_level,0.005730695091187954,2.053748846054077,2.053748846054077,2.048018150962889,0.0,False,False,False,0.0
asset_funding_rate_abs_mean_7d,2.2792595700593665e-05,2.2792595700593665e-05,2.2792595700593665e-05,0.0,0.0,False,False,False,0.0
asset_funding_rate_mean_15d,5.8273435570299625e-06,5.8273435570299625e-06,5.8273435570299625e-06,0.0,0.0,False,False,False,0.0
asset_funding_rate_mean_3d,2.9136717785149813e-05,2.9136717785149813e-05,2.9136717785149813e-05,0.0,0.0,False,False,False,0.0
asset_funding_rate_mean_7d,1.248716489499202e-05,1.248716489499202e-05,1.248716489499202e-05,0.0,0.0,False,False,False,0.0
asset_funding_trend_alignment,0.096138134598732,0.3554578125476837,0.3554578125476837,0.2593196779489517,0.0,False,False,False,0.0
asset_funding_z,-0.096138134598732,-0.096138134598732,-0.096138134598732,0.0,0.0,False,False,False,0.0
asset_minus_universe_median_ret_24h,-1.0409150123596191,-2.053748846054077,-2.053748846054077,-1.012833833694458,0.0,False,False,False,0.0
asset_minus_universe_median_ret_48h,-2.3395118713378906,-2.053748846054077,-2.053748846054077,0.2857630252838135,0.0,False,False,False,0.0
asset_minus_universe_median_ret_4h,-0.2764878571033478,-1.591649055480957,-1.591649055480957,-1.3151611983776093,0.0,False,False,False,0.0
asset_mom_minus_basket_mom_24h,-1.6685059070587158,-1.6685059070587158,-1.6685059070587158,0.0,0.0,False,False,False,0.0
asset_mom_minus_basket_mom_4h,-0.4935583174228668,-0.4935583174228668,-0.4935583174228668,0.0,0.0,False,False,False,0.0
asset_ret_vs_btc_24h,-4.190410614013672,-1.0999162197113037,-1.0999162197113037,3.090494394302368,0.0,False,False,False,0.0
asset_ret_vs_btc_48h,-8.620149612426758,-0.9282141327857971,-0.9282141327857971,7.691935479640961,0.0,False,False,False,0.0
asset_ret_vs_btc_4h,-1.2716381549835205,-1.3355778455734253,-1.3355778455734253,-0.06393969058990479,0.0,False,False,False,0.0
asset_ret_vs_universe_24h,-1.0409150123596191,-2.053748846054077,-2.053748846054077,-1.012833833694458,0.0,False,False,False,0.0
asset_ret_vs_universe_48h,-2.3395118713378906,-2.053748846054077,-2.053748846054077,0.2857630252838135,0.0,False,False,False,0.0
asset_ret_vs_universe_4h,-0.2764878571033478,-1.591649055480957,-1.591649055480957,-1.3151611983776093,0.0,False,False,False,0.0
asset_vol_level,5.473045349121094,1.4041693210601807,1.4041693210601807,-4.068876028060913,0.0,False,False,False,0.0
asym_ft,-102.45348358154297,-2.053748846054077,-2.053748846054077,100.39973473548889,0.0,False,False,False,0.0
asym_ratio,-0.46486860513687134,-0.8165706396102905,-0.8165706396102905,-0.3517020344734192,0.0,False,False,False,0.0
atr_change_rate,0.0006421804428100586,0.0,0.0,-0.0006421804428100586,0.0,False,False,False,0.0
atr_change_rate_ts_continuous,-0.04684370756149292,-0.04684370756149292,-0.04684370756149292,0.0,0.0,False,False,False,0.0
atr_compression_ratio,1.3321481943130493,0.49470755457878113,0.49470755457878113,-0.8374406397342682,0.0,False,False,False,0.0
atr_expansion,0.7161341309547424,0.3622472584247589,0.3622472584247589,-0.3538868725299835,0.0,False,False,False,0.0
atr_pct_base,3.7219831943511963,0.4692249000072479,0.4692249000072479,-3.2527582943439484,0.0,False,False,False,0.0
atr_pct_change,0.7201554775238037,0.284616619348526,0.284616619348526,-0.4355388581752777,0.0,False,False,False,0.0
atr_percentile,1.0,0.31552016735076904,0.31552016735076904,-0.684479832649231,0.0,False,False,False,0.0
atr_slope,0.008900988847017288,-0.14469674229621887,-0.14469674229621887,-0.15359773114323616,0.0,False,False,False,0.0
avg_pair_corr_24h,0.36809489130973816,0.36809489130973816,0.36809489130973816,0.0,0.0,False,False,False,0.0
barrier_pct,,0.011105840094387531,0.011105840094387531,,0.0,True,False,False,0.0
bars_in_high_vol_state_log_norm,0.9183819890022278,2.053748846054077,2.053748846054077,1.1353668570518494,0.0,False,False,False,0.0
bars_outside_ema20_atr_band_log_norm,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
bars_since_ema20_ema50_cross_log_norm,1.0,0.0,0.0,-1.0,0.0,False,False,False,0.0
basis,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
basis_adjusted_trend_10h,-0.5248318910598755,-0.5248318910598755,-0.5248318910598755,0.0,0.0,False,False,False,0.0
basis_adjusted_trend_5h,-0.4824058711528778,-0.4824058711528778,-0.4824058711528778,0.0,0.0,False,False,False,0.0
basis_fund_div_z,0.096138134598732,0.096138134598732,0.096138134598732,0.0,0.0,False,False,False,0.0
basis_funding_div,,0.0,0.0,,0.0,True,False,False,0.0
basis_funding_div_2h,,0.0,0.0,,0.0,True,False,False,0.0
basis_funding_div_4h,,0.0,0.0,,0.0,True,False,False,0.0
basis_funding_div_8h,,0.0,0.0,,0.0,True,False,False,0.0
