feature,replay_pre_transform,replay_post_transform,snapshot_post_transform,post_minus_pre,snapshot_minus_replay_post,pre_missing,post_missing,snapshot_missing,abs_snapshot_post_delta
breakout_24h,,-65.40681457519531,-72.54722595214844,,-7.140411376953125,True,False,False,7.140411376953125
draw_extreme_10h,,62.16496658325195,68.9022216796875,,6.737255096435547,True,False,False,6.737255096435547
draw_sym_10h,,-62.16496658325195,-68.9022216796875,,-6.737255096435547,True,False,False,6.737255096435547
clv_collapse,28.142112731933594,2.053748846054077,-1.57696533203125,-26.088363885879517,-3.630714178085327,False,False,False,3.630714178085327
momentum_accel,-0.007046428509056568,-1.5720102787017822,2.053748846054077,-1.5649638501927257,3.6257591247558594,False,False,False,3.6257591247558594
z_slope_change_24,1.6397249698638916,1.6397249698638916,5.009031772613525,0.0,3.369306802749634,False,False,False,3.369306802749634
gap_pct,-1.1769239902496338,-1.7466167211532593,1.2180851697921753,-0.5696927309036255,2.9647018909454346,False,False,False,2.9647018909454346
z_r_24,0.709359347820282,0.709359347820282,3.15129017829895,0.0,2.441930830478668,False,False,False,2.441930830478668
shock_decay,3.8463802337646484,2.053748846054077,0.0,-1.7926313877105713,-2.053748846054077,False,False,False,2.053748846054077
z_r_12,0.583295464515686,0.583295464515686,2.5719211101531982,0.0,1.9886256456375122,False,False,False,1.9886256456375122
spike_score,0.0036465562880039215,0.20063138008117676,2.053748846054077,0.19698482379317284,1.8531174659729004,False,False,False,1.8531174659729004
shannon_entropy_ret_8,0.20485268533229828,-1.2747379541397095,0.446579247713089,-1.4795906394720078,1.7213172018527985,False,False,False,1.7213172018527985
second_leg_accel_vol_2h,1.2181289196014404,2.053748846054077,0.3679664433002472,0.8356199264526367,-1.68578240275383,False,False,False,1.68578240275383
G_MR_SPIKE,0.47033026814460754,0.47033026814460754,2.053748846054077,0.0,1.5834185779094696,False,False,False,1.5834185779094696
convexity_z_t,0.5238282084465027,0.5238282084465027,2.053748846054077,0.0,1.5299206376075745,False,False,False,1.5299206376075745
dir_path_risk_skew_2h,-0.48665323853492737,-0.48665323853492737,0.9877329468727112,0.0,1.4743861854076385,False,False,False,1.4743861854076385
loc_prior_bar_pos_24,0.5930221080780029,0.5930221080780029,2.053748846054077,0.0,1.4607267379760742,False,False,False,1.4607267379760742
loc_prior_bar_pos_48,0.5930221080780029,0.5930221080780029,2.053748846054077,0.0,1.4607267379760742,False,False,False,1.4607267379760742
dir_path_risk_short_2h,0.8224952816963196,0.8224952816963196,-0.6117789149284363,0.0,-1.4342741966247559,False,False,False,1.4342741966247559
trend_strength_vs_reversion,3.7866930961608887,-0.24132384359836578,-1.6448782682418823,-4.0280169397592545,-1.4035544246435165,False,False,False,1.4035544246435165
loc_swing_range_pos_24,0.6730764508247375,0.6730764508247375,2.053748846054077,0.0,1.3806723952293396,False,False,False,1.3806723952293396
