feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,129,94,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,56,26,0,True,True,False
oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,92,82,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,62,68,0,True,True,False
donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,66,44,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,111,92,0,True,True,False
dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,181,74,0,True,True,False
oiw_pos_delta_entry_dist_1d_atr,location,oiw_pos_delta_entry_dist_1d_atr,open_interest_location,43,25,0,True,True,False
dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,153,42,0,True,True,False
oiw_intensity_entry_dist_1d_atr,location,oiw_intensity_entry_dist_1d_atr,open_interest_location,46,22,0,True,True,False
oi_expansion_compression_balance_96h,regime,oi_expansion_compression_balance_96h,perp_tradeability,82,61,0,True,True,False
oiw_z_delta_entry_dist_1d_atr,location,oiw_z_delta_entry_dist_1d_atr,open_interest_location,35,16,0,True,True,False
dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,189,108,0,True,True,False
dist_oiw_signed_delta_12h_atr,location,dist_oiw_signed_delta_12h_atr,open_interest_location,124,132,0,True,True,False
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
dist_oiw_abs_delta_12h_atr,location,dist_oiw_abs_delta_12h_atr,open_interest_location,166,138,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_funding_pressure_price_12h_atr,location,dist_funding_pressure_price_12h_atr,open_interest_location,131,78,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,268,440,0,True,True,False
oiw_pos_delta_entry_dist_7d_atr,location,oiw_pos_delta_entry_dist_7d_atr,open_interest_location,55,33,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,129,106,0,True,True,False
oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,78,55,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,189,112,0,True,True,False
oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,82,60,0,True,True,False
asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,74,47,0,True,True,False
oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,77,56,0,True,True,False
asset_funding_rate_abs_mean_7d,regime,asset_funding_rate_abs_mean_7d,perp_tradeability,81,79,0,True,True,False
oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,97,84,0,True,True,False
asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,76,49,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,96,100,0,True,True,False
asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,102,85,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,107,150,0,True,True,False
asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,100,102,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,209,231,0,True,True,False
asset_funding_z,regime,asset_funding_z,perp_tradeability,75,45,0,True,True,False
dist_local_swing,location,dist_local_swing,context,154,111,0,True,True,False
asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,49,29,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,96,107,0,True,True,False
asset_minus_mkt_oi_1d_peer_resid,regime,asset_minus_mkt_oi_1d_peer_resid,residual,141,133,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,49,41,0,True,True,False
asset_minus_mkt_oi_1d_z_90d,regime,asset_minus_mkt_oi_1d_z_90d,open_interest,66,36,0,True,True,False
distance_to_ema,location,distance_to_ema,context,50,24,0,True,True,False
asset_minus_mkt_oi_7d,regime,asset_minus_mkt_oi_7d,open_interest,93,68,0,True,True,False
pullback_depth,location,pullback_depth,context,124,131,0,True,True,False
asset_vol_level_pct,regime,asset_vol_level_pct,asset_state,75,95,0,True,True,False
zscore_price_50,location,zscore_price_50,context,63,42,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,84,69,0,True,True,False
zscore_price_200,location,zscore_price_200,context,199,155,0,True,True,False
atr_percentile,regime,atr_percentile,compression,101,56,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,55,33,0,True,True,False
blowoff_risk_surprise,regime,blowoff_risk_surprise,residual,3,3,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,57,28,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,61,23,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,58,31,0,True,True,False
chop_score_surprise,regime,chop_score_surprise,residual,0,0,0,False,False,False
loc_range_pos_48,location,loc_range_pos_48,context,112,122,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,228,295,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,72,37,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,93,88,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,72,33,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,193,239,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,176,220,0,True,True,False
cs_rank_oi_value_z_30d,regime,cs_rank_oi_value_z_30d,open_interest,39,24,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,148,178,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,210,247,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,95,47,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,66,46,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,93,44,0,True,True,False
ema50_slope,regime,ema50_slope,trend,76,59,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,75,39,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,31,12,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,73,48,0,True,True,False
exh_qual_surprise,regime,exh_qual_surprise,residual,84,25,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,52,35,0,True,True,False
fund_abs_z_mkt_resid,regime,fund_abs_z_mkt_resid,residual,68,37,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,64,39,0,True,True,False
fund_rate_z_14d,regime,fund_rate_z_14d,funding,62,35,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,57,53,0,True,True,False
funding_1d_chg_peer_resid,regime,funding_1d_chg_peer_resid,residual,26,12,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,78,69,0,True,True,False
funding_abs_z,regime,funding_abs_z,funding,64,32,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,28,16,0,True,True,False
