feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
reg_prior_volatility_ts_top20,regime,prior_volatility,context,157,303,0,True,True,False
loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,context,29,40,0,True,True,False
reg_prior_volatility_ts_bot20,regime,prior_volatility,context,16,40,0,True,True,False
loc_dist_ema50_atr_ts_bot20,location,dist_ema50_atr,context,2,7,0,True,True,False
reg_prior_volatility_ts_top30,regime,prior_volatility,context,160,453,0,True,True,False
loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,context,14,26,0,True,True,False
reg_prior_volatility_ts_bot30,regime,prior_volatility,context,68,411,0,True,True,False
loc_dist_ema50_atr_ts_bot30,location,dist_ema50_atr,context,13,48,0,True,True,False
reg_prior_volatility_ts_top40,regime,prior_volatility,context,69,183,0,True,True,False
loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,context,13,32,0,True,True,False
reg_prior_volatility_ts_bot40,regime,prior_volatility,context,96,427,0,True,True,False
loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,context,20,63,0,True,True,False
reg_prior_volatility_ts_top50,regime,prior_volatility,context,79,230,0,True,True,False
loc_dist_ema50_atr_ts_top50,location,dist_ema50_atr,context,20,47,0,True,True,False
reg_prior_volatility_ts_bot50,regime,prior_volatility,context,81,326,0,True,True,False
loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,context,11,30,0,True,True,False
reg_prior_volatility_ts_top60,regime,prior_volatility,context,87,369,0,True,True,False
loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,context,20,70,0,True,True,False
reg_prior_volatility_ts_bot60,regime,prior_volatility,context,52,243,0,True,True,False
loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,context,6,14,0,True,True,False
reg_prior_volatility_ts_top70,regime,prior_volatility,context,71,228,0,True,True,False
loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,context,15,30,0,True,True,False
reg_prior_volatility_ts_bot70,regime,prior_volatility,context,81,242,0,True,True,False
loc_dist_ema50_atr_ts_bot70,location,dist_ema50_atr,context,14,42,0,True,True,False
reg_prior_volatility_ts_top80,regime,prior_volatility,context,23,91,0,True,True,False
loc_dist_ema50_atr_ts_top80,location,dist_ema50_atr,context,8,29,0,True,True,False
reg_prior_volatility_ts_bot80,regime,prior_volatility,context,19,41,0,True,True,False
loc_dist_ema50_atr_ts_bot80,location,dist_ema50_atr,context,2,4,0,True,True,False
reg_prior_volatility_ts_band20_80,regime,prior_volatility,context,129,1115,0,True,True,False
loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,context,20,135,0,True,True,False
reg_prior_volatility_ts_band25_75,regime,prior_volatility,context,278,995,0,True,True,False
loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,54,171,0,True,True,False
reg_prior_volatility_ts_band30_70,regime,prior_volatility,context,18,110,0,True,True,False
loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,context,5,15,0,True,True,False
reg_prior_volatility_ts_band40_60,regime,prior_volatility,context,31,179,0,True,True,False
loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,context,3,5,0,True,True,False
reg_rolling_std_4h_ts_top20,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_top20,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot20,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_bot20,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top30,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_top30,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot30,regime,rolling_std_4h,volatility,4,26,0,True,True,False
loc_loc_vwap_dev_z_24_ts_bot30,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top40,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_top40,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot40,regime,rolling_std_4h,volatility,2,12,0,True,True,False
loc_loc_vwap_dev_z_24_ts_bot40,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top50,regime,rolling_std_4h,volatility,9,28,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top50,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot50,regime,rolling_std_4h,volatility,1,5,0,True,True,False
loc_loc_vwap_dev_z_24_ts_bot50,location,loc_vwap_dev_z_24,liquidity,2,8,0,True,True,False
reg_rolling_std_4h_ts_top60,regime,rolling_std_4h,volatility,3,9,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top60,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot60,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_bot60,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top70,regime,rolling_std_4h,volatility,3,6,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top70,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot70,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_bot70,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top80,regime,rolling_std_4h,volatility,4,11,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top80,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot80,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_bot80,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_band20_80,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_band20_80,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_band25_75,regime,rolling_std_4h,volatility,14,50,0,True,True,False
loc_loc_vwap_dev_z_24_ts_band25_75,location,loc_vwap_dev_z_24,liquidity,4,6,0,True,True,False
reg_rolling_std_4h_ts_band30_70,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_band30_70,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_band40_60,regime,rolling_std_4h,volatility,3,23,0,True,True,False
loc_loc_vwap_dev_z_24_ts_band40_60,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_trend_acceleration_ts_top20,regime,trend_acceleration,trend,0,0,0,False,False,False
loc_loc_range_pos_24_ts_top20,location,loc_range_pos_24,context,0,0,0,False,False,False
