feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
dist_ema20_atr,location,dist_ema20_atr,context,25,65,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_ema50_atr,location,dist_ema50_atr,context,21,65,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,35,103,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,28,59,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,45,104,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,19,43,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,24,49,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,66,289,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,42,70,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,69,302,0,True,True,False
amihud_z,regime,amihud_z,liquidity,15,56,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,53,167,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,69,265,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,73,228,0,True,True,False
atr_percentile,regime,atr_percentile,compression,69,160,0,True,True,False
dist_local_swing,location,dist_local_swing,context,14,24,0,True,True,False
basis_mom_2h,regime,basis_mom_2h,basis,0,0,0,False,False,False
dist_range_mid_atr,location,dist_range_mid_atr,context,29,72,0,True,True,False
basis_mom_4h,regime,basis_mom_4h,basis,6,16,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,27,121,0,True,True,False
basis_mom_8h,regime,basis_mom_8h,basis,0,0,0,False,False,False
distance_to_ema,location,distance_to_ema,context,22,67,0,True,True,False
basis_mom_w,regime,basis_mom_w,basis,0,0,0,False,False,False
pullback_depth,location,pullback_depth,context,18,58,0,True,True,False
basis_pct,regime,basis_pct,basis,59,94,0,True,True,False
zscore_price_50,location,zscore_price_50,context,25,75,0,True,True,False
basis_pct_z,regime,basis_pct_z,basis,2,6,0,True,True,False
zscore_price_200,location,zscore_price_200,context,62,152,0,True,True,False
basis_stretch,regime,basis_stretch,basis,22,32,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,21,58,0,True,True,False
basis_vol,regime,basis_vol,basis,18,45,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,16,53,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,16,37,0,True,True,False
loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,27,86,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,36,84,0,True,True,False
loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,20,72,0,True,True,False
coherence_24,regime,coherence_24,path_structure,0,0,0,False,False,False
loc_range_pos_24,location,loc_range_pos_24,context,17,41,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,82,326,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,18,38,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,23,56,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,8,9,0,True,True,False
cs_rank_ret_24h,regime,cs_rank_ret_24h,cross_sectional,16,27,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,5,7,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,61,153,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,23,58,0,True,True,False
dist_ema_fast,regime,dist_ema_fast,trend,24,104,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,30,105,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,50,157,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,12,31,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,21,46,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,9,14,0,True,True,False
ema50_slope,regime,ema50_slope,trend,39,99,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,10,17,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,12,14,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,6,10,0,True,True,False
mark_index_basis,regime,mark_index_basis,mark_index,32,98,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,24,56,0,True,True,False
mark_index_basis_z,regime,mark_index_basis_z,mark_index,13,25,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,16,34,0,True,True,False
mark_perp_dislocation,regime,mark_perp_dislocation,mark_index,11,12,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,34,84,0,True,True,False
market_breadth_24h,regime,market_breadth_24h,cross_sectional,2,10,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,41,118,0,True,True,False
market_breadth_4h,regime,market_breadth_4h,cross_sectional,4,21,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,13,29,0,True,True,False
market_dispersion_24h,regime,market_dispersion_24h,cross_sectional,1,6,0,True,True,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,34,127,0,True,True,False
