layer,feature,value
alpha_model_input,f0,0.0
alpha_model_input,f1,1.0
alpha_model_input,f2,0.0
alpha_model_input,f3,-0.0
alpha_model_input,f4,-0.0037465691566467285
alpha_model_input,f5,-0.0
alpha_model_input,f6,-0.48247870802879333
alpha_model_input,f7,-0.0037465691566467285
alpha_model_input,f8,-0.0
alpha_model_input,f9,-0.48247870802879333
alpha_model_input,f10,-0.0
alpha_model_input,f11,2.053748846054077
alpha_model_input,f12,1.0
alpha_model_input,f13,2.053748846054077
alpha_model_input,f14,-0.19236347079277039
alpha_model_input,f15,1.2258543968200684
alpha_model_input,f16,2.053748846054077
alpha_model_input,f17,1.0
alpha_model_input,f18,-1.0616360902786255
alpha_model_input,f19,2.053748846054077
alpha_model_input,f20,1.0
alpha_model_input,f21,-0.29004961252212524
alpha_model_input,f22,2.053748846054077
alpha_model_input,f23,1.0
alpha_model_input,f24,-1.5176479816436768
alpha_model_input,f25,2.053748846054077
alpha_model_input,f26,2.053748846054077
alpha_model_input,f27,2.053748846054077
alpha_model_input,f28,2.053748846054077
alpha_model_input,f29,2.053748846054077
alpha_model_input,f30,2.053748846054077
alpha_model_input,f31,1.0
alpha_model_input,f32,2.053748846054077
alpha_model_input,f33,1.063553810119629
alpha_model_input,f34,-0.15326786041259766
alpha_model_input,f35,0.7693802714347839
alpha_model_input,f36,0.15999318659305573
alpha_model_input,f37,0.7530931234359741
alpha_model_input,f38,-1.9259331226348877
alpha_model_input,f39,0.6745353937149048
alpha_model_input,f40,-0.6443547010421753
alpha_model_input,f41,0.0
alpha_model_input,f42,0.0
alpha_model_input,f43,1.1967753171920776
alpha_model_input,f44,-0.32665756344795227
alpha_model_input,f45,0.5386467576026917
alpha_model_input,f46,-0.22989624738693237
alpha_model_input,f47,0.5614458322525024
alpha_model_input,f48,-0.008466782048344612
alpha_model_input,f49,-52.20362091064453
alpha_model_input,f50,0.5718224048614502
alpha_model_input,f51,0.5718224048614502
alpha_model_input,f52,0.3392317295074463
alpha_model_input,f53,0.6027277112007141
alpha_model_input,f54,-0.00326552358455956
alpha_model_input,f55,0.5143818855285645
alpha_model_input,f56,0.7257564663887024
alpha_model_input,f57,-0.5749062299728394
alpha_model_input,f58,-0.23749472200870514
alpha_model_input,f59,-0.1565733104944229
alpha_model_input,f60,0.3644552230834961
alpha_model_input,f61,2.053748846054077
alpha_model_input,f62,2.053748846054077
alpha_model_input,f63,2.053748846054077
alpha_model_input,f64,2.053748846054077
alpha_model_input,f65,2.053748846054077
alpha_model_input,f66,-0.9946720004081726
alpha_model_input,f67,1.1748405694961548
alpha_model_input,f68,2.053748846054077
alpha_model_input,f69,1.078698754310608
alpha_model_input,f70,-0.15326786041259766
alpha_model_input,f71,-0.48247870802879333
alpha_model_input,f72,0.0007067322731018066
alpha_model_input,f73,-0.0005677938461303711
alpha_model_input,f74,-0.8385000824928284
alpha_model_input,f75,0.83113694190979
alpha_model_input,f76,1.789994239807129
alpha_model_input,f77,2.053748846054077
alpha_model_input,f78,-1.0489925146102905
alpha_model_input,f79,-0.48709404468536377
alpha_model_input,f80,1.2637988328933716
alpha_model_input,f81,0.001203946303576231
alpha_model_input,f82,1.1024367809295654
alpha_model_input,f83,-0.3548671305179596
alpha_model_input,f84,0.9956984519958496
alpha_model_input,f85,-0.8570835590362549
alpha_model_input,f86,0.6027542948722839
alpha_model_input,f87,-0.00736598763614893
alpha_model_input,f88,-0.021898886188864708
alpha_model_input,f89,-0.002393251983448863
alpha_model_input,f90,0.26458975672721863
alpha_model_input,f91,0.0009714227635413408
alpha_model_input,f92,0.0003570189874153584
alpha_model_input,f93,-0.0040267291478812695
alpha_model_input,f94,-0.0033146936912089586
alpha_model_input,f95,2.053748846054077
alpha_model_input,f96,2.053748846054077
alpha_model_input,f97,-0.962774395942688
alpha_model_input,f98,-0.284578412771225
alpha_model_input,f99,0.00016999989748001099
alpha_model_input,f100,-0.005028514191508293
alpha_model_input,f101,0.027264198288321495
alpha_model_input,f102,0.020996524021029472
alpha_model_input,f103,-3.0158944355207495e-05
alpha_model_input,f104,0.078345388174057
alpha_model_input,f105,0.0012543059419840574
alpha_model_input,f106,0.6619224548339844
alpha_model_input,f107,-0.2917592525482178
alpha_model_input,f108,-1.4590927362442017
alpha_model_input,f109,0.0027280161157250404
alpha_model_input,f110,0.0009375470108352602
alpha_model_input,f111,-0.017560617998242378
alpha_model_input,f112,-0.021898886188864708
alpha_model_input,f113,-0.015910958871245384
alpha_model_input,f114,-0.39381417632102966
alpha_model_input,f115,0.0
