feature,replay_pre_transform,replay_post_transform,snapshot_post_transform,post_minus_pre,snapshot_minus_replay_post,pre_missing,post_missing,snapshot_missing,abs_snapshot_post_delta
asset_vol_level,15.612914085388184,-1.019255518913269,-0.8711086511611938,-16.632169604301453,0.1481468677520752,False,False,False,0.1481468677520752
pct_assets_up_24h,0.1796875,-0.9511982798576355,-0.8954203128814697,-1.1308857798576355,0.05577796697616577,False,False,False,0.05577796697616577
impulse_ratio_24,0.00024758517974987626,-0.14263539016246796,-0.1812751591205597,-0.14288297534221783,-0.038639768958091736,False,False,False,0.038639768958091736
fund_countdown_pressure,0.3015943467617035,0.3015943467617035,0.26389506459236145,0.0,-0.03769928216934204,False,False,False,0.03769928216934204
mkt_ret_eq_24h,0.7685128450393677,-0.9924135208129883,-0.960640549659729,-1.760926365852356,0.03177297115325928,False,False,False,0.03177297115325928
G_TF_TREND,3528.896240234375,1.1507872343063354,1.1373989582061768,-3527.7454530000687,-0.013388276100158691,False,False,False,0.013388276100158691
asset_atr_level,0.014879962429404259,0.042652107775211334,0.031429339200258255,0.027772145345807076,-0.01122276857495308,False,False,False,0.01122276857495308
ema50_ema200_spread_atr,-0.00031377747654914856,-0.08013513684272766,-0.08943117409944534,-0.07982135936617851,-0.009296037256717682,False,False,False,0.009296037256717682
atr_percentile,0.9877479672431946,0.10700064897537231,0.11360678821802139,-0.8807473182678223,0.006606139242649078,False,False,False,0.006606139242649078
kf_state_uncertainty,2.0345710254332516e-06,-0.12063146382570267,-0.12633907794952393,-0.1206334983967281,-0.0057076141238212585,False,False,False,0.0057076141238212585
ffd_vol_range_shock_04,0.830444872379303,0.655166506767273,0.6607517600059509,-0.17527836561203003,0.0055852532386779785,False,False,False,0.0055852532386779785
slope,-3.879135329043493e-05,-0.10753152519464493,-0.11310448497533798,-0.10749273384135449,-0.005572959780693054,False,False,False,0.005572959780693054
kf_innov_var,6.746404687874019e-05,-0.12633906304836273,-0.13183021545410156,-0.12640652709524147,-0.005491152405738831,False,False,False,0.005491152405738831
volatility_autocorr_48,0.9917510151863098,-0.0496964305639267,-0.04571389779448509,-1.0414474457502365,0.003982532769441605,False,False,False,0.003982532769441605
atr_pct_base,7.159529685974121,0.1747923493385315,0.17852412164211273,-6.98473733663559,0.003731772303581238,False,False,False,0.003731772303581238
cs_ret_dispersion_24h_pct,0.9017857313156128,1.0515170097351074,1.0481369495391846,0.14973127841949463,-0.0033800601959228516,False,False,False,0.0033800601959228516
btc_ret_48h_pct,0.122023805975914,-1.0183565616607666,-1.015246033668518,-1.1403803676366806,0.003110527992248535,False,False,False,0.003110527992248535
btc_ret_24h_pct,0.02380952425301075,-1.3194482326507568,-1.3163386583328247,-1.3432577569037676,0.003109574317932129,False,False,False,0.003109574317932129
vol_z_30_calm,0.24470831453800201,-1.0205130577087402,-1.0175199508666992,-1.2652213722467422,0.0029931068420410156,False,False,False,0.0029931068420410156
trend_strength_vs_reversion,24.094995498657227,-0.18007966876029968,-0.1773802936077118,-24.275075167417526,0.0026993751525878906,False,False,False,0.0026993751525878906
trend_slope_120h,0.001773636438883841,1.470017910003662,1.467484951019287,1.4682442735647783,-0.002532958984375,False,False,False,0.002532958984375
ret8h,-1051.5621337890625,-0.5562466979026794,-0.5585411190986633,1051.0058870911598,-0.0022944211959838867,False,False,False,0.0022944211959838867
cs_dispersion_ret_24h,2.840728521347046,0.22184674441814423,0.22412285208702087,-2.6188817769289017,0.002276107668876648,False,False,False,0.002276107668876648
trend_pct_base,0.00503849983215332,0.6024914979934692,0.6002707481384277,0.5974529981613159,-0.002220749855041504,False,False,False,0.002220749855041504
retrace_12,0.0025533074513077736,1.8887723684310913,1.8870354890823364,1.8862190609797835,-0.0017368793487548828,False,False,False,0.0017368793487548828
ffd_vol_price_corr_10h_04,-0.14546558260917664,-0.748744547367096,-0.7470650672912598,-0.6032789647579193,0.0016794800758361816,False,False,False,0.0016794800758361816
vol_expansion_ratio,1.000781536102295,-0.22624313831329346,-0.22781085968017578,-1.2270246744155884,-0.0015677213668823242,False,False,False,0.0015677213668823242
atr_slope,0.0007814987329766154,-0.22402100265026093,-0.22552067041397095,-0.22480250138323754,-0.001499667763710022,False,False,False,0.001499667763710022
