feature_name,group,usage_count
dist_rolling_7d_high,location,112
volume_percentile,regime,82
vol_z,regime,76
autocorr_24h,regime,54
choppiness_index_20,regime,36
rvol_z,regime,32
range_24h_pct,regime,27
atr_compression_ratio,regime,25
slope,regime,23
regime_stability_24h,regime,23
prior_volatility,regime,22
amihud_illiq,regime,21
loc_bb_channel_pos_48,location,21
volume_entropy_12,regime,21
variance_ratio_10_48,regime,20
realized_volatility_24h,regime,20
vov_fast_slow_ratio,regime,19
accel_5h,regime,18
return_autocorr_48,regime,18
dist_weekly_vwap,location,18
direction_entropy_20,regime,16
volatility_ratio_short_long,regime,16
loc_prev_week_range_pos_48,location,16
tail_asymmetry_q90_q10_atr_norm,location,15
rsi_slope,regime,14
up_down_semivol_ratio_tanh,location,13
zscore_price_50,location,13
volume_entropy_24,regime,12
compression_ratio,regime,12
compression_score,regime,12
dist_ema50_atr,location,12
zscore_price_200,location,12
dist_ema200_atr,location,11
loc_pullback_depth_48,location,11
dist_ma100_atr,location,11
ema20_slope_5h,regime,11
ret2h,regime,11
atr_percentile,regime,10
loc_vwap_dev_z_24,location,10
loc_range_pos_48,location,10
rolling_range_20,regime,9
dist_range_mid_atr,location,9
loc_prior_bar_pos_48,location,9
atr_pct_change,regime,8
ret24h,regime,8
trend_acceleration,regime,8
rv_8h,regime,7
prior_range,regime,7
efficiency_ratio_20,regime,7
loc_prev_week_range_pos_24,location,7
volume_autocorr_48,regime,7
loc_bb_channel_pos_24,location,7
ema_slope_norm,regime,7
breakout_t,regime,6
bollinger_band_width,regime,6
pct_breakout_t,regime,6
vol_z_4h,regime,6
impulse_ratio_24,regime,6
ret4h,regime,6
ret8h,regime,5
bars_in_high_vol_state_log_norm,location,5
volume_zscore_48h,regime,5
vov_mad_20,regime,5
ret16h,regime,5
dist_vwap_norm,regime,5
range_expansion_ratio,regime,5
dist_vwap_atr,location,5
loc_pullback_depth_24,location,5
dist_prior_day_high,location,5
autocorr_6h,regime,4
rv_4h,regime,4
vov_ratio,regime,4
loc_initial_balance_pos_24,location,4
loc_vwap_dev_z_48,location,4
loc_prior_bar_pos_24,location,4
loc_prev_day_range_pos_48,location,4
distance_to_ema,location,3
loc_pivot_ladder_pos_24,location,3
loc_pivot_ladder_pos_48,location,3
loc_prev_day_range_pos_24,location,3
dist_ema_fast,regime,3
vol_regime_z,regime,3
loc_session_pos_24,location,3
rv_2h,regime,3
loc_range_pos_24,location,3
atr_slope,regime,2
spectral_entropy_ret_24,regime,2
volume_trend_48,regime,2
loc_initial_balance_pos_48,location,2
loc_ema_stack_pos_24,location,2
dist_prior_day_low,location,2
momentum_accel,regime,1
