feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
dist_ema20_atr,location,dist_ema20_atr,context,49,57,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_ema50_atr,location,dist_ema50_atr,context,60,153,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,175,530,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,66,92,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,63,69,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,39,51,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,122,199,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,130,334,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,115,110,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,134,313,0,True,True,False
amihud_z,regime,amihud_z,liquidity,22,63,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,131,320,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,205,475,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,210,477,0,True,True,False
atr_percentile,regime,atr_percentile,compression,177,286,0,True,True,False
dist_local_swing,location,dist_local_swing,context,78,90,0,True,True,False
basis_mom_2h,regime,basis_mom_2h,basis,8,15,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,70,78,0,True,True,False
basis_mom_4h,regime,basis_mom_4h,basis,9,11,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,70,165,0,True,True,False
basis_mom_8h,regime,basis_mom_8h,basis,5,7,0,True,True,False
distance_to_ema,location,distance_to_ema,context,51,60,0,True,True,False
basis_mom_w,regime,basis_mom_w,basis,3,6,0,True,True,False
pullback_depth,location,pullback_depth,context,58,105,0,True,True,False
basis_pct,regime,basis_pct,basis,161,119,0,True,True,False
zscore_price_50,location,zscore_price_50,context,145,248,0,True,True,False
basis_pct_z,regime,basis_pct_z,basis,22,33,0,True,True,False
zscore_price_200,location,zscore_price_200,context,156,246,0,True,True,False
basis_stretch,regime,basis_stretch,basis,55,50,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,36,37,0,True,True,False
basis_vol,regime,basis_vol,basis,79,135,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,50,57,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,47,64,0,True,True,False
loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,92,195,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,65,64,0,True,True,False
loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,88,202,0,True,True,False
coherence_24,regime,coherence_24,path_structure,0,0,0,False,False,False
loc_range_pos_24,location,loc_range_pos_24,context,51,59,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,202,455,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,50,55,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,94,119,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,60,71,0,True,True,False
cs_rank_ret_24h,regime,cs_rank_ret_24h,cross_sectional,72,83,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,54,73,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,241,356,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,54,97,0,True,True,False
dist_ema_fast,regime,dist_ema_fast,trend,74,152,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,56,87,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,63,74,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,41,49,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,63,81,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,26,24,0,True,True,False
ema50_slope,regime,ema50_slope,trend,92,160,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,36,46,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,55,92,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,55,67,0,True,True,False
mark_index_basis,regime,mark_index_basis,mark_index,79,140,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,45,63,0,True,True,False
mark_index_basis_z,regime,mark_index_basis_z,mark_index,72,134,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,33,26,0,True,True,False
mark_perp_dislocation,regime,mark_perp_dislocation,mark_index,15,13,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,86,135,0,True,True,False
market_breadth_24h,regime,market_breadth_24h,cross_sectional,18,48,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,93,154,0,True,True,False
market_breadth_4h,regime,market_breadth_4h,cross_sectional,22,75,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,47,48,0,True,True,False
market_dispersion_24h,regime,market_dispersion_24h,cross_sectional,0,0,0,False,False,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,83,148,0,True,True,False
market_dispersion_4h,regime,market_dispersion_4h,cross_sectional,165,235,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,49,54,0,True,True,False
mkt_ret_eq_24h,regime,mkt_ret_eq_24h,cross_asset,346,1047,0,True,True,False
loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,101,94,0,True,True,False
ob_depth_usd_l20_z,regime,ob_depth_usd_l20_z,orderbook,23,29,0,True,True,False
loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,35,44,0,True,True,False
ob_spread_z_24h,regime,ob_spread_z_24h,orderbook,102,181,0,True,True,False
loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,44,49,0,True,True,False
oi_rank,regime,oi_rank,open_interest,0,0,0,False,False,False
bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,157,295,0,True,True,False
path_efficiency_24,regime,path_efficiency_24,path_structure,4,5,0,True,True,False
perp_index_basis,regime,perp_index_basis,mark_index,62,83,0,True,True,False
perp_index_basis_z,regime,perp_index_basis_z,mark_index,58,91,0,True,True,False
premium_index,regime,premium_index,mark_index,34,37,0,True,True,False
premium_index_mom_8h,regime,premium_index_mom_8h,mark_index,41,45,0,True,True,False
premium_index_z,regime,premium_index_z,mark_index,83,149,0,True,True,False
prior_range,regime,prior_range,context,99,155,0,True,True,False
prior_volatility,regime,prior_volatility,context,134,228,0,True,True,False
range_24h_pct,regime,range_24h_pct,compression,113,227,0,True,True,False
range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,123,227,0,True,True,False
realized_volatility_24h,regime,realized_volatility_24h,volatility,124,161,0,True,True,False
return_autocorr_48,regime,return_autocorr_48,momentum,122,170,0,True,True,False
rolling_range_20,regime,rolling_range_20,compression,99,160,0,True,True,False
rv_24h,regime,rv_24h,volatility,129,205,0,True,True,False
spectral_entropy_ret_24,regime,spectral_entropy_ret_24,path_structure,91,129,0,True,True,False
symbol_minus_mkt_ret_24h,regime,symbol_minus_mkt_ret_24h,cross_asset,137,341,0,True,True,False
trend_acceleration,regime,trend_acceleration,trend,114,240,0,True,True,False
true_range_percentile,regime,true_range_percentile,volatility,80,99,0,True,True,False
variance_ratio_10_48,regime,variance_ratio_10_48,volatility,86,93,0,True,True,False
volatility_ratio_short_long,regime,volatility_ratio_short_long,volatility,142,231,0,True,True,False
volume_autocorr_48,regime,volume_autocorr_48,liquidity,190,468,0,True,True,False
volume_entropy_24,regime,volume_entropy_24,liquidity,87,116,0,True,True,False
volume_percentile,regime,volume_percentile,liquidity,65,73,0,True,True,False
volume_trend_48,regime,volume_trend_48,liquidity,105,173,0,True,True,False
volume_zscore_48h,regime,volume_zscore_48h,liquidity,116,232,0,True,True,False
xasset_mkt_depth_z,regime,xasset_mkt_depth_z,cross_asset_orderbook,223,682,0,True,True,False
xasset_mkt_ob_stress,regime,xasset_mkt_ob_stress,cross_asset_orderbook,99,194,0,True,True,False
