# HMM Macro Trend Quality Report
# Symbol: ETHUSDT, Exchange: binance, Timeframe: 15m
# Generated: 20260101_205226

## Global Metrics
n_regimes,3
total_samples,139523
mean_run_length_bars,56.92492860057119
median_run_length_bars,36.0
mean_run_length_hours,14.231232150142798
median_run_length_hours,9.0
n_regime_changes,2450
temporal_smoothness,0.9824401711545767

## Per-Regime Metrics
regime_id,n_samples,n_runs,mean_duration_bars,median_duration_bars,mean_duration_hours,median_duration_hours,score_mean,score_std,mean_return_1h,sharpe_1h,mean_return_2h,sharpe_2h,mean_return_3h,sharpe_3h
0,46507,601,77.38269550748753,54.0,19.34567387687188,13.5,0.48445866167052937,0.01730404795107341,-0.000153273357458783,-0.02290480617339751,-0.00031257285208990526,-0.032523447525820544,-0.00047525234317076796,-0.039808337677717666
1,43718,1225,35.68816326530612,24.0,8.92204081632653,6.0,0.5079444901774163,0.007124722112049312,6.9690641507217e-05,0.011399745414884482,0.0001265452895420135,0.01441739473885155,0.00019806601535105983,0.01819101516149649
2,49298,625,78.8768,57.0,19.7192,14.25,0.521471539091072,0.007699148812925241,8.133894211641098e-05,0.012785615022816669,0.00015879859872839958,0.017389373631782782,0.0002158305091013782,0.019078694171635508

## Per-Quantile Metrics
quantile_range,n_samples,mean_return_1h,sharpe_1h,mean_return_2h,sharpe_2h,mean_return_3h,sharpe_3h
0.4-0.6,139502,-1.3722546105986808e-06,-0.00021447193160336968,-1.0250590811399153e-05,-0.0011157025372064905,-2.2410016766842723e-05,-0.001965962823443155
0.6-0.8,21,0.005701469581878879,0.6511076075945748,0.012091075025569902,1.0953463115745166,0.015368758664884609,1.2442601709740084

## Transition Matrix
row_0,0,1,2
0,0.9870772141828111,0.01292278581718881,0.0
1,0.013724324077039206,0.9719795050093782,0.014296170913582507
2,0.0,0.012657971073290464,0.9873420289267095

## Training Metrics
oof_r2,-0.014836008496843966
oof_rmse,5.246177405268942
xgb_oof_windows,135
xgb_oof_predictions,127811
ic_pearson_correlation,0.3119910903165905
ic_spearman_correlation,0.24541676719436376

## Alpha Score Distribution
stat,value
mean,0.5048955378969722
std,0.019387474974574312
min,0.40437548453017913
max,0.6459842463184432
q05,0.4647541965957124
q50,0.509757484805916
q95,0.5293886704454653
n,139523

## Permutation Top Features
feature_name,importance_mean
trend_price_slope,0.011359869607878714
macro_vol_realized_12h,0.009225263406272454
macro_support_dist_24h,0.008914913608917274
macro_return_vol_norm_24h,0.007372580335891521
macro_range_norm_3h,0.005885607660360814
trend_ema_fast,0.0055073021393155395
macro_vwap_6h,0.005406340210227944
trend_ema_slow,0.00510171730319402
macro_atr_norm_24h,0.005085301423636945
macro_return_24h,0.003796591916602465
