layer,feature,value
meta_model_input,atr_change_rate_ts_continuous,-0.07140451669692993
meta_model_input,atr_pct_change,0.0
meta_model_input,avg_pair_corr_24h,0.3754769265651703
meta_model_input,base_model_abs_error_roll20,0.0
meta_model_input,base_model_margin,0.16267260320461419
meta_model_input,base_model_score,0.6626726032046142
meta_model_input,base_model_score_pct,0.5
meta_model_input,basis_fund_div_z,0.13885922729969025
meta_model_input,basis_mom_4h,0.0
meta_model_input,basis_pct,0.0
meta_model_input,basis_pct_z,0.0
meta_model_input,be_vol_units,-0.7829934358596802
meta_model_input,beta_24h,-2.053748846054077
meta_model_input,beta_adj_resid_ret_24h,-1.3095043897628784
meta_model_input,btc_ret_24h_pct,1.2802307605743408
meta_model_input,btc_ret_48h_pct,1.3750721216201782
meta_model_input,btc_ret_4h_pct,1.4092823266983032
meta_model_input,btc_rv_ratio_1h24h_pct,-1.36342453956604
meta_model_input,btc_rv_ratio_4h24h_pct,-1.3784669637680054
meta_model_input,chop_score,1.0
meta_model_input,choppiness_index_20,-0.24883481860160828
meta_model_input,coherence_24,2.053748846054077
meta_model_input,complexity_regime_24h,0.23002059757709503
meta_model_input,compression_score,-0.18238185346126556
meta_model_input,corr_concentration_24h,0.28145474195480347
meta_model_input,cs_dispersion_ret_24h,1.2534775733947754
meta_model_input,cs_dispersion_ret_4h,1.3393820524215698
meta_model_input,cs_rank_ret_24h,0.006097560748457909
meta_model_input,cs_ret_dispersion_24h_pct,1.0229644775390625
meta_model_input,cs_ret_dispersion_4h_pct,1.6966747045516968
meta_model_input,cusum_high,0.0
meta_model_input,cusum_strength_norm,0.03855723515152931
meta_model_input,cvar_5pct,-2.053748846054077
meta_model_input,direction_entropy_20,-0.2763788402080536
meta_model_input,dlog_vol_5h,0.12207136303186417
meta_model_input,down_up_vol_ratio_24,-0.27406635880470276
meta_model_input,downside_semivariance_24,0.0
meta_model_input,draw_sym_10h,0.0
meta_model_input,dv_z,0.0
meta_model_input,efficiency,0.7740768194198608
meta_model_input,efficiency_ratio_20,-0.3635985851287842
meta_model_input,ema20_gt_ema50,0.0
meta_model_input,ema50_ema200_spread_atr,-1.8641571998596191
meta_model_input,ema50_ema200_spread_continuous,-2.053748846054077
meta_model_input,ema50_gt_ema200,0.0
meta_model_input,ema50_slope,-0.8355069160461426
meta_model_input,entropy_jump_24h,1.8051272630691528
meta_model_input,eth_rv_ratio_1h24h_pct,-1.2758705615997314
meta_model_input,eth_rv_ratio_4h24h_pct,-1.2893754243850708
meta_model_input,evr6_x_volz,-0.18145403265953064
meta_model_input,ffd_amihud_04,-0.0008529050974175334
meta_model_input,ffd_amihud_06,-0.0008529050974175334
meta_model_input,ffd_cvar_5pct_06,-2.053748846054077
meta_model_input,ffd_donch_dist_04_48,0.0
meta_model_input,ffd_donch_dist_06_48,0.0
meta_model_input,ffd_mr_z_06,0.5018311142921448
meta_model_input,ffd_vol_range_shock_04,-0.22265075147151947
meta_model_input,ffd_vol_range_shock_06,-0.22265075147151947
meta_model_input,fund_abs_z,0.13885922729969025
meta_model_input,fund_abs_z_14d,0.13885922729969025
meta_model_input,fund_abs_z_x_ret24h_sign,-0.19810126721858978
meta_model_input,fund_abs_z_x_rv_24h,-0.022928934544324875
meta_model_input,fund_carry_24h,0.3220474123954773
meta_model_input,fund_countdown_pressure,0.06942961364984512
meta_model_input,fund_extreme_duration_24h,0.6841379404067993
meta_model_input,fund_flip_x_vol_expansion_10h,0.0
meta_model_input,fund_flip_x_vol_expansion_5h,0.0
meta_model_input,fund_high_neg_mom_10h,0.0
meta_model_input,fund_high_neg_mom_5h,0.0
meta_model_input,fund_hours_since_last,4.0
meta_model_input,fund_hours_to_next,4.0
meta_model_input,fund_mom_24h,-0.01555170863866806
meta_model_input,fund_mom_8h,-0.00019762291049119085
meta_model_input,fund_next_event_proximity_10h,0.6000000238418579
meta_model_input,fund_next_event_proximity_5h,0.19999998807907104
meta_model_input,fund_payment_pressure_10h,0.08331553637981415
meta_model_input,fund_payment_pressure_5h,0.0277718435972929
meta_model_input,fund_post_reversal_10h,1.0
meta_model_input,fund_post_reversal_5h,1.0
meta_model_input,fund_pre_drift_10h,-1.0
meta_model_input,fund_pre_drift_5h,-1.0
meta_model_input,fund_rank_30d,0.9548611044883728
meta_model_input,fund_rate,5.993631901901608e-08
meta_model_input,fund_rate_ffill,5.993631901901608e-08
meta_model_input,fund_rate_mom_24h,-0.01555170863866806
meta_model_input,fund_rate_mom_8h,-0.00019762291049119085
meta_model_input,fund_rate_z_14d,-0.13885922729969025
meta_model_input,fund_ret_cond_sign_10h,-1.0
meta_model_input,fund_ret_cond_sign_5h,-1.0
meta_model_input,fund_sign_persistence_24h,1.0
meta_model_input,fund_sign_persistence_3,1.0
meta_model_input,fund_z_x_trend_strength,-0.453292578458786
meta_model_input,funding_abs_z,0.0
meta_model_input,funding_crowded_mom_exhaustion_10h,6.0
meta_model_input,funding_crowded_mom_exhaustion_5h,3.3036868572235107
meta_model_input,funding_mom_2h,0.0
meta_model_input,funding_mom_4h,0.0
meta_model_input,funding_mom_8h,0.0
meta_model_input,funding_mom_w,0.0
meta_model_input,funding_persistence,0.1428571492433548
meta_model_input,funding_proxy,-0.12437610328197479
meta_model_input,funding_rate,5.993631901901608e-08
meta_model_input,funding_rate_cross_asset_dispersion,1.278062105178833
meta_model_input,funding_z,0.0
meta_model_input,giveback_vol_units,-0.7441178560256958
meta_model_input,grind_score,2.053748846054077
meta_model_input,higher_highs_count_48h,2.053748846054077
meta_model_input,hour_vol_ratio,-0.24536919593811035
meta_model_input,hurst_proxy_x_regime_trend_48h,-1.0255444049835205
meta_model_input,impact_z,2.053748846054077
meta_model_input,index_price,0.008580000139772892
meta_model_input,is_high_vol_regime,0.0
meta_model_input,is_low_vol_regime,1.0
meta_model_input,kf_atr_mean,1.0949664115905762
meta_model_input,kf_innov_var,-0.9986212253570557
meta_model_input,kf_ret1h_mean,-1.8806064128875732
meta_model_input,kf_score_mean,-1.185270071029663
meta_model_input,kf_score_rm24_mean,-1.2116175889968872
meta_model_input,kf_snr_est,0.0
meta_model_input,kf_state_uncertainty,-0.9959173202514648
meta_model_input,kf_vol_ratio_mean,0.0
meta_model_input,leverage_build,0.0
meta_model_input,liq_buffer_atr,87.22746276855469
meta_model_input,liq_buffer_long_mark_frac,0.31533321738243103
meta_model_input,liq_buffer_short_mark_frac,0.3353334367275238
meta_model_input,liq_low,0.0
meta_model_input,liq_regime,0.0
meta_model_input,liq_score,-2.035418748855591
meta_model_input,liq_state,0.0
meta_model_input,liq_stop_safety_long_atr,81.54625701904297
meta_model_input,liq_stop_safety_short_atr,86.90866088867188
meta_model_input,liquidity_ratio,0.0
meta_model_input,mark_gap_vol_10h,0.0032225032337009907
meta_model_input,mark_gap_vol_5h,0.0016958012711256742
meta_model_input,mark_price,0.008494200184941292
meta_model_input,mark_trigger_risk_10h,5.36237096786499
meta_model_input,mark_trigger_risk_5h,5.36237096786499
meta_model_input,market_breadth_24h,0.6666666865348816
meta_model_input,market_breadth_4h,0.3231707215309143
meta_model_input,market_dispersion_24h,0.7933492064476013
meta_model_input,market_dispersion_4h,1.5942809581756592
meta_model_input,median_rvol_z,-1.7278833389282227
meta_model_input,median_spread_bps,0.0
meta_model_input,median_volume_z,-1.402894377708435
meta_model_input,meta_abs_net_x_drawext,0.0
meta_model_input,meta_abs_net_x_vov_ratio,-0.2751213312149048
meta_model_input,meta_alignment,1.0
meta_model_input,mkt_ret_eq_24h,1.6755139827728271
meta_model_input,mkt_rv_ratio,-0.7606576681137085
meta_model_input,move_magnitude_z,2.053748846054077
meta_model_input,mtf_divergence_x_regime_vol_12h,-1.38923978805542
meta_model_input,ob_abs_flow_vs_book_l20_z_24h,0.0
meta_model_input,ob_available,0.0
meta_model_input,ob_depth_decay_asym_l20_z_7d,0.0
meta_model_input,ob_depth_ratio_l1_l20,1.0
meta_model_input,ob_depth_to_qv_z_x_rvol_z,-0.0
meta_model_input,ob_depth_usd_l20_z,0.0
meta_model_input,ob_mid_close_dislocation_bps_z_24h,0.0
meta_model_input,ob_notional_to_depth_l20_z_24h,0.0
meta_model_input,ob_spread_bps_z_24h,0.0
meta_model_input,ob_spread_bps_z_7d,0.0
meta_model_input,ob_spread_z_24h,0.0
meta_model_input,ob_spread_z_x_rv_24h,-0.0
meta_model_input,ob_top_liquidity_to_qv_24h,0.0
meta_model_input,ob_trade_size_to_l1_depth_z_24h,0.0
meta_model_input,p_cusum_high,0.0
meta_model_input,p_liq_low,0.0
meta_model_input,p_vol_high,1.052884817123413
meta_model_input,path_efficiency_24,0.0
meta_model_input,pct_assets_above_ema_fast,0.10447229444980621
meta_model_input,pct_assets_above_vwap,1.31895911693573
meta_model_input,pct_assets_high_rvol,-1.5408819913864136
meta_model_input,pct_assets_up_1h,-0.6903507113456726
meta_model_input,pct_assets_up_24h,1.3237732648849487
meta_model_input,pct_assets_up_4h,1.4420253038406372
meta_model_input,pct_assets_wide_spread,0.0
meta_model_input,perm_entropy_ret_12,-2.053748846054077
meta_model_input,perm_entropy_ret_24,0.6045321226119995
meta_model_input,pers_24,0.0
meta_model_input,persistent_neg_funding_failed_breakdown_10h,0.0
meta_model_input,persistent_neg_funding_failed_breakdown_5h,0.0
meta_model_input,persistent_pos_funding_failed_breakout_10h,0.0
meta_model_input,persistent_pos_funding_failed_breakout_5h,0.0
meta_model_input,pl_vol_units,-0.7749990224838257
meta_model_input,predicted_vol_6h,-0.2782892882823944
meta_model_input,premium_expansion_speed_10h,0.0
meta_model_input,premium_expansion_speed_5h,0.0
meta_model_input,premium_index,-0.009999999776482582
meta_model_input,premium_mean_reversion_halflife_24h,0.0
meta_model_input,price_lt_ema200,1.0
meta_model_input,prior_volatility,0.16656002402305603
meta_model_input,prob_error,0.0
meta_model_input,prog_eff_24,0.0
meta_model_input,realized_volatility_24h,2.053748846054077
meta_model_input,recent_base_internal_disagreement_range_max_15d,0.0
meta_model_input,recent_base_internal_disagreement_range_max_3d,0.0
meta_model_input,recent_base_internal_disagreement_range_max_7d,0.0
meta_model_input,recent_base_internal_disagreement_range_mean_15d,0.0
meta_model_input,recent_base_internal_disagreement_range_mean_3d,0.0
meta_model_input,recent_base_internal_disagreement_range_mean_7d,0.0
meta_model_input,recent_base_internal_disagreement_std_max_15d,0.0
meta_model_input,recent_base_internal_disagreement_std_max_3d,0.0
meta_model_input,recent_base_internal_disagreement_std_max_7d,0.0
meta_model_input,recent_base_internal_disagreement_std_mean_15d,0.0
meta_model_input,recent_base_internal_disagreement_std_mean_3d,0.0
meta_model_input,recent_base_internal_disagreement_std_mean_7d,0.0
meta_model_input,recent_base_meta_disagreement_abs_sub_mean_15d,0.0
meta_model_input,recent_base_meta_disagreement_abs_sub_mean_3d,0.0
meta_model_input,recent_base_meta_disagreement_abs_sub_mean_7d,0.0
meta_model_input,recent_base_meta_disagreement_ratio_mean_15d,0.0
meta_model_input,recent_base_meta_disagreement_ratio_mean_3d,0.0
meta_model_input,recent_base_meta_disagreement_ratio_mean_7d,0.0
meta_model_input,recent_base_meta_disagreement_sub_mean_15d,0.0
meta_model_input,recent_base_meta_disagreement_sub_mean_3d,0.0
meta_model_input,recent_base_meta_disagreement_sub_mean_7d,0.0
meta_model_input,recent_bucket_n_top15_5d,0.0
meta_model_input,recent_bucket_rolling_ic_5d,0.0
meta_model_input,recent_bucket_top15_hit_rate_5d,0.0
meta_model_input,recent_global_abs_top15_calibration_error_5d,0.0
meta_model_input,recent_global_confidence_surprise_15d,0.0
meta_model_input,recent_global_confidence_surprise_2d,0.0
meta_model_input,recent_global_confidence_surprise_5d,0.0
meta_model_input,recent_global_model_ece_15d,0.0
meta_model_input,recent_global_model_ece_5d,0.0
meta_model_input,recent_global_rolling_ic_15d,0.0
meta_model_input,recent_global_rolling_ic_2d,0.0
meta_model_input,recent_global_rolling_ic_5d,0.0
meta_model_input,recent_global_top15_calibration_error_5d,0.0
meta_model_input,recent_global_top15_hit_rate_5d,0.0
meta_model_input,recent_hit_rate_20,0.0
meta_model_input,recent_meta_brier_10d,0.0
meta_model_input,recent_meta_brier_15d,0.0
meta_model_input,recent_meta_brier_30d,0.0
meta_model_input,recent_meta_brier_3d,0.0
meta_model_input,recent_meta_brier_5d,0.0
meta_model_input,recent_meta_brier_7d,0.0
meta_model_input,recent_meta_ece_10d,0.0
meta_model_input,recent_meta_ece_30d,0.0
meta_model_input,recent_meta_ece_5d,0.0
meta_model_input,recent_meta_global_top15_hit_rate_10d,0.0
meta_model_input,recent_meta_global_top15_hit_rate_30d,0.0
meta_model_input,recent_meta_global_top15_hit_rate_5d,0.0
meta_model_input,recent_meta_rank_ic_10d,0.0
meta_model_input,recent_meta_rank_ic_30d,0.0
meta_model_input,recent_meta_rank_ic_5d,0.0
meta_model_input,recent_meta_top15_cal_error_10d,0.0
meta_model_input,recent_meta_top15_cal_error_30d,0.0
meta_model_input,recent_meta_top15_cal_error_5d,0.0
meta_model_input,recent_prob_error_20,0.0
meta_model_input,recent_regime_model_ece_5d,0.0
meta_model_input,recent_regime_rolling_ic_5d,0.0
meta_model_input,recent_regime_top15_hit_rate_5d,0.0
meta_model_input,recent_side_horizon_model_ece_5d,0.0
meta_model_input,recent_side_horizon_rolling_ic_15d,0.0
meta_model_input,recent_side_horizon_rolling_ic_5d,0.0
meta_model_input,recent_side_horizon_top15_hit_rate_5d,0.0
meta_model_input,regime_liquidity_score,-0.730802059173584
meta_model_input,regime_stability_24h,-2.053748846054077
meta_model_input,regime_transition_entropy_12h,2.053748846054077
meta_model_input,regime_transition_entropy_48h,2.053748846054077
meta_model_input,regime_trend_score,1.4896165132522583
meta_model_input,regime_vol_score,-0.4922754466533661
meta_model_input,resid_ret_6h,1.195957899093628
meta_model_input,resid_ret_vs_btc_4h,-2.053748846054077
meta_model_input,resid_ret_vs_btceth_4h,-2.053748846054077
meta_model_input,resid_ret_vs_eth_4h,-2.053748846054077
meta_model_input,ret120h,-1.2996461391448975
meta_model_input,ret1h_z,0.07077573239803314
meta_model_input,ret48h,0.9692699313163757
meta_model_input,ret72h,0.958605170249939
meta_model_input,return_autocorr_48,-0.4356388449668884
meta_model_input,rng_z,0.0
meta_model_input,rsi_x_high_vol,0.28320398926734924
meta_model_input,rsi_z_x_regime_vol,1.4398702383041382
meta_model_input,rv_120h,1.0
meta_model_input,rv_12h,-2.053748846054077
meta_model_input,rv_24h,2.053748846054077
meta_model_input,rv_2h,-2.053748846054077
meta_model_input,rv_48h,0.43597155809402466
meta_model_input,rv_4h,-1.899706244468689
meta_model_input,rv_6h,-2.053748846054077
meta_model_input,rv_8h,-1.9941524267196655
meta_model_input,rv_ratio_24_120,-0.18004284799098969
meta_model_input,rv_ratio_6_24,-0.2782892882823944
meta_model_input,rv_rel_universe,0.0
meta_model_input,rvol_hod_base,2.053748846054077
meta_model_input,rvol_z,-0.2996443212032318
meta_model_input,seasonality_strength,0.0011637607822194695
meta_model_input,session_progress,0.8333333134651184
meta_model_input,shannon_entropy_ret_16,-0.40906625986099243
meta_model_input,shannon_entropy_ret_8,0.2858901023864746
meta_model_input,spectral_entropy_ret_24,-2.053748846054077
meta_model_input,spectral_entropy_ret_48,-2.053748846054077
meta_model_input,spike_score,-0.10669758915901184
meta_model_input,spot_available,0.0
meta_model_input,spot_leads_perp_1h,0.0
meta_model_input,spot_perp_vol_ratio_24h,0.0
meta_model_input,spot_perp_volume_ratio_24h,0.0
meta_model_input,squeeze_prob,0.0
meta_model_input,stage_blowoff,0.016318347305059433
meta_model_input,stage_mr,0.8645662069320679
meta_model_input,stage_tf,2.053748846054077
meta_model_input,symbol_minus_mkt_ret_24h,-0.4730420708656311
meta_model_input,t_be_proxy,2.053748846054077
meta_model_input,t_pl_proxy,2.053748846054077
meta_model_input,t_trail_proxy,2.053748846054077
meta_model_input,time_since_peak_12h,0.0
meta_model_input,time_since_trough_12h,2.053748846054077
meta_model_input,trail_act_pct,-0.23374603688716888
meta_model_input,trail_act_vol_units,0.4140138626098633
meta_model_input,trapped_longs_96,0.0
meta_model_input,trend_accel_120h,-1.136672019958496
meta_model_input,trend_regime,0.0
meta_model_input,trend_regime_stability,-2.053748846054077
meta_model_input,trend_regime_switch_12h,-0.13009846210479736
meta_model_input,trend_slope_120h,-1.6335784196853638
meta_model_input,trend_slope_48h,-2.053748846054077
meta_model_input,trend_snr,-0.31249210238456726
meta_model_input,ts_24,0.0
meta_model_input,unwind,0.0
meta_model_input,upside_semivariance_24,6.512274012493435e-06
meta_model_input,upside_semivariance_8,4.575895218295045e-11
meta_model_input,variance_ratio_10_48,-0.16569511592388153
meta_model_input,vol_asym,-0.405610591173172
meta_model_input,vol_asym_6,0.10508432984352112
meta_model_input,vol_compression,-0.24950453639030457
meta_model_input,vol_concentration_12,1.6989381313323975
meta_model_input,vol_exhaust,-0.5501403212547302
meta_model_input,vol_expansion_ratio,0.2678432762622833
meta_model_input,vol_high,0.7065057754516602
meta_model_input,vol_low,-0.42880553007125854
meta_model_input,vol_price_diverge,0.0
meta_model_input,vol_range_shock,-0.22265075147151947
meta_model_input,vol_regime_ratio,-0.3318217098712921
meta_model_input,vol_regime_shift,0.07997482270002365
meta_model_input,vol_regime_switch_12h,2.053748846054077
meta_model_input,vol_regime_transition,-0.2692239284515381
meta_model_input,vol_regime_z,-2.053748846054077
meta_model_input,vol_scale,-0.2337382733821869
meta_model_input,vol_state,-0.17770716547966003
meta_model_input,vol_surprise_rel_peers,0.8752083778381348
meta_model_input,vol_z,-0.2271522730588913
meta_model_input,vol_z24,-1.4625660181045532
meta_model_input,vol_z24_base,-1.4625660181045532
meta_model_input,vol_z_30_calm,2.053748846054077
meta_model_input,vol_z_4h,-2.053748846054077
meta_model_input,vol_z_base,-0.2996443212032318
meta_model_input,vol_z_x_low_vol,-1.1579160690307617
meta_model_input,vol_z_x_regime_trend,-0.06794837862253189
meta_model_input,vol_z_x_trend_t,0.0801604688167572
meta_model_input,volatility_autocorr_48,1.4930388927459717
meta_model_input,volatility_of_volatility_48,2.053748846054077
meta_model_input,volatility_ratio_short_long,-0.30337435007095337
meta_model_input,volatility_zscore,-0.33414462208747864
meta_model_input,volu_z,0.09013375639915466
meta_model_input,volume_autocorr_48,-0.40743598341941833
meta_model_input,volume_entropy_12,-0.17466095089912415
meta_model_input,volume_entropy_24,-0.9420386552810669
meta_model_input,volume_percentile,2.053748846054077
meta_model_input,volume_price_corr_10h,2.053748846054077
meta_model_input,volume_trend_48,-2.053748846054077
meta_model_input,volume_trend_alignment,0.24379053711891174
meta_model_input,volume_z_12,0.11457394063472748
meta_model_input,volume_z_24,0.16156554222106934
meta_model_input,volume_zscore_48h,-1.230478286743164
meta_model_input,vov_fast_slow_ratio,-0.38428202271461487
meta_model_input,vov_interaction,-0.0
meta_model_input,vov_iqr_20,0.011575337499380112
meta_model_input,vov_mad_20,1.9923840761184692
meta_model_input,vov_mad_60,0.004060279577970505
meta_model_input,vov_ratio,-0.12814961373806
meta_model_input,vp_bin_vol_share,1.139843225479126
meta_model_input,vp_profile_entropy,2.053748846054077
meta_model_input,xasset_asset_minus_basket_fund_z,-0.16323989629745483
meta_model_input,xasset_asset_minus_mkt_funding,-0.16323989629745483
meta_model_input,xasset_btc_fund_z,2.053748846054077
meta_model_input,xasset_btc_funding_z,2.053748846054077
meta_model_input,xasset_fund_dispersion_basket,1.707406997680664
meta_model_input,xasset_fund_extreme_share_basket,0.18518517911434174
meta_model_input,xasset_mkt_depth_to_qv_z,0.0
meta_model_input,xasset_mkt_depth_z,0.0
meta_model_input,xasset_mkt_ob_stress,0.0
meta_model_input,xasset_mkt_ob_stress_z_24h,0.0
meta_model_input,xasset_mkt_spread_bps,0.0
meta_model_input,xasset_mkt_spread_bps_z_24h,0.0
meta_model_input,xasset_ob_liquidity_divergence_z_24h,0.0
meta_model_input,xasset_ob_stress_basket_z_24h,0.0
meta_model_input,xs_rank_vol_z,1.8802649974822998
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_sigma_trees,0.0
meta_model_input,pred_H10_sigma_trees,0.0
meta_model_input,base_H10_sigma_trees,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_sigma_robust,0.0
meta_model_input,pred_H10_sigma_robust,0.0
meta_model_input,base_H10_sigma_robust,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_pred_mean,0.0
meta_model_input,pred_H10_pred_mean,0.0
meta_model_input,base_H10_pred_mean,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_pred_std,0.0
meta_model_input,pred_H10_pred_std,0.0
meta_model_input,base_H10_pred_std,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_pred_cv,0.0
meta_model_input,pred_H10_pred_cv,0.0
meta_model_input,base_H10_pred_cv,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_pred_std_robust,0.0
meta_model_input,pred_H10_pred_std_robust,0.0
meta_model_input,base_H10_pred_std_robust,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_vote_entropy,0.0
meta_model_input,pred_H10_vote_entropy,0.0
meta_model_input,base_H10_vote_entropy,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_vote_margin,0.0
meta_model_input,pred_H10_vote_margin,0.0
meta_model_input,base_H10_vote_margin,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_vote_top_gap,0.0
meta_model_input,pred_H10_vote_top_gap,0.0
meta_model_input,base_H10_vote_top_gap,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_support_mean,0.0
meta_model_input,pred_H10_leaf_support_mean,0.0
meta_model_input,base_H10_leaf_support_mean,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_support_median,0.0
meta_model_input,pred_H10_leaf_support_median,0.0
meta_model_input,base_H10_leaf_support_median,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_support_std,0.0
meta_model_input,pred_H10_leaf_support_std,0.0
meta_model_input,base_H10_leaf_support_std,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_support_q25,0.0
meta_model_input,pred_H10_leaf_support_q25,0.0
meta_model_input,base_H10_leaf_support_q25,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_target_std_mean,0.0
meta_model_input,pred_H10_leaf_target_std_mean,0.0
meta_model_input,base_H10_leaf_target_std_mean,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_target_iqr_mean,0.0
meta_model_input,pred_H10_leaf_target_iqr_mean,0.0
meta_model_input,base_H10_leaf_target_iqr_mean,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_centroid_dist_mean,0.0
meta_model_input,pred_H10_leaf_centroid_dist_mean,0.0
meta_model_input,base_H10_leaf_centroid_dist_mean,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_centroid_dist_median,0.0
meta_model_input,pred_H10_leaf_centroid_dist_median,0.0
meta_model_input,base_H10_leaf_centroid_dist_median,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_centroid_dist_cv,0.0
meta_model_input,pred_H10_leaf_centroid_dist_cv,0.0
meta_model_input,base_H10_leaf_centroid_dist_cv,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_centroid_dist_rel_mean,0.0
meta_model_input,pred_H10_leaf_centroid_dist_rel_mean,0.0
meta_model_input,base_H10_leaf_centroid_dist_rel_mean,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_leaf_centroid_dist_rel_std,0.0
meta_model_input,pred_H10_leaf_centroid_dist_rel_std,0.0
meta_model_input,base_H10_leaf_centroid_dist_rel_std,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_ebm_unc_logodds_var,0.0
meta_model_input,pred_H10_ebm_unc_logodds_var,0.0
meta_model_input,base_H10_ebm_unc_logodds_var,0.0
meta_model_input,pred_dist_rolling_7d_high_0_13977644_mkt_ret_eq_24h_-0_56630391_rolling_range_20_-0_40672407_H10_ebm_unc_entropy_mean,0.0
