layer,feature,value
alpha_model_input,f0,0.0
alpha_model_input,f1,0.0
alpha_model_input,f2,0.0
alpha_model_input,f3,-0.007149696350097656
alpha_model_input,f4,-0.0
alpha_model_input,f5,-0.7409535646438599
alpha_model_input,f6,-0.0
alpha_model_input,f7,-0.007149696350097656
alpha_model_input,f8,-0.0
alpha_model_input,f9,-0.7409535646438599
alpha_model_input,f10,-0.0
alpha_model_input,f11,2.053748846054077
alpha_model_input,f12,1.0
alpha_model_input,f13,2.053748846054077
alpha_model_input,f14,0.6694641709327698
alpha_model_input,f15,-0.5389074683189392
alpha_model_input,f16,2.053748846054077
alpha_model_input,f17,1.0
alpha_model_input,f18,1.3838601112365723
alpha_model_input,f19,2.053748846054077
alpha_model_input,f20,1.0
alpha_model_input,f21,1.3424879312515259
alpha_model_input,f22,2.053748846054077
alpha_model_input,f23,1.0
alpha_model_input,f24,1.1483209133148193
alpha_model_input,f25,2.0262720584869385
alpha_model_input,f26,2.053748846054077
alpha_model_input,f27,1.046411156654358
alpha_model_input,f28,2.053748846054077
alpha_model_input,f29,2.053748846054077
alpha_model_input,f30,2.053748846054077
alpha_model_input,f31,1.0
alpha_model_input,f32,2.053748846054077
alpha_model_input,f33,0.5613793730735779
alpha_model_input,f34,-1.3387399911880493
alpha_model_input,f35,0.10199564695358276
alpha_model_input,f36,-1.7541955709457397
alpha_model_input,f37,0.19994482398033142
alpha_model_input,f38,-0.11289173364639282
alpha_model_input,f39,1.3194996118545532
alpha_model_input,f40,-0.7705274224281311
alpha_model_input,f41,0.0
alpha_model_input,f42,0.0
alpha_model_input,f43,2.053748846054077
alpha_model_input,f44,2.053748846054077
alpha_model_input,f45,-1.556265950202942
alpha_model_input,f46,0.0982467457652092
alpha_model_input,f47,1.4694042205810547
alpha_model_input,f48,-0.013589347712695599
alpha_model_input,f49,-122.44600677490234
alpha_model_input,f50,2.053748846054077
alpha_model_input,f51,1.1312285661697388
alpha_model_input,f52,1.7195889949798584
alpha_model_input,f53,2.0114049911499023
alpha_model_input,f54,-0.12077826261520386
alpha_model_input,f55,2.053748846054077
alpha_model_input,f56,0.6931471824645996
alpha_model_input,f57,0.7713509202003479
alpha_model_input,f58,1.171454906463623
alpha_model_input,f59,1.6869312524795532
alpha_model_input,f60,1.3613418340682983
alpha_model_input,f61,2.053748846054077
alpha_model_input,f62,-2.053748846054077
alpha_model_input,f63,2.053748846054077
alpha_model_input,f64,2.053748846054077
alpha_model_input,f65,2.053748846054077
alpha_model_input,f66,-1.77224600315094
alpha_model_input,f67,2.053748846054077
alpha_model_input,f68,2.053748846054077
alpha_model_input,f69,1.01292884349823
alpha_model_input,f70,-1.3387399911880493
alpha_model_input,f71,0.7922683358192444
alpha_model_input,f72,0.0015904679894447327
alpha_model_input,f73,0.0006117634475231171
alpha_model_input,f74,0.759739100933075
alpha_model_input,f75,-0.45060527324676514
alpha_model_input,f76,0.603858470916748
alpha_model_input,f77,0.4906425178050995
alpha_model_input,f78,1.4065951108932495
alpha_model_input,f79,0.5538135170936584
alpha_model_input,f80,1.1162701845169067
alpha_model_input,f81,0.002145657315850258
alpha_model_input,f82,2.053748846054077
alpha_model_input,f83,0.7225434184074402
alpha_model_input,f84,0.8736256957054138
alpha_model_input,f85,-0.6246528625488281
alpha_model_input,f86,1.9887373447418213
alpha_model_input,f87,0.033133409917354584
alpha_model_input,f88,1.8558083772659302
alpha_model_input,f89,0.015178347937762737
alpha_model_input,f90,1.5841749906539917
alpha_model_input,f91,0.006635590922087431
alpha_model_input,f92,0.00616602273657918
alpha_model_input,f93,-0.013243953697383404
alpha_model_input,f94,-0.0032844776287674904
alpha_model_input,f95,2.053748846054077
alpha_model_input,f96,2.053748846054077
alpha_model_input,f97,-0.9757388830184937
alpha_model_input,f98,-0.6330161690711975
alpha_model_input,f99,0.00020000338554382324
alpha_model_input,f100,0.0029299205634742975
alpha_model_input,f101,-0.005563307553529739
alpha_model_input,f102,0.042651861906051636
alpha_model_input,f103,0.002953435992822051
alpha_model_input,f104,0.07324987649917603
alpha_model_input,f105,0.033856216818094254
alpha_model_input,f106,1.8548991680145264
alpha_model_input,f107,2.053748846054077
alpha_model_input,f108,0.13599227368831635
alpha_model_input,f109,0.02721322886645794
alpha_model_input,f110,0.00788789801299572
alpha_model_input,f111,0.010628881864249706
alpha_model_input,f112,1.8558083772659302
alpha_model_input,f113,-1.226094126701355
alpha_model_input,f114,-1.2902729511260986
alpha_model_input,f115,0.0
alpha_model_input,f116,0.0
alpha_model_input,f117,0.0
alpha_model_input,f118,-1.7230215072631836
alpha_model_input,f119,119.9666519165039
alpha_model_input,f120,119.9666519165039
alpha_model_input,f121,0.848188579082489
alpha_model_input,f122,0.848188579082489
alpha_model_input,f123,2.053748846054077
alpha_model_input,f124,1.3108060359954834
alpha_model_input,f125,1.0231789350509644
alpha_model_input,f126,2.053748846054077
alpha_model_input,f127,2.053748846054077
alpha_model_input,f128,0.13530491292476654
alpha_model_input,f129,0.0
alpha_model_input,f130,-0.001635789405554533
alpha_model_input,f131,0.4664691388607025
alpha_model_input,f132,0.0
alpha_model_input,f133,0.0
alpha_model_input,f134,0.004033714532852173
alpha_model_input,f135,0.012244999408721924
alpha_model_input,f136,0.004674918949604034
alpha_model_input,f137,0.004033714532852173
alpha_model_input,f138,0.003411252051591873
alpha_model_input,f139,0.010159697383642197
alpha_model_input,f140,0.009302636608481407
alpha_model_input,f141,0.008458293974399567
alpha_model_input,f142,0.01286880299448967
alpha_model_input,f143,0.012244999408721924
alpha_model_input,f144,0.011643804609775543
alpha_model_input,f145,0.015378337353467941
alpha_model_input,f146,0.014125397428870201
alpha_model_input,f147,0.012930689379572868
alpha_model_input,f148,0.005751652643084526
alpha_model_input,f149,0.007408435922116041
alpha_model_input,f150,0.0
alpha_model_input,f151,0.0
alpha_model_input,f152,0.0
alpha_model_input,f153,0.0
alpha_model_input,f154,0.004469886422157288
alpha_model_input,f155,0.004248311743140221
alpha_model_input,f156,0.003938566893339157
alpha_model_input,f157,2.053748846054077
alpha_model_input,f158,2.053748846054077
alpha_model_input,f159,0.07752948254346848
alpha_model_input,f160,0.12230363488197327
alpha_model_input,f161,0.11883311718702316
alpha_model_input,f162,0.00326938577927649
alpha_model_input,f163,0.0032916220370680094
alpha_model_input,f164,0.0033339739311486483
alpha_model_input,f165,0.0024513888638466597
alpha_model_input,f166,0.002466423436999321
alpha_model_input,f167,0.002501655137166381
alpha_model_input,f168,0.0024513888638466597
alpha_model_input,f169,0.002501655137166381
alpha_model_input,f170,0.0005726563977077603
alpha_model_input,f171,0.001156677957624197
alpha_model_input,f172,0.0030221363995224237
alpha_model_input,f173,0.0027088953647762537
alpha_model_input,f174,0.0
alpha_model_input,f175,0.0
alpha_model_input,f176,0.3857230246067047
alpha_model_input,f177,0.3328178822994232
alpha_model_input,f178,0.28145909309387207
alpha_model_input,f179,0.19465284049510956
alpha_model_input,f180,-0.42821475863456726
alpha_model_input,f181,1.3635979890823364
alpha_model_input,f182,2.053748846054077
alpha_model_input,f183,2.053748846054077
alpha_model_input,f184,2.053748846054077
alpha_model_input,f185,1.0627683401107788
alpha_model_input,f186,0.698634684085846
alpha_model_input,f187,-2.053748846054077
alpha_model_input,f188,-2.053748846054077
alpha_model_input,f189,-2.053748846054077
alpha_model_input,f190,2.053748846054077
alpha_model_input,f191,2.053748846054077
alpha_model_input,f192,0.0
alpha_model_input,f193,0.0
alpha_model_input,f194,-1.1908365488052368
alpha_model_input,f195,2.053748846054077
alpha_model_input,f196,2.053748846054077
alpha_model_input,f197,1.0118814706802368
alpha_model_input,f198,-0.20859932899475098
alpha_model_input,f199,1.2592779397964478
alpha_model_input,f200,0.34624218940734863
alpha_model_input,f201,0.0
alpha_model_input,f202,0.0
alpha_model_input,f203,0.0
alpha_model_input,f204,0.0
alpha_model_input,f205,0.0
alpha_model_input,f206,1.0
alpha_model_input,f207,0.0
alpha_model_input,f208,0.20000000298023224
alpha_model_input,f209,0.21959522366523743
alpha_model_input,f210,-1.822187066078186
alpha_model_input,f211,0.3666132390499115
alpha_model_input,f212,0.34967055916786194
alpha_model_input,f213,0.2923046052455902
alpha_model_input,f214,2.053748846054077
alpha_model_input,f215,2.053748846054077
alpha_model_input,f216,1.2808837890625
alpha_model_input,f217,0.8982318639755249
alpha_model_input,f218,1.609540581703186
alpha_model_input,f219,1.8253339529037476
alpha_model_input,f220,0.9764702320098877
alpha_model_input,f221,0.9764702320098877
alpha_model_input,f222,0.5208346247673035
alpha_model_input,f223,0.5208346247673035
alpha_model_input,f224,1.1500006914138794
alpha_model_input,f225,1.1500006914138794
alpha_model_input,f226,0.6117936372756958
alpha_model_input,f227,0.6117936372756958
alpha_model_input,f228,0.7926846146583557
alpha_model_input,f229,0.7926846146583557
alpha_model_input,f230,0.02127693220973015
alpha_model_input,f231,0.36416178941726685
alpha_model_input,f232,0.9787230491638184
alpha_model_input,f233,0.6358382105827332
alpha_model_input,f234,0.9764702320098877
alpha_model_input,f235,0.9764702320098877
alpha_model_input,f236,1.5192310810089111
alpha_model_input,f237,1.5192310810089111
alpha_model_input,f238,1.6881426572799683
alpha_model_input,f239,1.2590259313583374
alpha_model_input,f240,-0.8034350275993347
alpha_model_input,f241,0.030597805976867676
alpha_model_input,f242,0.009783387184143066
alpha_model_input,f243,0.03875720500946045
alpha_model_input,f244,0.024402856826782227
alpha_model_input,f245,0.03490924835205078
alpha_model_input,f246,0.030119895935058594
alpha_model_input,f247,2.053748846054077
alpha_model_input,f248,2.053748846054077
alpha_model_input,f249,-1.0
alpha_model_input,f250,0.012999607250094414
alpha_model_input,f251,-0.34038078784942627
alpha_model_input,f252,0.9152491688728333
alpha_model_input,f253,0.0
alpha_model_input,f254,1.8474997282028198
alpha_model_input,f255,-0.5399618148803711
alpha_model_input,f256,0.8090753555297852
alpha_model_input,f257,2.053748846054077
alpha_model_input,f258,-0.11183203011751175
alpha_model_input,f259,-2.594329357147217
alpha_model_input,f260,0.0
alpha_model_input,f261,0.0
alpha_model_input,f262,-0.13096264004707336
alpha_model_input,f263,0.0
alpha_model_input,f264,-0.131567120552063
alpha_model_input,f265,0.11183203011751175
alpha_model_input,f266,0.11183203011751175
alpha_model_input,f267,0.0
alpha_model_input,f268,0.0
alpha_model_input,f269,3.335685061500726e-10
alpha_model_input,f270,-0.11183203011751175
alpha_model_input,f271,-0.0657835379242897
alpha_model_input,f272,-0.11183203011751175
alpha_model_input,f273,-0.7628003358840942
alpha_model_input,f274,-0.2893486022949219
alpha_model_input,f275,0.0
alpha_model_input,f276,-0.131567120552063
alpha_model_input,f277,49.427947998046875
alpha_model_input,f278,-0.11183203011751175
alpha_model_input,f279,-0.11183203011751175
alpha_model_input,f280,-0.11183203011751175
alpha_model_input,f281,0.0033114280086010695
alpha_model_input,f282,2.053748846054077
alpha_model_input,f283,1.325698733329773
alpha_model_input,f284,0.25
alpha_model_input,f285,2.053748846054077
alpha_model_input,f286,1.5980851650238037
alpha_model_input,f287,0.0
alpha_model_input,f288,0.0
alpha_model_input,f289,0.025139395147562027
alpha_model_input,f290,0.04158749803900719
alpha_model_input,f291,0.022265855222940445
alpha_model_input,f292,-0.20993000268936157
alpha_model_input,f293,2.053748846054077
alpha_model_input,f294,0.0002629619848448783
alpha_model_input,f295,0.0003195633471477777
alpha_model_input,f296,-0.01642308570444584
alpha_model_input,f297,-0.0030326044652611017
alpha_model_input,f298,-0.008137344382703304
alpha_model_input,f299,-0.01642308570444584
alpha_model_input,f300,-0.01642308570444584
alpha_model_input,f301,-0.00834794994443655
alpha_model_input,f302,0.1412871778011322
alpha_model_input,f303,-0.13635557889938354
alpha_model_input,f304,0.042651861906051636
alpha_model_input,f305,-0.46107444167137146
alpha_model_input,f306,0.043579090386629105
alpha_model_input,f307,0.9338967204093933
alpha_model_input,f308,1.1366420984268188
alpha_model_input,f309,0.891836941242218
alpha_model_input,f310,0.8122526407241821
alpha_model_input,f311,-1.911568522453308
alpha_model_input,f312,0.46910253167152405
alpha_model_input,f313,1.2592779397964478
alpha_model_input,f314,0.6255812048912048
alpha_model_input,f315,0.031070828437805176
alpha_model_input,f316,0.009831428527832031
alpha_model_input,f317,0.44930246472358704
alpha_model_input,f318,0.039518117904663086
alpha_model_input,f319,0.3325682580471039
alpha_model_input,f320,0.4384929835796356
alpha_model_input,f321,0.9085879325866699
alpha_model_input,f322,0.21817955374717712
alpha_model_input,f323,0.6156371831893921
alpha_model_input,f324,0.030578136444091797
alpha_model_input,f325,0.25696638226509094
alpha_model_input,f326,0.0
alpha_model_input,f327,-0.3492264449596405
alpha_model_input,f328,-2.053748846054077
alpha_model_input,f329,0.1270238608121872
alpha_model_input,f330,-0.5716742277145386
alpha_model_input,f331,0.0
alpha_model_input,f332,2.053748846054077
alpha_model_input,f333,1.1592096090316772
alpha_model_input,f334,2.053748846054077
alpha_model_input,f335,2.053748846054077
alpha_model_input,f336,10.931121826171875
alpha_model_input,f337,1.2157871723175049
alpha_model_input,f338,-0.0737263560295105
alpha_model_input,f339,-0.11232250928878784
alpha_model_input,f340,-0.5565492510795593
alpha_model_input,f341,-0.7710298895835876
alpha_model_input,f342,0.1942988634109497
alpha_model_input,f343,0.4662555158138275
