feature_name,group,usage_count
reg_atr_change_rate_ts_top80,regime,44
reg_atr_change_rate_ts_top70,regime,32
reg_atr_change_rate_ts_top50,regime,29
reg_atr_change_rate_ts_band25_75,regime,26
reg_atr_change_rate_ts_top20,regime,26
reg_atr_change_rate_ts_top60,regime,24
reg_atr_change_rate_ts_top30,regime,23
loc_dist_ema20_atr_ts_top40,location,22
loc_dist_ema20_atr_ts_top20,location,20
reg_atr_change_rate_ts_top40,regime,15
loc_dist_ema20_atr_ts_top30,location,10
loc_dist_ema20_atr_ts_top50,location,8
loc_dist_ema20_atr_ts_band25_75,location,6
reg_atr_change_rate_ts_bot20,regime,5
reg_atr_change_rate_ts_bot80,regime,5
loc_dist_ema20_atr_ts_top70,location,4
reg_atr_compression_ratio_ts_band25_75,regime,4
loc_dist_ema20_atr_ts_band40_60,location,2
loc_dist_ema50_atr_ts_top50,location,2
