feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
reg_prior_volatility_ts_top20,regime,prior_volatility,context,313,457,0,True,True,False
loc_dist_ema50_atr_ts_top20,location,dist_ema50_atr,context,53,96,0,True,True,False
reg_prior_volatility_ts_bot20,regime,prior_volatility,context,64,176,0,True,True,False
loc_dist_ema50_atr_ts_bot20,location,dist_ema50_atr,context,11,42,0,True,True,False
reg_prior_volatility_ts_top30,regime,prior_volatility,context,456,1115,0,True,True,False
loc_dist_ema50_atr_ts_top30,location,dist_ema50_atr,context,55,150,0,True,True,False
reg_prior_volatility_ts_bot30,regime,prior_volatility,context,177,635,0,True,True,False
loc_dist_ema50_atr_ts_bot30,location,dist_ema50_atr,context,22,108,0,True,True,False
reg_prior_volatility_ts_top40,regime,prior_volatility,context,206,623,0,True,True,False
loc_dist_ema50_atr_ts_top40,location,dist_ema50_atr,context,56,147,0,True,True,False
reg_prior_volatility_ts_bot40,regime,prior_volatility,context,137,435,0,True,True,False
loc_dist_ema50_atr_ts_bot40,location,dist_ema50_atr,context,27,72,0,True,True,False
reg_prior_volatility_ts_top50,regime,prior_volatility,context,140,443,0,True,True,False
loc_dist_ema50_atr_ts_top50,location,dist_ema50_atr,context,26,102,0,True,True,False
reg_prior_volatility_ts_bot50,regime,prior_volatility,context,212,678,0,True,True,False
loc_dist_ema50_atr_ts_bot50,location,dist_ema50_atr,context,42,144,0,True,True,False
reg_prior_volatility_ts_top60,regime,prior_volatility,context,153,577,0,True,True,False
loc_dist_ema50_atr_ts_top60,location,dist_ema50_atr,context,47,181,0,True,True,False
reg_prior_volatility_ts_bot60,regime,prior_volatility,context,92,334,0,True,True,False
loc_dist_ema50_atr_ts_bot60,location,dist_ema50_atr,context,21,57,0,True,True,False
reg_prior_volatility_ts_top70,regime,prior_volatility,context,154,791,0,True,True,False
loc_dist_ema50_atr_ts_top70,location,dist_ema50_atr,context,37,159,0,True,True,False
reg_prior_volatility_ts_bot70,regime,prior_volatility,context,75,269,0,True,True,False
loc_dist_ema50_atr_ts_bot70,location,dist_ema50_atr,context,13,46,0,True,True,False
reg_prior_volatility_ts_top80,regime,prior_volatility,context,63,210,0,True,True,False
loc_dist_ema50_atr_ts_top80,location,dist_ema50_atr,context,5,15,0,True,True,False
reg_prior_volatility_ts_bot80,regime,prior_volatility,context,61,224,0,True,True,False
loc_dist_ema50_atr_ts_bot80,location,dist_ema50_atr,context,13,48,0,True,True,False
reg_prior_volatility_ts_band20_80,regime,prior_volatility,context,263,1980,0,True,True,False
loc_dist_ema50_atr_ts_band20_80,location,dist_ema50_atr,context,39,243,0,True,True,False
reg_prior_volatility_ts_band25_75,regime,prior_volatility,context,479,2226,0,True,True,False
loc_dist_ema50_atr_ts_band25_75,location,dist_ema50_atr,context,106,416,0,True,True,False
reg_prior_volatility_ts_band30_70,regime,prior_volatility,context,142,1069,0,True,True,False
loc_dist_ema50_atr_ts_band30_70,location,dist_ema50_atr,context,17,123,0,True,True,False
reg_prior_volatility_ts_band40_60,regime,prior_volatility,context,108,598,0,True,True,False
loc_dist_ema50_atr_ts_band40_60,location,dist_ema50_atr,context,28,163,0,True,True,False
reg_rolling_std_4h_ts_top20,regime,rolling_std_4h,volatility,2,12,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top20,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot20,regime,rolling_std_4h,volatility,1,3,0,True,True,False
loc_loc_vwap_dev_z_24_ts_bot20,location,loc_vwap_dev_z_24,liquidity,1,3,0,True,True,False
reg_rolling_std_4h_ts_top30,regime,rolling_std_4h,volatility,1,9,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top30,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot30,regime,rolling_std_4h,volatility,3,12,0,True,True,False
loc_loc_vwap_dev_z_24_ts_bot30,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top40,regime,rolling_std_4h,volatility,2,12,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top40,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot40,regime,rolling_std_4h,volatility,3,18,0,True,True,False
loc_loc_vwap_dev_z_24_ts_bot40,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top50,regime,rolling_std_4h,volatility,13,46,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top50,location,loc_vwap_dev_z_24,liquidity,1,3,0,True,True,False
reg_rolling_std_4h_ts_bot50,regime,rolling_std_4h,volatility,3,8,0,True,True,False
loc_loc_vwap_dev_z_24_ts_bot50,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top60,regime,rolling_std_4h,volatility,3,13,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top60,location,loc_vwap_dev_z_24,liquidity,1,7,0,True,True,False
reg_rolling_std_4h_ts_bot60,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_bot60,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top70,regime,rolling_std_4h,volatility,7,18,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top70,location,loc_vwap_dev_z_24,liquidity,1,5,0,True,True,False
reg_rolling_std_4h_ts_bot70,regime,rolling_std_4h,volatility,0,0,0,False,False,False
loc_loc_vwap_dev_z_24_ts_bot70,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_top80,regime,rolling_std_4h,volatility,1,2,0,True,True,False
loc_loc_vwap_dev_z_24_ts_top80,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_bot80,regime,rolling_std_4h,volatility,2,9,0,True,True,False
loc_loc_vwap_dev_z_24_ts_bot80,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_band20_80,regime,rolling_std_4h,volatility,2,12,0,True,True,False
loc_loc_vwap_dev_z_24_ts_band20_80,location,loc_vwap_dev_z_24,liquidity,0,0,0,False,False,False
reg_rolling_std_4h_ts_band25_75,regime,rolling_std_4h,volatility,26,96,0,True,True,False
