feature,replay_pre_transform,replay_post_transform,snapshot_post_transform,post_minus_pre,snapshot_minus_replay_post,pre_missing,post_missing,snapshot_missing,abs_snapshot_post_delta
G_EXH_EFFORT,-27270130.0,-2.053748846054077,-2.053748846054077,27270127.946251154,0.0,False,False,False,0.0
G_EXH_GIVEBACK,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_EXH_TAIL_FAIL,28.359514236450195,2.053748846054077,2.053748846054077,-26.305765390396118,0.0,False,False,False,0.0
G_LIQ_EXCEL,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_LIQ_GOOD,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_LIQ_GREAT,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_MR_SPIKE,-0.02165587805211544,-0.02165587805211544,-0.02165587805211544,0.0,0.0,False,False,False,0.0
G_TF_TREND,6.164717674255371,-0.5001177787780762,-0.5001177787780762,-6.664835453033447,0.0,False,False,False,0.0
G_VOL,,1.0,1.0,,0.0,True,False,False,0.0
G_VOL_LIQ_GT1,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_VOL_LIQ_GT2,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_VOL_LIQ_GT3,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
a_funding_proxy,-1577.852294921875,-2.053748846054077,-2.053748846054077,1575.798546075821,0.0,False,False,False,0.0
accel_5h,-0.04940427467226982,1.3953253030776978,1.3953253030776978,1.4447295777499676,0.0,False,False,False,0.0
adx_10,55.398277282714844,2.053748846054077,2.053748846054077,-53.34452843666077,0.0,False,False,False,0.0
adx_10_gt25,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
adx_10_slope,-2.1532974243164062,-2.053748846054077,-2.053748846054077,0.0995485782623291,0.0,False,False,False,0.0
adx_14,75.17418670654297,2.053748846054077,2.053748846054077,-73.12043786048889,0.0,False,False,False,0.0
adx_14_gt25,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
adx_14_slope,-1.3205718994140625,-2.053748846054077,-2.053748846054077,-0.7331769466400146,0.0,False,False,False,0.0
adx_7,21.14777374267578,2.053748846054077,2.053748846054077,-19.094024896621704,0.0,False,False,False,0.0
