layer,feature,value
alpha_model_input,f3,-2.053748846054077
alpha_model_input,f13,-2.053748846054077
alpha_model_input,f29,1.2933473587036133
alpha_model_input,f30,-0.9682232737541199
alpha_model_input,f33,-0.04352493956685066
alpha_model_input,f34,0.028494201600551605
alpha_model_input,f35,1.8040225505828857
alpha_model_input,f54,-2.0263733863830566
alpha_model_input,f67,0.003739753272384405
alpha_model_input,f68,1.3043508529663086
alpha_model_input,f71,-0.128901869058609
alpha_model_input,f72,-0.22917751967906952
alpha_model_input,f81,1.5515494346618652
alpha_model_input,f83,-0.9145040512084961
alpha_model_input,f87,-0.7318062782287598
alpha_model_input,f90,2.053748846054077
alpha_model_input,f95,0.040887150913476944
alpha_model_input,f99,0.13211925327777863
alpha_model_input,f101,0.0456259585916996
alpha_model_input,f106,-0.05989682301878929
alpha_model_input,f109,-0.9987154006958008
alpha_model_input,f111,0.000870000571012497
alpha_model_input,f114,0.029305996373295784
alpha_model_input,f116,0.13021841645240784
alpha_model_input,f155,-0.008260095492005348
alpha_model_input,f167,-0.8011763691902161
alpha_model_input,f171,1.814115047454834
alpha_model_input,f172,0.002085596788674593
alpha_model_input,f173,0.002060190076008439
alpha_model_input,f175,0.006165646016597748
alpha_model_input,f206,0.25695139169692993
alpha_model_input,f217,0.05002548173069954
alpha_model_input,f219,0.2886516749858856
alpha_model_input,f241,0.7929670214653015
alpha_model_input,f248,2.053748846054077
alpha_model_input,f259,0.2677556276321411
alpha_model_input,f264,-0.4473252296447754
alpha_model_input,f266,0.0
alpha_model_input,f267,0.0
alpha_model_input,f285,-1.4456639289855957
alpha_model_input,f286,0.529740571975708
alpha_model_input,f290,0.0
alpha_model_input,f296,0.36150863766670227
alpha_model_input,f312,-0.36854052543640137
alpha_model_input,f316,0.13574784994125366
alpha_model_input,f319,0.12005888670682907
alpha_model_input,f322,-0.31251370906829834
alpha_model_input,f328,2.053748846054077
alpha_model_input,f334,1.2132344245910645
alpha_model_input,f340,0.6391960382461548
alpha_model_input,f347,-0.8827003836631775
alpha_model_input,f358,0.6649048924446106
alpha_model_input,f366,0.0
alpha_model_input,f376,-2.053748846054077
alpha_model_input,f377,-0.26648738980293274
alpha_model_input,f381,-0.17646999657154083
alpha_model_input,f391,-0.8404881954193115
alpha_model_input,f397,-0.3598804473876953
alpha_model_input,f399,2.053748846054077
alpha_model_input,f411,1.5091133117675781
alpha_model_input,f412,0.633482038974762
alpha_model_input,f413,2.053748846054077
alpha_model_input,f416,0.0
alpha_model_input,f421,-2.053748846054077
alpha_model_input,f427,0.1666666716337204
alpha_model_input,f431,1.2819058895111084
alpha_model_input,f433,0.9040847420692444
alpha_model_input,f441,-0.12386993318796158
alpha_model_input,f442,-0.5334572196006775
alpha_model_input,f444,-0.2500576376914978
alpha_model_input,f445,1.3849620819091797
alpha_model_input,f448,-8642470912.0
alpha_model_input,f450,0.15680710971355438
alpha_model_input,f452,19533633536.0
alpha_model_input,f462,-0.5874302983283997
alpha_model_input,f467,2.053748846054077
alpha_model_input,f468,1.31387460231781
meta_model_input,pred_prior_range_0_84333628_range_24h_pct_0_10307747_H5,0.5439137997680948
meta_model_input,pred_H5,0.5439137997680948
meta_model_input,pred_logit_H5,0.17610895074607377
meta_model_input,pred_logit,0.17610895074607377
meta_model_input,G_LIQ_EXCEL,0.0
meta_model_input,G_LIQ_GOOD,0.0
meta_model_input,G_LIQ_GREAT,0.0
meta_model_input,G_MR_SPIKE,-0.02165587805211544
meta_model_input,G_VOL_LIQ_GT1,0.0
meta_model_input,G_VOL_LIQ_GT2,0.0
meta_model_input,G_VOL_LIQ_GT3,0.0
meta_model_input,a_funding_proxy,-2.053748846054077
meta_model_input,adx_zscore,0.09761296957731247
meta_model_input,ambig,0.23824483156204224
meta_model_input,amihud_illiq,0.6038326025009155
meta_model_input,amihud_z,2.053748846054077
meta_model_input,asset_atr_level,2.053748846054077
meta_model_input,asset_funding_rate_abs_mean_7d,6.667109119007364e-05
meta_model_input,asset_funding_rate_mean_15d,-3.111317346338183e-05
meta_model_input,asset_funding_rate_mean_3d,-0.00015556586731690913
meta_model_input,asset_funding_rate_mean_7d,-6.667109119007364e-05
meta_model_input,asset_funding_trend_alignment,0.6686554551124573
meta_model_input,asset_funding_z,0.22498612105846405
meta_model_input,asset_minus_universe_median_ret_24h,2.053748846054077
meta_model_input,asset_minus_universe_median_ret_48h,2.053748846054077
meta_model_input,asset_minus_universe_median_ret_4h,1.210935115814209
meta_model_input,asset_mom_minus_basket_mom_24h,-0.0436612069606781
meta_model_input,asset_mom_minus_basket_mom_4h,-0.15429073572158813
meta_model_input,asset_ret_vs_btc_24h,1.2843066453933716
meta_model_input,asset_ret_vs_btc_48h,1.1137213706970215
meta_model_input,asset_ret_vs_btc_4h,0.9106297492980957
meta_model_input,asset_ret_vs_universe_24h,2.053748846054077
meta_model_input,asset_ret_vs_universe_48h,2.053748846054077
meta_model_input,asset_ret_vs_universe_4h,1.210935115814209
