feature_name,group,usage_count
variance_ratio_10_48,regime,98
vov_fast_slow_ratio,regime,95
regime_stability_24h,regime,88
volume_entropy_12,regime,59
volume_autocorr_48,regime,54
compression_score,regime,53
vol_z,regime,52
volume_percentile,regime,44
ret2h,regime,44
dist_rolling_7d_high,location,40
range_expansion_ratio,regime,38
choppiness_index_20,regime,37
rolling_range_20,regime,36
rvol_z,regime,33
zscore_price_200,location,33
volume_entropy_24,regime,32
volatility_ratio_short_long,regime,32
autocorr_24h,regime,29
prior_range,regime,29
vov_ratio,regime,28
direction_entropy_20,regime,27
trend_acceleration,regime,26
vol_regime_z,regime,25
rv_2h,regime,25
ret24h,regime,24
bars_in_high_vol_state_log_norm,location,24
realized_volatility_24h,regime,24
atr_slope,regime,23
loc_prev_week_range_pos_24,location,22
return_autocorr_48,regime,21
atr_compression_ratio,regime,19
rv_8h,regime,19
autocorr_6h,regime,19
accel_5h,regime,17
amihud_illiq,regime,17
ret8h,regime,17
volume_trend_48,regime,15
vol_z_4h,regime,15
zscore_price_50,location,14
true_range_percentile,regime,14
dist_weekly_vwap,location,14
dist_ema200_atr,location,13
pct_breakout_t,regime,12
rv_24h,regime,11
vov_mad_20,regime,11
loc_initial_balance_pos_24,location,10
dist_prior_day_high,location,10
loc_pullback_depth_48,location,9
loc_vwap_dev_z_24,location,9
ret4h,regime,8
accel,regime,8
loc_prev_day_range_pos_24,location,8
dist_ema20_atr,location,8
distance_to_ema,location,7
up_down_semivol_ratio_tanh,location,7
rsi_slope,regime,7
range_24h_pct,regime,7
ret1h_z,regime,7
loc_session_pos_48,location,6
loc_swing_range_pos_48,location,6
atr_percentile,regime,6
dist_local_swing,location,6
efficiency_ratio_20,regime,6
loc_prev_day_range_pos_48,location,6
dlog_vol_5h,regime,5
tail_asymmetry_q90_q10_atr_norm,location,5
volume_zscore_48h,regime,5
impulse_ratio_24,regime,5
loc_swing_range_pos_24,location,5
ema50_slope,regime,5
loc_pivot_ladder_pos_24,location,5
loc_pivot_ladder_pos_48,location,5
loc_range_pos_48,location,5
pullback_depth,location,4
atr_pct_change,regime,4
bollinger_band_width,regime,4
compression_ratio,regime,4
dist_ema_fast,regime,4
dist_ma100_atr,location,4
loc_ema_stack_pos_48,location,4
prior_volatility,regime,4
loc_initial_balance_pos_48,location,4
slope,regime,4
ema_slope_norm,regime,4
rv_4h,regime,4
loc_prior_bar_pos_48,location,3
loc_vwap_dev_z_48,location,3
loc_prior_bar_pos_24,location,3
spectral_entropy_ret_24,regime,3
dist_vwap_atr,location,3
dist_range_mid_atr,location,3
loc_bb_channel_pos_48,location,3
ema20_slope_5h,regime,3
dist_ema50_atr,location,3
loc_session_pos_24,location,2
ret16h,regime,2
momentum_accel,regime,2
up_down_return_mass_ratio_tanh,location,2
dist_prior_day_low,location,2
loc_pullback_depth_24,location,2
breakout_t,regime,1
