feature,replay_pre_transform,replay_post_transform,snapshot_post_transform,post_minus_pre,snapshot_minus_replay_post,pre_missing,post_missing,snapshot_missing,abs_snapshot_post_delta
G_EXH_EFFORT,26680898.0,2.053748846054077,2.053748846054077,-26680895.946251154,0.0,False,False,False,0.0
G_EXH_GIVEBACK,1.000110149383545,1.000110149383545,1.000110149383545,0.0,0.0,False,False,False,0.0
G_EXH_TAIL_FAIL,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_LIQ_EXCEL,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_LIQ_GOOD,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_LIQ_GREAT,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_MR_SPIKE,3.1231887987814844e-05,3.1231887987814844e-05,3.1231887987814844e-05,0.0,0.0,False,False,False,0.0
G_TF_TREND,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_TREND,,0.0,0.0,,0.0,True,False,False,0.0
G_VOL,,1.0,1.0,,0.0,True,False,False,0.0
G_VOL_LIQ_GT1,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_VOL_LIQ_GT2,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
G_VOL_LIQ_GT3,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
a_funding_proxy,172.25376892089844,2.053748846054077,2.053748846054077,-170.20002007484436,0.0,False,False,False,0.0
accel_5h,-0.14082825183868408,2.053748846054077,2.053748846054077,2.1945770978927612,0.0,False,False,False,0.0
adx_10,59.210269927978516,2.053748846054077,2.053748846054077,-57.15652108192444,0.0,False,False,False,0.0
adx_10_gt25,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
adx_10_slope,-3.015583038330078,-1.3674414157867432,-1.3674414157867432,1.648141622543335,0.0,False,False,False,0.0
adx_14,64.08601379394531,2.053748846054077,2.053748846054077,-62.032264947891235,0.0,False,False,False,0.0
adx_14_gt25,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
adx_14_slope,-1.3754196166992188,-1.0301480293273926,-1.0301480293273926,0.34527158737182617,0.0,False,False,False,0.0
adx_7,42.337158203125,2.053748846054077,2.053748846054077,-40.28340935707092,0.0,False,False,False,0.0
adx_7_gt25,1.0,1.0,1.0,0.0,0.0,False,False,False,0.0
adx_7_slope,-6.1614990234375,-1.6282246112823486,-1.6282246112823486,4.533274412155151,0.0,False,False,False,0.0
adx_di_minus_10,14.587930679321289,2.053748846054077,2.053748846054077,-12.534181833267212,0.0,False,False,False,0.0
adx_di_minus_14,17.332870483398438,2.053748846054077,2.053748846054077,-15.27912163734436,0.0,False,False,False,0.0
adx_di_minus_7,10.19878101348877,2.053748846054077,2.053748846054077,-8.145032167434692,0.0,False,False,False,0.0
adx_di_plus_10,7.503269672393799,2.053748846054077,2.053748846054077,-5.449520826339722,0.0,False,False,False,0.0
adx_di_plus_14,6.377405643463135,2.053748846054077,2.053748846054077,-4.323656797409058,0.0,False,False,False,0.0
adx_di_plus_7,9.159591674804688,2.053748846054077,2.053748846054077,-7.10584282875061,0.0,False,False,False,0.0
adx_zscore,0.8591617345809937,1.0070959329605103,1.0070959329605103,0.1479341983795166,0.0,False,False,False,0.0
align,-1.0,-1.0,-1.0,0.0,0.0,False,False,False,0.0
ambig,0.23491917550563812,0.23491917550563812,0.23491917550563812,0.0,0.0,False,False,False,0.0
amihud_illiq,1.5963845252990723,1.5963845252990723,1.5963845252990723,0.0,0.0,False,False,False,0.0
amihud_z,2.4249684810638428,2.053748846054077,2.053748846054077,-0.3712196350097656,0.0,False,False,False,0.0
asset_atr_level,0.009676135145127773,1.4206421375274658,1.4206421375274658,1.410966002382338,0.0,False,False,False,0.0
