feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
dist_oiw_signed_delta_12h_atr,regime,dist_oiw_signed_delta_12h_atr,perp_tradeability,11,12,0,True,True,False
dist_ema20_atr,location,dist_ema20_atr,context,27,18,0,True,True,False
dist_oiw_abs_delta_12h_atr,regime,dist_oiw_abs_delta_12h_atr,perp_tradeability,70,75,0,True,True,False
dist_ema50_atr,location,dist_ema50_atr,context,23,21,0,True,True,False
oi_expansion_compression_balance_24h,regime,oi_expansion_compression_balance_24h,perp_tradeability,55,53,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,91,104,0,True,True,False
dist_funding_pressure_price_12h_atr,regime,dist_funding_pressure_price_12h_atr,perp_tradeability,87,114,0,True,True,False
oiw_pos_delta_entry_dist_1d_atr,location,oiw_pos_delta_entry_dist_1d_atr,open_interest_location,10,9,0,True,True,False
oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,60,63,0,True,True,False
oiw_intensity_entry_dist_1d_atr,location,oiw_intensity_entry_dist_1d_atr,open_interest_location,13,10,0,True,True,False
donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,34,45,0,True,True,False
oiw_z_delta_entry_dist_1d_atr,location,oiw_z_delta_entry_dist_1d_atr,open_interest_location,20,15,0,True,True,False
dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,86,37,0,True,True,False
oiw_pos_delta_entry_dist_7d_atr,location,oiw_pos_delta_entry_dist_7d_atr,open_interest_location,32,26,0,True,True,False
dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,85,38,0,True,True,False
oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,61,74,0,True,True,False
oi_expansion_compression_balance_96h,regime,oi_expansion_compression_balance_96h,perp_tradeability,38,35,0,True,True,False
oiw_intensity_entry_dist_7d_atr,location,oiw_intensity_entry_dist_7d_atr,open_interest_location,38,34,0,True,True,False
dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,90,51,0,True,True,False
oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,47,75,0,True,True,False
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
oiw_z_delta_entry_dist_14d_atr,location,oiw_z_delta_entry_dist_14d_atr,open_interest_location,69,96,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_prior_day_high,location,dist_prior_day_high,context,114,265,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,146,257,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,28,23,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,56,57,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,129,204,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,77,64,0,True,True,False
dist_local_swing,location,dist_local_swing,context,88,101,0,True,True,False
asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,168,314,0,True,True,False
dist_range_mid_atr,location,dist_range_mid_atr,context,29,23,0,True,True,False
asset_funding_rate_abs_mean_7d,regime,asset_funding_rate_abs_mean_7d,perp_tradeability,70,89,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,28,31,0,True,True,False
asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,40,37,0,True,True,False
distance_to_ema,location,distance_to_ema,context,32,26,0,True,True,False
asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,50,41,0,True,True,False
pullback_depth,location,pullback_depth,context,107,191,0,True,True,False
asset_funding_rate_mean_7d,regime,asset_funding_rate_mean_7d,perp_tradeability,30,29,0,True,True,False
zscore_price_50,location,zscore_price_50,context,44,45,0,True,True,False
asset_funding_z,regime,asset_funding_z,perp_tradeability,27,23,0,True,True,False
zscore_price_200,location,zscore_price_200,context,155,227,0,True,True,False
asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,17,10,0,True,True,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,30,28,0,True,True,False
asset_minus_mkt_oi_1d_peer_resid,regime,asset_minus_mkt_oi_1d_peer_resid,residual,28,19,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,52,40,0,True,True,False
asset_minus_mkt_oi_1d_z_90d,regime,asset_minus_mkt_oi_1d_z_90d,open_interest,20,17,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,30,30,0,True,True,False
asset_minus_mkt_oi_7d,regime,asset_minus_mkt_oi_7d,open_interest,19,8,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,61,73,0,True,True,False
asset_vol_level_pct,regime,asset_vol_level_pct,asset_state,52,71,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,37,48,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,56,49,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,30,42,0,True,True,False
atr_percentile,regime,atr_percentile,compression,38,30,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,73,114,0,True,True,False
blowoff_risk_surprise,regime,blowoff_risk_surprise,residual,2,3,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,98,151,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,25,16,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,59,66,0,True,True,False
chop_score_surprise,regime,chop_score_surprise,residual,0,0,0,False,False,False
loc_session_pos_48,location,loc_session_pos_48,context,64,62,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,37,39,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,34,29,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,64,66,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,28,24,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,51,78,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,24,21,0,True,True,False
cs_rank_oi_value_z_30d,regime,cs_rank_oi_value_z_30d,open_interest,9,8,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,30,15,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,50,39,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,33,41,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,74,67,0,True,True,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,33,46,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,23,19,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,30,32,0,True,True,False
ema50_slope,regime,ema50_slope,trend,45,42,0,True,True,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,115,218,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,27,33,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,52,34,0,True,True,False
exh_qual_surprise,regime,exh_qual_surprise,residual,12,10,0,True,True,False
loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,82,90,0,True,True,False
fund_abs_z_mkt_resid,regime,fund_abs_z_mkt_resid,residual,23,21,0,True,True,False
loc_pivot_ladder_pos_24,location,loc_pivot_ladder_pos_24,context,12,10,0,True,True,False
fund_rate_z_14d,regime,fund_rate_z_14d,funding,34,36,0,True,True,False
loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,11,5,0,True,True,False
funding_1d_chg_peer_resid,regime,funding_1d_chg_peer_resid,residual,11,9,0,True,True,False
bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,74,106,0,True,True,False
funding_abs_z,regime,funding_abs_z,funding,23,12,0,True,True,False
funding_mean_10d_robust_z,regime,funding_mean_10d_robust_z,open_interest,52,89,0,True,True,False
funding_mean_15d_robust_z,regime,funding_mean_15d_robust_z,open_interest,54,70,0,True,True,False
