feature_name,group,usage_count
mkt_ret_eq_24h,regime,865
range_24h_pct,regime,706
xasset_mkt_depth_z,regime,419
xasset_mkt_ob_stress,regime,407
xasset_mkt_spread_bps,regime,353
dist_weekly_vwap,location,339
prior_range,regime,324
up_down_semivol_ratio_tanh,regime,311
zscore_price_200,location,285
prior_volatility,regime,259
volume_autocorr_48,regime,206
range_expansion_ratio,regime,204
dist_rolling_7d_high,location,202
bars_in_high_vol_state_log_norm,location,192
direction_entropy_20,regime,164
dist_prior_day_high,location,156
market_dispersion_4h,regime,144
mark_index_basis,regime,140
ema50_slope,regime,128
dist_ema200_atr,location,126
dist_prior_day_low,location,126
realized_volatility_24h,regime,123
trend_acceleration,regime,116
choppiness_index_20,regime,114
rv_24h,regime,113
loc_prev_week_range_pos_24,location,106
amihud_illiq,regime,103
loc_vwap_dev_z_48,location,100
loc_prev_week_range_pos_48,location,100
loc_swing_range_pos_48,location,96
compression_ratio,regime,90
atr_percentile,regime,90
loc_vwap_dev_z_24,location,89
true_range_percentile,regime,86
market_breadth_4h,regime,85
atr_compression_ratio,regime,84
volume_zscore_48h,regime,84
ema_slope_norm,regime,83
perp_index_basis,regime,82
dist_ema_fast,regime,80
mark_index_basis_z,regime,78
loc_pullback_depth_48,location,77
perp_index_basis_z,regime,76
return_autocorr_48,regime,70
dist_vwap_atr,location,67
zscore_price_50,location,66
dist_ema50_atr,location,64
loc_ema_stack_pos_24,location,62
compression_score,regime,61
ema20_slope_5h,regime,59
tail_asymmetry_q90_q10_atr_norm,regime,58
spectral_entropy_ret_24,regime,57
loc_range_pos_48,location,55
loc_swing_range_pos_24,location,51
loc_initial_balance_pos_48,location,51
volume_trend_48,regime,49
rolling_range_20,regime,49
volume_percentile,regime,49
variance_ratio_10_48,regime,48
up_down_return_mass_ratio_tanh,regime,47
premium_index_z,regime,45
ob_spread_z_24h,regime,45
dist_range_mid_atr,location,42
symbol_minus_mkt_ret_24h,regime,41
cs_rank_ret_24h,regime,40
volatility_ratio_short_long,regime,39
dist_ema20_atr,location,38
pullback_depth,location,38
loc_ema_stack_pos_48,location,36
loc_bb_channel_pos_48,location,36
loc_range_pos_24,location,36
loc_pivot_ladder_pos_24,location,36
loc_pivot_ladder_pos_48,location,30
loc_session_pos_24,location,29
efficiency_ratio_20,regime,27
loc_bb_channel_pos_24,location,27
premium_index,regime,24
amihud_z,regime,23
loc_prev_day_range_pos_48,location,23
loc_initial_balance_pos_24,location,22
dist_ma100_atr,location,22
loc_prev_day_range_pos_24,location,22
ob_depth_usd_l20_z,regime,22
loc_prior_bar_pos_48,location,22
distance_to_ema,location,21
volume_entropy_24,regime,20
loc_prior_bar_pos_24,location,20
dist_local_swing,location,19
bollinger_band_width,regime,19
loc_session_pos_48,location,19
premium_index_mom_8h,regime,13
loc_pullback_depth_24,location,13
basis_vol,regime,10
path_efficiency_24,regime,8
mark_perp_dislocation,regime,5
basis_pct,regime,5
coherence_24,regime,4
basis_pct_z,regime,2
basis_mom_4h,regime,2
basis_mom_8h,regime,1
