layer,feature,value
alpha_model_input,f0,0.0
alpha_model_input,f1,0.0
alpha_model_input,f2,0.0
alpha_model_input,f3,0.001005411148071289
alpha_model_input,f4,0.0
alpha_model_input,f5,-0.9892605543136597
alpha_model_input,f6,-0.0
alpha_model_input,f7,0.001005411148071289
alpha_model_input,f8,0.0
alpha_model_input,f9,-0.9892605543136597
alpha_model_input,f10,-0.0
alpha_model_input,f11,2.053748846054077
alpha_model_input,f12,1.0
alpha_model_input,f13,2.053748846054077
alpha_model_input,f14,0.25046205520629883
alpha_model_input,f15,0.5754830837249756
alpha_model_input,f16,2.053748846054077
alpha_model_input,f17,1.0
alpha_model_input,f18,-1.1583607196807861
alpha_model_input,f19,2.053748846054077
alpha_model_input,f20,1.0
alpha_model_input,f21,-1.8625255823135376
alpha_model_input,f22,2.053748846054077
alpha_model_input,f23,1.0
alpha_model_input,f24,0.8443959951400757
alpha_model_input,f25,2.053748846054077
alpha_model_input,f26,2.053748846054077
alpha_model_input,f27,2.053748846054077
alpha_model_input,f28,2.053748846054077
alpha_model_input,f29,2.053748846054077
alpha_model_input,f30,2.053748846054077
alpha_model_input,f31,1.0
alpha_model_input,f32,2.053748846054077
alpha_model_input,f33,-0.06049619987607002
alpha_model_input,f34,-0.9607164263725281
alpha_model_input,f35,-0.16539552807807922
alpha_model_input,f36,-0.2982843518257141
alpha_model_input,f37,-0.04089179262518883
alpha_model_input,f38,-0.6978957056999207
alpha_model_input,f39,-0.1291062980890274
alpha_model_input,f40,-0.6993675231933594
alpha_model_input,f41,0.0
alpha_model_input,f42,0.0
alpha_model_input,f43,2.04300856590271
alpha_model_input,f44,2.053748846054077
alpha_model_input,f45,0.0
alpha_model_input,f46,-0.8750283122062683
alpha_model_input,f47,0.10985448211431503
alpha_model_input,f48,1.637326955795288
alpha_model_input,f49,-0.009700057096779346
alpha_model_input,f50,0.0
alpha_model_input,f51,-69.12779998779297
alpha_model_input,f52,1.2534544467926025
alpha_model_input,f53,1.0973738431930542
alpha_model_input,f54,0.8351185917854309
alpha_model_input,f55,1.311779499053955
alpha_model_input,f56,0.19406658411026
alpha_model_input,f57,1.3755080699920654
alpha_model_input,f58,0.8005186915397644
alpha_model_input,f59,-0.45040377974510193
alpha_model_input,f60,-0.9591261148452759
alpha_model_input,f61,0.439094603061676
alpha_model_input,f62,-0.04985843226313591
alpha_model_input,f63,2.053748846054077
alpha_model_input,f64,2.053748846054077
alpha_model_input,f65,2.053748846054077
alpha_model_input,f66,2.053748846054077
alpha_model_input,f67,2.053748846054077
alpha_model_input,f68,-2.053748846054077
alpha_model_input,f69,2.053748846054077
alpha_model_input,f70,2.053748846054077
alpha_model_input,f71,0.9274181127548218
alpha_model_input,f72,-0.9607164263725281
alpha_model_input,f73,-0.9892605543136597
alpha_model_input,f74,0.0005288515239953995
alpha_model_input,f75,-5.404185503721237e-05
alpha_model_input,f76,-0.4101249575614929
alpha_model_input,f77,1.140261173248291
alpha_model_input,f78,1.7612426280975342
alpha_model_input,f79,1.9162278175354004
alpha_model_input,f80,0.5594050884246826
alpha_model_input,f81,1.0364118814468384
alpha_model_input,f82,0.2210846245288849
alpha_model_input,f83,0.0027281527873128653
alpha_model_input,f84,2.053748846054077
alpha_model_input,f85,0.00236695259809494
alpha_model_input,f86,0.43671178817749023
alpha_model_input,f87,-0.8728072643280029
alpha_model_input,f88,1.655421257019043
alpha_model_input,f89,-0.014558767899870872
alpha_model_input,f90,1.1470736265182495
alpha_model_input,f91,-0.0021398961544036865
alpha_model_input,f92,1.5362370014190674
alpha_model_input,f93,0.006199466064572334
alpha_model_input,f94,0.004208672326058149
alpha_model_input,f95,-0.01367984153330326
alpha_model_input,f96,-0.00859897956252098
alpha_model_input,f97,2.053748846054077
alpha_model_input,f98,2.053748846054077
alpha_model_input,f99,0.02734583243727684
alpha_model_input,f100,0.02734583243727684
alpha_model_input,f101,-0.9684485793113708
alpha_model_input,f102,-1.39409601688385
alpha_model_input,f103,0.0
alpha_model_input,f104,-0.018465720117092133
alpha_model_input,f105,-0.0010044064838439226
alpha_model_input,f106,0.03294491767883301
alpha_model_input,f107,0.010524190030992031
alpha_model_input,f108,0.0642828568816185
alpha_model_input,f109,0.010982859879732132
alpha_model_input,f110,1.4553807973861694
alpha_model_input,f111,1.7536451816558838
alpha_model_input,f112,-1.7078735828399658
alpha_model_input,f113,0.009658350609242916
alpha_model_input,f114,0.008970660157501698
alpha_model_input,f115,-0.026498908177018166
alpha_model_input,f116,1.1470736265182495
alpha_model_input,f117,0.45141321420669556
alpha_model_input,f118,-1.162437915802002
alpha_model_input,f119,0.0
alpha_model_input,f120,0.0
alpha_model_input,f121,0.0
alpha_model_input,f122,0.0
alpha_model_input,f123,0.0
alpha_model_input,f124,-2.053748846054077
alpha_model_input,f125,67.67609405517578
alpha_model_input,f126,67.67609405517578
alpha_model_input,f127,0.11514163762331009
alpha_model_input,f128,0.11514163762331009
alpha_model_input,f129,0.3397522568702698
alpha_model_input,f130,2.053748846054077
alpha_model_input,f131,1.1156047582626343
alpha_model_input,f132,0.4489996135234833
alpha_model_input,f133,0.4126843810081482
alpha_model_input,f134,2.053748846054077
alpha_model_input,f135,2.053748846054077
alpha_model_input,f136,0.03713781014084816
alpha_model_input,f137,0.0
alpha_model_input,f138,-0.002017189748585224
alpha_model_input,f139,0.670538067817688
alpha_model_input,f140,0.0
alpha_model_input,f141,0.0
alpha_model_input,f142,0.0007695937529206276
alpha_model_input,f143,0.004145673476159573
alpha_model_input,f144,0.001073623076081276
alpha_model_input,f145,0.0007695937529206276
alpha_model_input,f146,0.0004726564511656761
alpha_model_input,f147,0.0037096142768859863
alpha_model_input,f148,0.003329738974571228
alpha_model_input,f149,0.0029625026509165764
alpha_model_input,f150,0.004688939079642296
alpha_model_input,f151,0.004145673476159573
alpha_model_input,f152,0.003607222344726324
alpha_model_input,f153,0.006187662482261658
alpha_model_input,f154,0.005652628839015961
alpha_model_input,f155,0.005083958152681589
alpha_model_input,f156,0.005243553314357996
alpha_model_input,f157,0.005729577504098415
alpha_model_input,f158,0.0
alpha_model_input,f159,0.0
alpha_model_input,f160,0.0
alpha_model_input,f161,0.0
alpha_model_input,f162,0.0019604284316301346
alpha_model_input,f163,0.002060513012111187
alpha_model_input,f164,0.002000181470066309
alpha_model_input,f165,1.7988121509552002
alpha_model_input,f166,1.7290668487548828
alpha_model_input,f167,0.8474377393722534
alpha_model_input,f168,0.9566336870193481
alpha_model_input,f169,0.9173712134361267
alpha_model_input,f170,0.0010388639057055116
alpha_model_input,f171,0.0010395357385277748
alpha_model_input,f172,0.0010526878759264946
alpha_model_input,f173,0.0014627045020461082
alpha_model_input,f174,0.0016615334898233414
alpha_model_input,f175,0.001878295443020761
alpha_model_input,f176,0.0014627045020461082
alpha_model_input,f177,0.001878295443020761
alpha_model_input,f178,0.0011047610314562917
alpha_model_input,f179,0.0014263686025515199
alpha_model_input,f180,0.0011128304759040475
alpha_model_input,f181,0.0011453218758106232
alpha_model_input,f182,0.0
alpha_model_input,f183,0.0
alpha_model_input,f184,0.46359318494796753
alpha_model_input,f185,0.33231255412101746
alpha_model_input,f186,0.20409426093101501
alpha_model_input,f187,1.3927271366119385
alpha_model_input,f188,0.8774951100349426
alpha_model_input,f189,0.2516411542892456
alpha_model_input,f190,1.7988121509552002
alpha_model_input,f191,1.7290668487548828
alpha_model_input,f192,1.6839274168014526
alpha_model_input,f193,-0.13670779764652252
alpha_model_input,f194,-0.1229141503572464
alpha_model_input,f195,-2.053748846054077
alpha_model_input,f196,-2.053748846054077
alpha_model_input,f197,-2.053748846054077
alpha_model_input,f198,2.053748846054077
alpha_model_input,f199,2.053748846054077
alpha_model_input,f200,-3.2177829845103645e-10
alpha_model_input,f201,-0.0015694499015808105
alpha_model_input,f202,-1.0010886192321777
alpha_model_input,f203,2.053748846054077
alpha_model_input,f204,2.053748846054077
alpha_model_input,f205,2.053748846054077
alpha_model_input,f206,-0.13190525770187378
alpha_model_input,f207,0.6000921726226807
alpha_model_input,f208,0.4126843810081482
alpha_model_input,f209,-0.42667844891548157
alpha_model_input,f210,0.0
alpha_model_input,f211,0.0
alpha_model_input,f212,0.0
alpha_model_input,f213,0.0
alpha_model_input,f214,0.0
alpha_model_input,f215,1.0
alpha_model_input,f216,0.02083333395421505
alpha_model_input,f217,0.0
alpha_model_input,f218,0.18790006637573242
alpha_model_input,f219,0.6702334880828857
alpha_model_input,f220,0.29464107751846313
alpha_model_input,f221,0.21262221038341522
alpha_model_input,f222,0.3790391981601715
alpha_model_input,f223,2.053748846054077
alpha_model_input,f224,2.053748846054077
alpha_model_input,f225,1.088531732559204
alpha_model_input,f226,0.4342685639858246
alpha_model_input,f227,1.2594536542892456
alpha_model_input,f228,0.6733778715133667
alpha_model_input,f229,0.3978980779647827
alpha_model_input,f230,0.3978980779647827
alpha_model_input,f231,0.36477887630462646
alpha_model_input,f232,0.36477887630462646
alpha_model_input,f233,1.0314462184906006
alpha_model_input,f234,1.0314462184906006
alpha_model_input,f235,0.3388426601886749
alpha_model_input,f236,0.3388426601886749
alpha_model_input,f237,1.3333333730697632
alpha_model_input,f238,1.3333333730697632
alpha_model_input,f239,0.0
alpha_model_input,f240,0.4880950152873993
alpha_model_input,f241,1.0
alpha_model_input,f242,0.4880950152873993
alpha_model_input,f243,0.3978980779647827
alpha_model_input,f244,0.3978980779647827
alpha_model_input,f245,2.053748846054077
alpha_model_input,f246,2.053748846054077
alpha_model_input,f247,0.09460724890232086
alpha_model_input,f248,0.05179397761821747
alpha_model_input,f249,-0.21089111268520355
alpha_model_input,f250,0.010703861713409424
alpha_model_input,f251,0.0010048747062683105
alpha_model_input,f252,0.033499836921691895
alpha_model_input,f253,0.008472859859466553
alpha_model_input,f254,0.00968921184539795
alpha_model_input,f255,0.00867551565170288
alpha_model_input,f256,2.053748846054077
alpha_model_input,f257,2.053748846054077
alpha_model_input,f258,1.0
alpha_model_input,f259,-0.025238092988729477
alpha_model_input,f260,-0.8799790143966675
alpha_model_input,f261,0.8268424272537231
alpha_model_input,f262,0.0
alpha_model_input,f263,0.5314129590988159
alpha_model_input,f264,-0.6229345202445984
alpha_model_input,f265,2.053748846054077
alpha_model_input,f266,0.7534738183021545
alpha_model_input,f267,2.053748846054077
alpha_model_input,f268,-0.0
alpha_model_input,f269,0.0
alpha_model_input,f270,0.0
alpha_model_input,f271,0.0
alpha_model_input,f272,0.0
alpha_model_input,f273,0.0
alpha_model_input,f274,0.0
alpha_model_input,f275,-0.0
alpha_model_input,f276,-0.0
alpha_model_input,f277,0.0
alpha_model_input,f278,0.0
alpha_model_input,f279,0.0
alpha_model_input,f280,0.0
alpha_model_input,f281,0.0
alpha_model_input,f282,0.0
alpha_model_input,f283,-1000.0
alpha_model_input,f284,-0.49869439005851746
alpha_model_input,f285,0.0
alpha_model_input,f286,0.0
alpha_model_input,f287,0.0
alpha_model_input,f288,0.0
alpha_model_input,f289,0.0
alpha_model_input,f290,0.0
alpha_model_input,f291,0.0
alpha_model_input,f292,-0.0
alpha_model_input,f293,0.006146030966192484
alpha_model_input,f294,2.053748846054077
alpha_model_input,f295,1.3207991123199463
alpha_model_input,f296,0.5
alpha_model_input,f297,2.053748846054077
alpha_model_input,f298,2.053748846054077
alpha_model_input,f299,0.0
alpha_model_input,f300,0.0
alpha_model_input,f301,-0.0397004596889019
alpha_model_input,f302,-0.019371459260582924
alpha_model_input,f303,-0.009912283159792423
alpha_model_input,f304,-0.6673977375030518
alpha_model_input,f305,2.053748846054077
alpha_model_input,f306,0.0001285076723434031
alpha_model_input,f307,5.767602488049306e-05
alpha_model_input,f308,-0.02734583243727684
alpha_model_input,f309,-0.0015459922142326832
alpha_model_input,f310,-0.00581413833424449
alpha_model_input,f311,-0.02734583243727684
alpha_model_input,f312,-0.02734583243727684
alpha_model_input,f313,-0.008882101625204086
alpha_model_input,f314,0.01970292441546917
alpha_model_input,f315,-0.08369545638561249
alpha_model_input,f316,0.01526713464409113
alpha_model_input,f317,-0.700405478477478
alpha_model_input,f318,0.028726374730467796
alpha_model_input,f319,0.1380823403596878
alpha_model_input,f320,-0.6800544261932373
alpha_model_input,f321,-0.834104061126709
alpha_model_input,f322,-0.8444105386734009
alpha_model_input,f323,-0.7590372562408447
alpha_model_input,f324,0.3535687327384949
alpha_model_input,f325,0.4126843810081482
alpha_model_input,f326,-0.5312085151672363
alpha_model_input,f327,0.010761380195617676
alpha_model_input,f328,0.001005411148071289
alpha_model_input,f329,-0.7083367109298706
alpha_model_input,f330,0.03406727313995361
alpha_model_input,f331,-0.9404271245002747
alpha_model_input,f332,0.12391979992389679
alpha_model_input,f333,-0.16390708088874817
alpha_model_input,f334,-0.014183839783072472
alpha_model_input,f335,-0.3618810772895813
alpha_model_input,f336,0.008713245391845703
alpha_model_input,f337,0.11469709128141403
alpha_model_input,f338,0.0
alpha_model_input,f339,0.4495023488998413
alpha_model_input,f340,0.7569385170936584
alpha_model_input,f341,-2.053748846054077
alpha_model_input,f342,0.07859280705451965
alpha_model_input,f343,-0.516606330871582
alpha_model_input,f344,0.0
alpha_model_input,f345,2.053748846054077
alpha_model_input,f346,0.7563543319702148
alpha_model_input,f347,2.053748846054077
