layer,feature,value
alpha_model_input,f0,0.0
alpha_model_input,f1,0.0
alpha_model_input,f2,0.0
alpha_model_input,f3,-0.0024539828300476074
alpha_model_input,f4,-0.0
alpha_model_input,f5,-1.1402136087417603
alpha_model_input,f6,-0.0
alpha_model_input,f7,-0.0024539828300476074
alpha_model_input,f8,-0.0
alpha_model_input,f9,-1.1402136087417603
alpha_model_input,f10,-0.0
alpha_model_input,f11,-2.053748846054077
alpha_model_input,f12,1.0
alpha_model_input,f13,2.053748846054077
alpha_model_input,f14,0.9360866546630859
alpha_model_input,f15,1.4457517862319946
alpha_model_input,f16,2.053748846054077
alpha_model_input,f17,1.0
alpha_model_input,f18,0.7652391195297241
alpha_model_input,f19,2.053748846054077
alpha_model_input,f20,1.0
alpha_model_input,f21,-0.7524075508117676
alpha_model_input,f22,2.053748846054077
alpha_model_input,f23,1.0
alpha_model_input,f24,1.1114660501480103
alpha_model_input,f25,2.053748846054077
alpha_model_input,f26,2.053748846054077
alpha_model_input,f27,1.8916940689086914
alpha_model_input,f28,2.053748846054077
alpha_model_input,f29,2.053748846054077
alpha_model_input,f30,2.053748846054077
alpha_model_input,f31,-1.0
alpha_model_input,f32,2.053748846054077
alpha_model_input,f33,0.060069285333156586
alpha_model_input,f34,-1.3643016815185547
alpha_model_input,f35,-0.38988542556762695
alpha_model_input,f36,0.04678266495466232
alpha_model_input,f37,-0.37284958362579346
alpha_model_input,f38,0.7570139169692993
alpha_model_input,f39,1.5385812520980835
alpha_model_input,f40,-0.4739646017551422
alpha_model_input,f41,0.0
alpha_model_input,f42,0.0
alpha_model_input,f43,1.0529723167419434
alpha_model_input,f44,1.5035755634307861
alpha_model_input,f45,0.0
alpha_model_input,f46,0.18881197273731232
alpha_model_input,f47,1.801470160484314
alpha_model_input,f48,0.2660987973213196
alpha_model_input,f49,-0.003744577057659626
alpha_model_input,f50,0.0
alpha_model_input,f51,-53.937923431396484
alpha_model_input,f52,0.0
alpha_model_input,f53,0.33434805274009705
alpha_model_input,f54,0.2633719742298126
alpha_model_input,f55,1.0331382751464844
alpha_model_input,f56,-0.18705987930297852
alpha_model_input,f57,0.3098498582839966
alpha_model_input,f58,0.8035645484924316
alpha_model_input,f59,-0.7804956436157227
alpha_model_input,f60,-1.1047070026397705
alpha_model_input,f61,-0.9126570820808411
alpha_model_input,f62,-1.7191208600997925
alpha_model_input,f63,2.053748846054077
alpha_model_input,f64,2.053748846054077
alpha_model_input,f65,2.053748846054077
alpha_model_input,f66,2.053748846054077
alpha_model_input,f67,2.053748846054077
alpha_model_input,f68,-0.8872969150543213
alpha_model_input,f69,0.8674877285957336
alpha_model_input,f70,2.053748846054077
alpha_model_input,f71,0.7466996312141418
alpha_model_input,f72,-1.3643016815185547
alpha_model_input,f73,-1.1402136087417603
alpha_model_input,f74,-0.00018924474716186523
alpha_model_input,f75,-0.0005772262811660767
alpha_model_input,f76,-1.0385591983795166
alpha_model_input,f77,-1.2245844602584839
alpha_model_input,f78,0.2495228797197342
alpha_model_input,f79,0.3070032298564911
alpha_model_input,f80,-0.6870522499084473
alpha_model_input,f81,0.13579300045967102
alpha_model_input,f82,-1.92717444896698
alpha_model_input,f83,0.0005277391755953431
alpha_model_input,f84,0.663303017616272
alpha_model_input,f85,0.7804636359214783
alpha_model_input,f86,1.6429780721664429
alpha_model_input,f87,-0.8399686813354492
alpha_model_input,f88,0.37218672037124634
alpha_model_input,f89,-0.007302042096853256
alpha_model_input,f90,0.7895105481147766
alpha_model_input,f91,-0.00024975481210276484
alpha_model_input,f92,0.6984846591949463
alpha_model_input,f93,0.0009598891483619809
alpha_model_input,f94,0.0010698549449443817
alpha_model_input,f95,-0.003830332076177001
alpha_model_input,f96,-0.0023495496716350317
alpha_model_input,f97,2.053748846054077
alpha_model_input,f98,2.053748846054077
alpha_model_input,f99,0.007139482535421848
alpha_model_input,f100,0.007139482535421848
alpha_model_input,f101,-0.9639402627944946
alpha_model_input,f102,-0.2500797510147095
alpha_model_input,f103,4.9999915063381195e-05
alpha_model_input,f104,-0.004428077023476362
alpha_model_input,f105,0.006150050088763237
alpha_model_input,f106,0.044280435889959335
alpha_model_input,f107,3.338196984259412e-05
alpha_model_input,f108,0.20541204512119293
alpha_model_input,f109,-0.0015996936708688736
alpha_model_input,f110,0.743606686592102
alpha_model_input,f111,1.5392735004425049
alpha_model_input,f112,-2.0084831714630127
alpha_model_input,f113,0.020634429529309273
alpha_model_input,f114,0.0014663082547485828
alpha_model_input,f115,-0.06817977875471115
alpha_model_input,f116,0.7895105481147766
alpha_model_input,f117,-0.8961852788925171
alpha_model_input,f118,-1.0916017293930054
alpha_model_input,f119,0.0
alpha_model_input,f120,0.0
alpha_model_input,f121,0.0
alpha_model_input,f122,0.0
alpha_model_input,f123,0.0
alpha_model_input,f124,-1.8965681791305542
alpha_model_input,f125,53.445526123046875
alpha_model_input,f126,53.445526123046875
alpha_model_input,f127,1.19291090965271
alpha_model_input,f128,1.19291090965271
alpha_model_input,f129,0.25715333223342896
alpha_model_input,f130,2.053748846054077
alpha_model_input,f131,0.9566434621810913
alpha_model_input,f132,0.7552773356437683
alpha_model_input,f133,0.6138664484024048
alpha_model_input,f134,2.053748846054077
alpha_model_input,f135,-2.053748846054077
alpha_model_input,f136,-0.031115839257836342
alpha_model_input,f137,0.0
alpha_model_input,f138,-0.0005599744617938995
alpha_model_input,f139,-0.14076797664165497
alpha_model_input,f140,0.0
alpha_model_input,f141,0.0
alpha_model_input,f142,-0.0011944472789764404
alpha_model_input,f143,0.0008597299456596375
alpha_model_input,f144,-0.0009441673755645752
alpha_model_input,f145,-0.0011944472789764404
alpha_model_input,f146,-0.0013776272535324097
alpha_model_input,f147,-0.0008629411458969116
alpha_model_input,f148,-0.0015798881649971008
alpha_model_input,f149,-0.00219528004527092
alpha_model_input,f150,0.0020333975553512573
alpha_model_input,f151,0.0008597299456596375
alpha_model_input,f152,-0.00013880804181098938
alpha_model_input,f153,0.0055512189865112305
alpha_model_input,f154,0.004037514328956604
alpha_model_input,f155,0.0028171055018901825
alpha_model_input,f156,0.0006246886914595962
alpha_model_input,f157,0.0014662377070635557
alpha_model_input,f158,0.0
alpha_model_input,f159,0.0
alpha_model_input,f160,0.0
alpha_model_input,f161,0.0
alpha_model_input,f162,0.0051858872175216675
alpha_model_input,f163,0.0044138431549072266
alpha_model_input,f164,0.0036040320992469788
alpha_model_input,f165,1.312668800354004
alpha_model_input,f166,1.203823208808899
alpha_model_input,f167,1.2839375734329224
alpha_model_input,f168,1.0892672538757324
alpha_model_input,f169,0.7447178959846497
alpha_model_input,f170,0.0016637054504826665
alpha_model_input,f171,0.0017404763493686914
alpha_model_input,f172,0.001824001781642437
alpha_model_input,f173,0.0017483134288340807
alpha_model_input,f174,0.0017925035208463669
alpha_model_input,f175,0.0018128120573237538
alpha_model_input,f176,0.0017483134288340807
alpha_model_input,f177,0.0018128120573237538
alpha_model_input,f178,0.0007250627968460321
alpha_model_input,f179,0.000395961687900126
alpha_model_input,f180,0.0020222009625285864
alpha_model_input,f181,0.002244180766865611
alpha_model_input,f182,0.0
alpha_model_input,f183,0.0
alpha_model_input,f184,0.26851603388786316
alpha_model_input,f185,0.3396942913532257
alpha_model_input,f186,0.39178967475891113
alpha_model_input,f187,-0.9177576899528503
alpha_model_input,f188,-0.9862246513366699
alpha_model_input,f189,-0.7599393725395203
alpha_model_input,f190,1.312668800354004
alpha_model_input,f191,1.203823208808899
alpha_model_input,f192,1.0671852827072144
alpha_model_input,f193,-2.053748846054077
alpha_model_input,f194,-2.053748846054077
alpha_model_input,f195,-2.053748846054077
alpha_model_input,f196,-2.053748846054077
alpha_model_input,f197,-2.053748846054077
alpha_model_input,f198,2.053748846054077
alpha_model_input,f199,2.053748846054077
alpha_model_input,f200,3.781317037265808e-09
alpha_model_input,f201,0.0
alpha_model_input,f202,-0.9054479002952576
alpha_model_input,f203,2.053748846054077
alpha_model_input,f204,2.053748846054077
alpha_model_input,f205,2.053748846054077
alpha_model_input,f206,0.0330050028860569
alpha_model_input,f207,-0.7606969475746155
alpha_model_input,f208,-0.6138664484024048
alpha_model_input,f209,-0.20719358325004578
alpha_model_input,f210,0.0
alpha_model_input,f211,0.0
alpha_model_input,f212,0.0
alpha_model_input,f213,0.0
alpha_model_input,f214,0.0
alpha_model_input,f215,1.0
alpha_model_input,f216,0.02083333395421505
alpha_model_input,f217,0.10000000149011612
alpha_model_input,f218,0.6463544368743896
alpha_model_input,f219,0.0
alpha_model_input,f220,0.285935640335083
alpha_model_input,f221,0.3857731521129608
alpha_model_input,f222,0.4267156422138214
alpha_model_input,f223,0.0
alpha_model_input,f224,2.0
alpha_model_input,f225,0.877190351486206
alpha_model_input,f226,0.477933406829834
alpha_model_input,f227,0.6512115597724915
alpha_model_input,f228,0.7814584970474243
alpha_model_input,f229,0.687501072883606
alpha_model_input,f230,0.687501072883606
alpha_model_input,f231,0.23577234148979187
alpha_model_input,f232,0.23577234148979187
alpha_model_input,f233,0.8780489563941956
alpha_model_input,f234,0.8780489563941956
alpha_model_input,f235,0.22685183584690094
alpha_model_input,f236,0.22685183584690094
alpha_model_input,f237,0.2142838090658188
alpha_model_input,f238,0.2142838090658188
alpha_model_input,f239,0.12195105105638504
alpha_model_input,f240,0.4495413303375244
alpha_model_input,f241,0.8780489563941956
alpha_model_input,f242,0.4495413303375244
alpha_model_input,f243,0.687501072883606
alpha_model_input,f244,0.687501072883606
alpha_model_input,f245,0.7222219109535217
alpha_model_input,f246,0.7222219109535217
alpha_model_input,f247,0.793106734752655
alpha_model_input,f248,0.2362743467092514
alpha_model_input,f249,-2.053748846054077
alpha_model_input,f250,0.01611948013305664
alpha_model_input,f251,-0.002457141876220703
alpha_model_input,f252,0.03887653350830078
alpha_model_input,f253,-0.004908084869384766
alpha_model_input,f254,0.0024628639221191406
alpha_model_input,f255,0.009888648986816406
alpha_model_input,f256,2.053748846054077
alpha_model_input,f257,2.053748846054077
alpha_model_input,f258,-1.0
alpha_model_input,f259,0.05704052373766899
alpha_model_input,f260,-0.15796123445034027
alpha_model_input,f261,0.22884638607501984
alpha_model_input,f262,0.10578490048646927
alpha_model_input,f263,-0.3858005404472351
alpha_model_input,f264,-0.01227093767374754
alpha_model_input,f265,2.053748846054077
alpha_model_input,f266,0.6844555735588074
alpha_model_input,f267,2.053748846054077
alpha_model_input,f268,-0.3030901849269867
alpha_model_input,f269,-10.608091354370117
alpha_model_input,f270,0.0
alpha_model_input,f271,0.0
alpha_model_input,f272,-0.3551424443721771
alpha_model_input,f273,0.0
alpha_model_input,f274,-0.35657674074172974
alpha_model_input,f275,0.3030902147293091
alpha_model_input,f276,0.3030901849269867
alpha_model_input,f277,0.0
alpha_model_input,f278,0.0
alpha_model_input,f279,-2.627117900999565e-08
alpha_model_input,f280,-0.3030902147293091
alpha_model_input,f281,-0.23476499319076538
alpha_model_input,f282,-0.3030901849269867
alpha_model_input,f283,-4.108369827270508
alpha_model_input,f284,0.4780312776565552
alpha_model_input,f285,0.0
alpha_model_input,f286,-0.35657674074172974
alpha_model_input,f287,-88.29798889160156
alpha_model_input,f288,-0.3030901849269867
alpha_model_input,f289,-0.3030902147293091
alpha_model_input,f290,-0.3030901849269867
alpha_model_input,f291,0.0
alpha_model_input,f292,-0.0
alpha_model_input,f293,0.0001317743881372735
alpha_model_input,f294,0.4623153507709503
alpha_model_input,f295,0.7574775815010071
alpha_model_input,f296,-0.0833333358168602
alpha_model_input,f297,2.053748846054077
alpha_model_input,f298,2.053748846054077
alpha_model_input,f299,0.0
alpha_model_input,f300,0.0
alpha_model_input,f301,0.0
alpha_model_input,f302,0.0
alpha_model_input,f303,0.0
alpha_model_input,f304,-1.0472617149353027
alpha_model_input,f305,2.053748846054077
alpha_model_input,f306,0.00011713508138200268
alpha_model_input,f307,0.0001246529136551544
alpha_model_input,f308,-0.007139482535421848
alpha_model_input,f309,-0.0
alpha_model_input,f310,-0.0006220871582627296
alpha_model_input,f311,-0.007139482535421848
alpha_model_input,f312,-0.007139482535421848
alpha_model_input,f313,-0.0014141337014734745
alpha_model_input,f314,-0.3431413173675537
alpha_model_input,f315,-0.976707398891449
alpha_model_input,f316,0.024600204080343246
alpha_model_input,f317,-0.30872073769569397
alpha_model_input,f318,0.05043048784136772
alpha_model_input,f319,-0.9089761972427368
alpha_model_input,f320,-1.5345146656036377
alpha_model_input,f321,-1.5954208374023438
alpha_model_input,f322,-1.6204091310501099
alpha_model_input,f323,-2.053748846054077
alpha_model_input,f324,0.21379241347312927
alpha_model_input,f325,0.6138664484024048
alpha_model_input,f326,-0.7977181673049927
alpha_model_input,f327,0.016249895095825195
alpha_model_input,f328,-0.0024539828300476074
alpha_model_input,f329,-1.2442548274993896
alpha_model_input,f330,0.03964197635650635
alpha_model_input,f331,-1.9200371503829956
alpha_model_input,f332,-0.22831186652183533
alpha_model_input,f333,-0.0883624479174614
alpha_model_input,f334,-0.23825834691524506
alpha_model_input,f335,-0.22946573793888092
alpha_model_input,f336,0.009937882423400879
alpha_model_input,f337,-0.28798866271972656
alpha_model_input,f338,0.0
alpha_model_input,f339,1.6937052011489868
alpha_model_input,f340,0.3749989867210388
