feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
bars_since_ema20_ema50_cross_log_norm,regime,bars_since_ema20_ema50_cross_log_norm,trend,0,0,0,False,False,False
dist_ema20_atr,location,dist_ema20_atr,context,25,55,0,True,True,False
bars_outside_ema20_atr_band_log_norm,regime,bars_outside_ema20_atr_band_log_norm,volatility,0,0,0,False,False,False
dist_ema50_atr,location,dist_ema50_atr,context,24,65,0,True,True,False
up_down_semivol_ratio_tanh,regime,up_down_semivol_ratio_tanh,path_structure,93,315,0,True,True,False
dist_ema200_atr,location,dist_ema200_atr,context,46,131,0,True,True,False
up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,25,41,0,True,True,False
dist_vwap_atr,location,dist_vwap_atr,context,16,36,0,True,True,False
tail_asymmetry_q90_q10_atr_norm,regime,tail_asymmetry_q90_q10_atr_norm,path_structure,28,44,0,True,True,False
dist_weekly_vwap,location,dist_weekly_vwap,context,62,250,0,True,True,False
amihud_illiq,regime,amihud_illiq,liquidity,56,92,0,True,True,False
dist_prior_day_high,location,dist_prior_day_high,context,46,169,0,True,True,False
amihud_z,regime,amihud_z,liquidity,3,10,0,True,True,False
dist_prior_day_low,location,dist_prior_day_low,context,38,118,0,True,True,False
atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,44,86,0,True,True,False
dist_rolling_7d_high,location,dist_rolling_7d_high,context,70,252,0,True,True,False
atr_percentile,regime,atr_percentile,compression,45,74,0,True,True,False
dist_local_swing,location,dist_local_swing,context,12,12,0,True,True,False
basis_mom_2h,regime,basis_mom_2h,basis,0,0,0,False,False,False
dist_range_mid_atr,location,dist_range_mid_atr,context,16,25,0,True,True,False
basis_mom_4h,regime,basis_mom_4h,basis,7,10,0,True,True,False
dist_ma100_atr,location,dist_ma100_atr,context,20,65,0,True,True,False
basis_mom_8h,regime,basis_mom_8h,basis,1,2,0,True,True,False
distance_to_ema,location,distance_to_ema,context,22,47,0,True,True,False
basis_mom_w,regime,basis_mom_w,basis,2,5,0,True,True,False
pullback_depth,location,pullback_depth,context,20,42,0,True,True,False
basis_pct,regime,basis_pct,basis,4,9,0,True,True,False
zscore_price_50,location,zscore_price_50,context,28,52,0,True,True,False
basis_pct_z,regime,basis_pct_z,basis,1,2,0,True,True,False
zscore_price_200,location,zscore_price_200,context,97,278,0,True,True,False
basis_stretch,regime,basis_stretch,basis,0,0,0,False,False,False
loc_ema_stack_pos_24,location,loc_ema_stack_pos_24,trend,21,48,0,True,True,False
basis_vol,regime,basis_vol,basis,7,16,0,True,True,False
loc_ema_stack_pos_48,location,loc_ema_stack_pos_48,trend,35,64,0,True,True,False
bollinger_band_width,regime,bollinger_band_width,compression,19,32,0,True,True,False
loc_vwap_dev_z_24,location,loc_vwap_dev_z_24,liquidity,27,75,0,True,True,False
choppiness_index_20,regime,choppiness_index_20,path_structure,47,127,0,True,True,False
loc_vwap_dev_z_48,location,loc_vwap_dev_z_48,liquidity,35,99,0,True,True,False
coherence_24,regime,coherence_24,path_structure,1,7,0,True,True,False
loc_range_pos_24,location,loc_range_pos_24,context,13,23,0,True,True,False
compression_ratio,regime,compression_ratio,volatility_term_structure,52,98,0,True,True,False
loc_range_pos_48,location,loc_range_pos_48,context,25,54,0,True,True,False
compression_score,regime,compression_score,volatility_term_structure,36,74,0,True,True,False
loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,7,13,0,True,True,False
cs_rank_ret_24h,regime,cs_rank_ret_24h,cross_sectional,10,16,0,True,True,False
loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,13,24,0,True,True,False
direction_entropy_20,regime,direction_entropy_20,path_structure,61,114,0,True,True,False
loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,16,27,0,True,True,False
dist_ema_fast,regime,dist_ema_fast,trend,25,54,0,True,True,False
loc_swing_range_pos_48,location,loc_swing_range_pos_48,context,22,63,0,True,True,False
efficiency_ratio_20,regime,efficiency_ratio_20,path_structure,17,36,0,True,True,False
loc_session_pos_24,location,loc_session_pos_24,context,9,19,0,True,True,False
ema20_slope_5h,regime,ema20_slope_5h,trend,29,61,0,True,True,False
loc_session_pos_48,location,loc_session_pos_48,context,13,19,0,True,True,False
ema50_slope,regime,ema50_slope,trend,49,109,0,True,True,False
loc_initial_balance_pos_24,location,loc_initial_balance_pos_24,context,17,36,0,True,True,False
ema_slope_norm,regime,ema_slope_norm,trend,28,61,0,True,True,False
loc_initial_balance_pos_48,location,loc_initial_balance_pos_48,context,17,36,0,True,True,False
mark_index_basis,regime,mark_index_basis,mark_index,55,177,0,True,True,False
loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,17,30,0,True,True,False
mark_index_basis_z,regime,mark_index_basis_z,mark_index,31,47,0,True,True,False
loc_prev_day_range_pos_48,location,loc_prev_day_range_pos_48,context,12,21,0,True,True,False
mark_perp_dislocation,regime,mark_perp_dislocation,mark_index,9,21,0,True,True,False
loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,32,89,0,True,True,False
market_breadth_24h,regime,market_breadth_24h,cross_sectional,0,0,0,False,False,False
loc_prev_week_range_pos_48,location,loc_prev_week_range_pos_48,context,52,121,0,True,True,False
market_breadth_4h,regime,market_breadth_4h,cross_sectional,10,53,0,True,True,False
loc_bb_channel_pos_24,location,loc_bb_channel_pos_24,compression,12,29,0,True,True,False
market_dispersion_24h,regime,market_dispersion_24h,cross_sectional,0,0,0,False,False,False
loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,27,51,0,True,True,False
market_dispersion_4h,regime,market_dispersion_4h,cross_sectional,56,134,0,True,True,False
loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,17,28,0,True,True,False
mkt_ret_eq_24h,regime,mkt_ret_eq_24h,cross_asset,152,720,0,True,True,False
